countryindyear,count
"india, dairy, 2010",3
"united kingdom, construction, 1954",13
"sweden, government relations, 2008",3
"canada, financial services, 1979",13
"united states, medical practice, 1947",8
"egypt, education management, 1995",1
"italy, law practice, 2003",7
"côte d’ivoire, mining & metals, 1990",1
"switzerland, aviation & aerospace, 1956",1
"lebanon, law practice, 1996",1
"italy, cosmetics, 2001",8
"norway, biotechnology, 1985",1
"united states, government administration, 1910",10
"united states, international trade and development, 1985",24
"united states, veterinary, 1870",1
"india, wine and spirits, 1993",1
"thailand, civil engineering, 1988",1
"ecuador, building materials, 1994",2
"switzerland, law practice, 1857",1
"slovakia, hospitality, 2003",2
"finland, industrial automation, 1966",1
"china, automotive, 2009",18
"united states, recreational facilities and services, 1986",23
"finland, leisure, travel & tourism, 2011",2
"romania, consumer services, 1993",3
"eritrea, mining & metals, 2013",1
"pakistan, logistics and supply chain, 1986",3
"ghana, real estate, 1993",1
"united states, recreational facilities and services, 1938",6
"france, construction, 1947",6
"israel, computer & network security, 2006",1
"japan, automotive, 1955",1
"united states, business supplies and equipment, 1927",5
"united kingdom, law practice, 1950",5
"canada, higher education, 1901",1
"switzerland, hospital & health care, 1899",1
"denmark, entertainment, 1980",1
"egypt, information technology and services, 1997",13
"brazil, computer software, 1976",2
"italy, financial services, 1961",2
"brazil, higher education, 1924",1
"brazil, automotive, 1962",7
"united states, mechanical or industrial engineering, 1950",30
"new zealand, staffing and recruiting, 2004",7
"israel, security and investigations, 2005",4
"fiji, retail, 1963",2
"sweden, design, 1974",2
"bangladesh, marketing and advertising, 1993",1
"bulgaria, civic & social organization, 2016",3
"netherlands, philanthropy, 2005",4
"saudi arabia, retail, 1994",2
"italy, medical devices, 1979",9
"cambodia, law practice, 2007",1
"france, human resources, 2005",39
"netherlands, accounting, 1981",9
"spain, utilities, 1992",6
"mexico, business supplies and equipment, 2010",7
"united states, mental health care, 1947",6
"norway, industrial automation, 2011",4
"spain, staffing and recruiting, 1996",5
"norway, non-profit organization management, 1964",1
"honduras, logistics and supply chain, 2004",1
"singapore, security and investigations, 1989",1
"united states, furniture, 1926",6
"germany, shipbuilding, 2016",1
"lithuania, biotechnology, 2004",1
"kuwait, telecommunications, 1995",3
"belgium, electrical/electronic manufacturing, 1983",5
"tunisia, medical devices, 2007",1
"italy, sports, 1977",2
"japan, staffing and recruiting, 1993",3
"chile, transportation/trucking/railroad, 1972",1
"hungary, computer games, 2015",2
"china, professional training & coaching, 2014",9
"egypt, broadcast media, 1996",1
"germany, pharmaceuticals, 2004",9
"egypt, oil & energy, 1971",1
"lebanon, staffing and recruiting, 2001",1
"slovakia, marketing and advertising, 1996",3
"united kingdom, motion pictures and film, 2002",13
"france, public relations and communications, 1981",2
"mexico, restaurants, 1979",2
"russia, computer games, 2002",5
"australia, renewables & environment, 1979",1
"denmark, facilities services, 2000",6
"united states, philanthropy, 1940",7
"united kingdom, maritime, 1882",1
"uruguay, motion pictures and film, 2001",1
"poland, construction, 2001",9
"canada, banking, 2001",4
"turkey, computer hardware, 1994",3
"saudi arabia, automotive, 1980",1
"switzerland, government administration, 1996",2
"united states, information technology and services, 1958",11
"peru, marketing and advertising, 2001",6
"japan, information technology and services, 1949",1
"argentina, human resources, 1991",2
"new zealand, staffing and recruiting, 1988",6
"austria, real estate, 2006",7
"united states, graphic design, 1967",3
"brazil, civic & social organization, 1987",7
"czechia, hospitality, 2011",2
"romania, education management, 2009",12
"netherlands, events services, 1982",9
"poland, information technology and services, 1951",2
"palestine, financial services, 2014",1
"canada, newspapers, 2001",5
"singapore, financial services, 2012",28
"united kingdom, building materials, 1967",9
"belgium, chemicals, 1957",3
"united states, mining & metals, 1976",25
"canada, accounting, 2008",51
"argentina, accounting, 1970",1
"united states, individual & family services, 1887",8
"monaco, insurance, 1988",1
"argentina, construction, 1978",7
"united kingdom, industrial automation, 1981",4
"ukraine, plastics, 1927",1
"germany, electrical/electronic manufacturing, 1976",17
"kenya, legal services, 2011",4
"brazil, automotive, 1970",7
"germany, oil & energy, 2006",9
"myanmar, legal services, 1995",1
"lithuania, computer software, 2015",7
"italy, environmental services, 1952",1
"germany, construction, 1953",1
"united states, food & beverages, 1924",8
"united states, airlines/aviation, 1961",4
"new zealand, museums and institutions, 2015",1
"singapore, non-profit organization management, 1987",2
"qatar, building materials, 2006",1
"uruguay, medical devices, 1994",1
"brazil, transportation/trucking/railroad, 1970",1
"uganda, higher education, 2012",1
"norway, internet, 1995",4
"united states, publishing, 1898",4
"saudi arabia, environmental services, 2009",2
"south africa, accounting, 1997",8
"france, photography, 1976",2
"india, luxury goods & jewelry, 1966",4
"united kingdom, cosmetics, 2003",7
"argentina, education management, 1971",1
"india, food production, 1963",1
"morocco, logistics and supply chain, 1985",1
"united states, fishery, 2006",8
"united states, utilities, 1919",4
"denmark, education management, 1970",2
"canada, transportation/trucking/railroad, 1929",5
"sweden, security and investigations, 1919",2
"united states, international affairs, 2004",26
"united kingdom, aviation & aerospace, 2008",15
"brazil, mining & metals, 1996",7
"united arab emirates, telecommunications, 2009",11
"italy, cosmetics, 1977",2
"finland, wholesale, 2016",3
"denmark, oil & energy, 2005",4
"united kingdom, computer networking, 2008",25
"egypt, electrical/electronic manufacturing, 1982",1
"united kingdom, computer games, 2007",18
"belarus, hospitality, 1959",1
"china, chemicals, 2001",26
"chile, management consulting, 1999",8
"united kingdom, construction, 1948",12
"united kingdom, public relations and communications, 1994",28
"united states, luxury goods & jewelry, 1997",32
"poland, higher education, 1989",1
"italy, cosmetics, 1970",3
"netherlands, oil & energy, 1960",3
"bulgaria, food production, 2016",2
"italy, electrical/electronic manufacturing, 1965",6
"romania, environmental services, 1995",1
"bulgaria, research, 2010",2
"bosnia and herzegovina, education management, 2005",1
"peru, mechanical or industrial engineering, 1955",1
"colombia, oil & energy, 1987",1
"denmark, online media, 2004",7
"israel, music, 1936",1
"colombia, legal services, 2006",9
"argentina, building materials, 1953",1
"sweden, real estate, 1951",2
"united kingdom, legal services, 1946",4
"france, civil engineering, 1955",2
"croatia, leisure, travel & tourism, 1992",5
"brazil, media production, 2006",9
"myanmar, transportation/trucking/railroad, 2014",3
"mexico, airlines/aviation, 2008",3
"sweden, building materials, 2003",5
"india, marketing and advertising, 1990",11
"luxembourg, hospitality, 2011",1
"georgia, financial services, 2007",4
"netherlands, logistics and supply chain, 1917",1
"united kingdom, wholesale, 1919",5
"netherlands, furniture, 1938",1
"united kingdom, performing arts, 1955",1
"united kingdom, cosmetics, 1986",2
"finland, electrical/electronic manufacturing, 1994",6
"italy, information services, 2010",16
"malta, computer software, 1989",1
"brazil, philanthropy, 1962",1
"singapore, executive office, 1997",1
"taiwan, computer software, 2017",6
"united kingdom, newspapers, 1825",1
"france, financial services, 1967",1
"india, import and export, 1974",2
"france, newspapers, 1971",2
"netherlands, oil & energy, 1864",2
"costa rica, leisure, travel & tourism, 2005",6
"finland, legal services, 1997",1
"italy, business supplies and equipment, 1948",5
"el salvador, graphic design, 2015",1
"south africa, automotive, 1920",1
"united kingdom, wholesale, 1985",14
"france, financial services, 1981",3
"romania, mining & metals, 1974",1
"united kingdom, information services, 1996",11
"united states, retail, 1894",3
"sweden, mechanical or industrial engineering, 1943",1
"india, real estate, 1959",2
"canada, law practice, 1948",5
"puerto rico, primary/secondary education, 1964",1
"peru, graphic design, 2007",3
"united states, security and investigations, 1971",21
"austria, investment banking, 2002",2
"germany, retail, 2003",10
"united arab emirates, government administration, 2009",4
"germany, printing, 2005",9
"israel, nanotechnology, 2003",1
"united states, human resources, 1943",6
"united states, import and export, 1976",7
"france, import and export, 2014",8
"el salvador, civil engineering, 1950",1
"australia, think tanks, 1943",1
"canada, legal services, 1898",1
"canada, medical practice, 2003",9
"new zealand, textiles, 1907",1
"thailand, hospitality, 1965",2
"netherlands, newspapers, 1992",2
"finland, civil engineering, 2017",5
"canada, automotive, 1959",9
"costa rica, professional training & coaching, 2015",3
"sweden, security and investigations, 1996",2
"argentina, market research, 1991",1
"italy, luxury goods & jewelry, 1947",4
"vietnam, non-profit organization management, 1995",1
"italy, executive office, 1991",1
"india, building materials, 1958",2
"mexico, financial services, 1988",4
"sweden, entertainment, 2015",13
"canada, staffing and recruiting, 1972",6
"norway, music, 2015",11
"switzerland, farming, 2006",1
"netherlands, marketing and advertising, 1978",4
"germany, printing, 1927",1
"vietnam, investment banking, 2002",1
"singapore, printing, 1967",1
"norway, civil engineering, 2015",13
"france, luxury goods & jewelry, 1957",2
"new zealand, real estate, 2011",6
"belize, financial services, 1997",2
"egypt, computer software, 2002",7
"united states, fund-raising, 1992",22
"netherlands, non-profit organization management, 1912",4
"slovenia, higher education, 1919",2
"china, health, wellness and fitness, 2000",5
"netherlands, import and export, 1976",2
"united kingdom, logistics and supply chain, 1982",15
"romania, publishing, 1991",3
"peru, machinery, 2001",3
"ireland, telecommunications, 1996",5
"bahrain, apparel & fashion, 1930",1
"saudi arabia, events services, 2012",5
"sweden, mechanical or industrial engineering, 1972",2
"germany, leisure, travel & tourism, 1978",2
"mexico, transportation/trucking/railroad, 2009",5
"ukraine, photography, 2008",3
"netherlands, entertainment, 1994",7
"serbia, motion pictures and film, 2005",3
"ukraine, telecommunications, 1990",2
"canada, computer & network security, 2018",9
"france, textiles, 2005",4
"italy, security and investigations, 1996",6
"united kingdom, real estate, 1962",6
"india, information services, 1992",2
"netherlands, publishing, 1989",5
"france, financial services, 1917",2
"germany, primary/secondary education, 2005",2
"switzerland, research, 1976",2
"sweden, architecture & planning, 2017",4
"netherlands, law enforcement, 2015",3
"peru, industrial automation, 2013",7
"india, telecommunications, 2006",27
"austria, professional training & coaching, 2016",6
"new zealand, civil engineering, 1993",3
"russia, venture capital & private equity, 1998",1
"chile, computer software, 1996",3
"australia, packaging and containers, 1865",1
"china, transportation/trucking/railroad, 2005",5
"colombia, furniture, 1983",3
"san marino, hospitality, 1918",1
"united kingdom, chemicals, 1981",4
"philippines, real estate, 2001",2
"portugal, computer networking, 1996",1
"pakistan, oil & energy, 1984",2
"finland, publishing, 2011",5
"poland, aviation & aerospace, 2015",3
"france, industrial automation, 1991",3
"germany, building materials, 1872",2
"russia, food production, 2011",4
"sudan, information technology and services, 2016",3
"israel, medical practice, 2001",1
"south africa, airlines/aviation, 2007",4
"canada, furniture, 1906",1
"sweden, hospitality, 1979",1
"united states, electrical/electronic manufacturing, 1836",2
"france, professional training & coaching, 1954",2
"new zealand, mechanical or industrial engineering, 1967",1
"germany, public relations and communications, 2013",17
"democratic republic of the congo, banking, 2005",1
"argentina, medical devices, 2006",2
"nigeria, chemicals, 1997",1
"portugal, security and investigations, 1992",1
"united kingdom, packaging and containers, 1998",8
"united states, venture capital & private equity, 1979",10
"qatar, mechanical or industrial engineering, 2008",3
"mexico, construction, 1975",4
"austria, textiles, 2003",1
"italy, international trade and development, 1978",3
"jordan, arts and crafts, 2016",3
"canada, business supplies and equipment, 2008",14
"romania, mechanical or industrial engineering, 1991",7
"denmark, mechanical or industrial engineering, 1933",3
"france, fine art, 1984",4
"ireland, construction, 1974",8
"india, civil engineering, 2013",13
"israel, computer software, 2006",22
"saudi arabia, retail, 1999",2
"spain, human resources, 1886",1
"united states, consumer services, 1933",5
"ireland, financial services, 1998",4
"united states, wholesale, 1832",1
"norway, law practice, 1966",2
"turkey, executive office, 1976",1
"united states, publishing, 1929",4
"malaysia, biotechnology, 2005",4
"pakistan, electrical/electronic manufacturing, 1992",2
"portugal, mechanical or industrial engineering, 1964",2
"jordan, luxury goods & jewelry, 2016",1
"india, capital markets, 1976",1
"united states, animation, 1987",3
"hungary, civic & social organization, 2007",4
"czechia, electrical/electronic manufacturing, 1992",11
"estonia, financial services, 2001",3
"spain, mechanical or industrial engineering, 1986",36
"united kingdom, hospitality, 1963",4
"united states, recreational facilities and services, 1919",11
"brazil, wholesale, 1996",7
"bangladesh, marketing and advertising, 2013",20
"canada, hospital & health care, 1950",5
"poland, insurance, 2017",4
"germany, financial services, 2006",26
"angola, construction, 2007",2
"indonesia, business supplies and equipment, 2006",7
"israel, professional training & coaching, 2013",2
"slovakia, government administration, 1993",2
"nigeria, leisure, travel & tourism, 1975",1
"denmark, civil engineering, 2011",8
"france, wholesale, 2002",11
"france, venture capital & private equity, 2003",4
"italy, luxury goods & jewelry, 1883",1
"italy, food & beverages, 1871",1
"united states, mental health care, 1914",2
"argentina, real estate, 2000",9
"united states, broadcast media, 1925",5
"malaysia, furniture, 1991",1
"new zealand, public safety, 1986",1
"honduras, marketing and advertising, 2011",2
"el salvador, legal services, 1978",1
"greece, maritime, 1998",8
"united states, financial services, 1807",2
"argentina, apparel & fashion, 1988",3
"united kingdom, luxury goods & jewelry, 1994",2
"netherlands, transportation/trucking/railroad, 1945",5
"benin, online media, 2016",1
"faroe islands, food production, 1948",1
"israel, wireless, 2004",3
"chile, paper & forest products, 2007",1
"canada, executive office, 2012",14
"belgium, telecommunications, 1979",1
"turkey, law practice, 2011",8
"lebanon, non-profit organization management, 2002",3
"pakistan, construction, 1978",1
"lebanon, investment banking, 2009",2
"finland, environmental services, 2002",5
"belarus, information technology and services, 2003",3
"australia, machinery, 1990",8
"romania, leisure, travel & tourism, 2000",6
"russia, packaging and containers, 2001",3
"brazil, religious institutions, 1978",2
"japan, financial services, 2010",4
"ireland, leisure, travel & tourism, 1996",5
"sweden, farming, 2007",1
"georgia, hospitality, 2016",4
"brazil, wholesale, 2007",14
"suriname, hospitality, 2004",1
"united states, libraries, 1974",12
"monaco, civic & social organization, 1919",1
"greece, facilities services, 2001",2
"turkey, business supplies and equipment, 2011",5
"portugal, mental health care, 2015",3
"sweden, facilities services, 1996",5
"japan, marketing and advertising, 2008",9
"switzerland, mental health care, 2007",2
"argentina, graphic design, 1998",1
"australia, textiles, 1933",1
"serbia, legal services, 2015",3
"venezuela, accounting, 1972",1
"italy, media production, 1990",2
"hong kong, electrical/electronic manufacturing, 2009",6
"turkey, computer games, 2006",4
"denmark, research, 2011",6
"norway, computer & network security, 2004",5
"indonesia, construction, 2016",7
"argentina, non-profit organization management, 2012",2
"spain, wine and spirits, 1990",6
"united kingdom, alternative medicine, 1960",1
"philippines, events services, 2012",8
"slovenia, veterinary, 2012",1
"south africa, law practice, 2001",3
"poland, architecture & planning, 2008",11
"canada, consumer services, 1993",12
"brazil, graphic design, 1997",7
"puerto rico, insurance, 1998",1
"poland, glass, ceramics & concrete, 1998",1
"united arab emirates, machinery, 1999",3
"cyprus, investment management, 2002",2
"turkey, newspapers, 2001",2
"mexico, design, 2004",14
"montenegro, accounting, 2013",1
"united states, tobacco, 2011",13
"lithuania, civil engineering, 2017",2
"spain, transportation/trucking/railroad, 2014",14
"canada, environmental services, 1993",27
"malaysia, oil & energy, 2014",14
"italy, chemicals, 1945",2
"finland, telecommunications, 2004",4
"colombia, food & beverages, 1983",2
"greece, paper & forest products, 2004",2
"germany, industrial automation, 2007",3
"hong kong, wholesale, 2000",1
"turkey, broadcast media, 1993",4
"china, computer games, 2011",14
"chile, machinery, 2017",3
"slovakia, public relations and communications, 1996",2
"pakistan, pharmaceuticals, 1986",1
"singapore, logistics and supply chain, 1831",1
"finland, hospital & health care, 2013",10
"turkey, alternative dispute resolution, 2016",1
"united kingdom, performing arts, 1978",4
"sweden, commercial real estate, 1987",1
"bulgaria, packaging and containers, 2005",1
"indonesia, hospitality, 1967",1
"denmark, law practice, 2013",11
"united states, packaging and containers, 1939",4
"indonesia, apparel & fashion, 2007",2
"china, pharmaceuticals, 1948",1
"china, leisure, travel & tourism, 2005",8
"germany, aviation & aerospace, 2012",8
"south africa, non-profit organization management, 1965",1
"united kingdom, veterinary, 2001",8
"norway, music, 2011",6
"kuwait, international trade and development, 2014",1
"greece, broadcast media, 2000",1
"netherlands, design, 1980",5
"spain, gambling & casinos, 2012",5
"australia, fund-raising, 2009",7
"belize, real estate, 2004",2
"hungary, performing arts, 2015",1
"south korea, building materials, 1997",1
"united kingdom, computer networking, 1992",6
"japan, oil & energy, 2017",3
"portugal, mechanical or industrial engineering, 1978",9
"india, international trade and development, 2017",8
"turkey, renewables & environment, 2012",15
"united arab emirates, luxury goods & jewelry, 2009",2
"cyprus, hospitality, 1991",1
"latvia, hospitality, 2003",1
"united states, facilities services, 1933",3
"qatar, construction, 1995",3
"chile, cosmetics, 2013",1
"united states, nanotechnology, 1973",1
"bulgaria, defense & space, 1878",1
"qatar, outsourcing/offshoring, 2004",1
"turkey, leisure, travel & tourism, 2014",23
"guatemala, information technology and services, 1990",2
"netherlands, building materials, 1919",5
"italy, performing arts, 1980",1
"canada, sporting goods, 1968",1
"netherlands, broadcast media, 1986",7
"mexico, hospitality, 2017",13
"greece, environmental services, 2000",2
"brazil, wholesale, 1999",9
"portugal, internet, 1999",6
"south africa, non-profit organization management, 2005",6
"netherlands, building materials, 1971",8
"ecuador, legal services, 2011",3
"united states, mining & metals, 1971",21
"italy, package/freight delivery, 2002",1
"united states, public safety, 1961",7
"ukraine, leisure, travel & tourism, 2008",11
"italy, oil & energy, 1962",3
"poland, warehousing, 1982",1
"fiji, pharmaceuticals, 2016",1
"kenya, legal services, 2002",1
"italy, consumer goods, 1937",1
"united states, insurance, 1866",6
"thailand, financial services, 1986",2
"kenya, telecommunications, 2001",1
"bangladesh, information technology and services, 1993",4
"sweden, electrical/electronic manufacturing, 2011",12
"australia, events services, 1975",1
"united states, newspapers, 1840",1
"austria, government administration, 1990",1
"bulgaria, oil & energy, 1995",2
"netherlands, mechanical or industrial engineering, 1905",2
"canada, education management, 1987",12
"russia, capital markets, 2014",1
"india, chemicals, 2008",17
"nigeria, media production, 2008",5
"croatia, chemicals, 1994",3
"singapore, capital markets, 2015",1
"brazil, insurance, 1982",3
"italy, dairy, 1955",3
"poland, real estate, 1998",2
"lebanon, textiles, 1978",1
"united kingdom, entertainment, 1949",1
"united kingdom, apparel & fashion, 1880",3
"curaçao, internet, 2003",1
"poland, government administration, 1994",2
"brazil, civil engineering, 1994",19
"bermuda, information technology and services, 2004",1
"india, cosmetics, 2006",4
"algeria, leisure, travel & tourism, 2003",2
"cyprus, food & beverages, 2012",1
"new zealand, automotive, 1923",1
"united states, market research, 1949",2
"mexico, government relations, 2002",1
"denmark, sporting goods, 2010",6
"argentina, retail, 2010",10
"australia, accounting, 1931",2
"switzerland, investment banking, 2007",4
"costa rica, higher education, 1992",1
"finland, computer & network security, 2010",3
"russia, machinery, 1998",3
"dominican republic, legal services, 2003",1
"united arab emirates, writing and editing, 2011",3
"jordan, cosmetics, 2011",1
"cameroon, hospitality, 1993",1
"algeria, information technology and services, 2012",12
"iran, computer hardware, 1995",2
"australia, financial services, 1905",1
"israel, computer games, 2013",10
"iceland, marketing and advertising, 2014",5
"united states, museums and institutions, 1944",5
"el salvador, higher education, 1999",1
"greece, internet, 2009",22
"brazil, architecture & planning, 1998",11
"germany, automotive, 2016",44
"united kingdom, semiconductors, 2009",9
"india, hospital & health care, 1987",6
"croatia, cosmetics, 2006",1
"denmark, retail, 1958",1
"afghanistan, accounting, 2009",2
"malaysia, investment management, 2007",2
"uganda, education management, 2006",1
"germany, oil & energy, 1976",4
"greece, sporting goods, 2011",2
"netherlands, public relations and communications, 2016",32
"united states, wholesale, 1959",32
"germany, electrical/electronic manufacturing, 2002",11
"ireland, civic & social organization, 2011",6
"france, computer networking, 1993",7
"argentina, construction, 1969",1
"spain, consumer goods, 1981",4
"turkey, media production, 1952",1
"norway, environmental services, 1990",3
"france, law practice, 1995",11
"india, market research, 2014",33
"afghanistan, broadcast media, 2014",1
"portugal, hospital & health care, 2009",10
"singapore, computer hardware, 2017",1
"spain, fishery, 1989",1
"israel, pharmaceuticals, 2007",4
"south africa, accounting, 1995",8
"germany, biotechnology, 2013",12
"china, building materials, 2004",39
"united states, internet, 1974",4
"france, facilities services, 1985",3
"romania, professional training & coaching, 2005",8
"singapore, furniture, 2007",2
"united kingdom, utilities, 1993",7
"italy, renewables & environment, 1996",17
"new zealand, financial services, 2000",7
"mongolia, leisure, travel & tourism, 1992",1
"australia, public policy, 2007",1
"india, mechanical or industrial engineering, 1960",11
"singapore, logistics and supply chain, 1991",2
"israel, environmental services, 1999",2
"ukraine, staffing and recruiting, 2005",2
"czechia, airlines/aviation, 1952",1
"denmark, apparel & fashion, 2007",6
"south africa, transportation/trucking/railroad, 1967",1
"new zealand, staffing and recruiting, 1996",5
"peru, civil engineering, 2015",7
"switzerland, chemicals, 2017",5
"switzerland, business supplies and equipment, 2006",4
"slovenia, marketing and advertising, 2009",11
"singapore, logistics and supply chain, 1988",2
"spain, maritime, 2003",9
"mexico, medical practice, 2015",7
"germany, packaging and containers, 2000",4
"poland, automotive, 2006",4
"united states, furniture, 1949",7
"canada, farming, 2006",7
"france, restaurants, 1986",5
"finland, events services, 2011",5
"croatia, internet, 2010",7
"switzerland, hospitality, 1901",1
"netherlands, wholesale, 1980",21
"argentina, civil engineering, 1995",2
"new zealand, sports, 2008",3
"united states, packaging and containers, 1933",10
"singapore, outsourcing/offshoring, 2007",2
"czechia, defense & space, 2008",2
"france, think tanks, 2017",16
"nigeria, fine art, 2011",1
"ireland, legal services, 1990",2
"india, food production, 1965",1
"france, machinery, 1966",3
"brazil, automotive, 2009",20
"panama, banking, 2013",2
"malaysia, internet, 2013",16
"spain, entertainment, 1959",1
"pakistan, consumer goods, 2012",3
"india, industrial automation, 2004",16
"japan, electrical/electronic manufacturing, 1964",1
"united states, think tanks, 1982",10
"canada, animation, 1999",2
"belarus, computer games, 2010",2
"canada, building materials, 1984",12
"sweden, environmental services, 1992",4
"france, import and export, 2011",7
"canada, hospitality, 1912",5
"sweden, professional training & coaching, 1991",4
"france, defense & space, 1951",1
"united states, human resources, 1968",16
"canada, law practice, 1968",2
"south africa, automotive, 1983",3
"south africa, automotive, 1960",1
"zimbabwe, construction, 2017",5
"united kingdom, museums and institutions, 1844",1
"france, civil engineering, 2008",3
"switzerland, program development, 2014",6
"zimbabwe, electrical/electronic manufacturing, 2005",2
"macedonia, health, wellness and fitness, 2009",1
"australia, e-learning, 2010",29
"germany, insurance, 1952",1
"united states, judiciary, 1980",1
"switzerland, education management, 1984",1
"belgium, performing arts, 1995",3
"brazil, information services, 1993",13
"united kingdom, military, 2005",2
"lithuania, nanotechnology, 1997",1
"puerto rico, consumer goods, 1994",1
"new zealand, management consulting, 1994",11
"india, industrial automation, 1998",11
"united kingdom, education management, 1966",8
"belgium, biotechnology, 2005",4
"pakistan, textiles, 1978",4
"spain, building materials, 1983",4
"spain, environmental services, 1967",2
"israel, computer hardware, 2007",1
"israel, environmental services, 1963",1
"poland, retail, 2012",8
"spain, cosmetics, 1964",2
"el salvador, outsourcing/offshoring, 2003",1
"brazil, pharmaceuticals, 1988",6
"sweden, consumer services, 1916",1
"spain, writing and editing, 1963",1
"united kingdom, civil engineering, 1963",8
"united states, banking, 1908",23
"fiji, design, 2016",2
"canada, machinery, 1957",7
"united kingdom, security and investigations, 1922",1
"denmark, real estate, 1990",3
"united kingdom, legal services, 1960",4
"argentina, real estate, 2001",3
"malaysia, financial services, 1991",1
"nigeria, financial services, 2008",5
"canada, printing, 1976",6
"united kingdom, gambling & casinos, 2007",8
"georgia, information technology and services, 2002",1
"austria, architecture & planning, 1868",2
"switzerland, mechanical or industrial engineering, 2008",16
"poland, outsourcing/offshoring, 2004",5
"france, hospital & health care, 1972",2
"greece, leisure, travel & tourism, 2001",3
"brazil, renewables & environment, 1997",4
"germany, retail, 2004",8
"romania, chemicals, 2011",2
"madagascar, marketing and advertising, 2016",2
"sweden, computer software, 1991",6
"canada, leisure, travel & tourism, 1995",18
"united kingdom, individual & family services, 1895",1
"egypt, insurance, 2013",2
"colombia, information technology and services, 1982",5
"sweden, investment banking, 2017",2
"canada, accounting, 1987",18
"norway, real estate, 1915",1
"slovenia, market research, 2012",1
"iceland, leisure, travel & tourism, 2001",1
"united kingdom, oil & energy, 1983",25
"canada, translation and localization, 1991",3
"kazakhstan, leisure, travel & tourism, 2015",2
"sri lanka, publishing, 1994",1
"poland, packaging and containers, 2015",3
"united arab emirates, chemicals, 2007",3
"south africa, mining & metals, 2006",18
"netherlands, computer software, 1984",12
"iran, education management, 2004",3
"kenya, banking, 1986",1
"saudi arabia, accounting, 2012",2
"belgium, environmental services, 2007",11
"united states, primary/secondary education, 1894",9
"united states, banking, 1923",23
"spain, hospitality, 1984",4
"taiwan, staffing and recruiting, 2007",1
"saudi arabia, computer software, 1999",3
"thailand, luxury goods & jewelry, 1982",1
"canada, construction, 1922",7
"australia, maritime, 2005",5
"france, computer hardware, 2014",11
"united states, museums and institutions, 1829",1
"lebanon, renewables & environment, 1994",2
"lebanon, non-profit organization management, 2010",5
"israel, civil engineering, 1973",2
"italy, banking, 2003",2
"thailand, hospitality, 2001",6
"canada, electrical/electronic manufacturing, 1981",16
"ireland, higher education, 1990",1
"portugal, industrial automation, 1995",2
"spain, pharmaceuticals, 2007",17
"netherlands, plastics, 1989",4
"united kingdom, events services, 1913",3
"zimbabwe, food & beverages, 1950",1
"france, animation, 2012",4
"brazil, transportation/trucking/railroad, 1987",7
"united states, public policy, 1937",6
"canada, individual & family services, 1981",8
"turkey, plastics, 1977",3
"austria, health, wellness and fitness, 2015",11
"italy, farming, 1983",5
"greece, logistics and supply chain, 1927",1
"ireland, architecture & planning, 1988",3
"netherlands, entertainment, 1989",8
"germany, airlines/aviation, 1994",5
"france, events services, 1984",12
"france, public safety, 1999",1
"united arab emirates, professional training & coaching, 2008",7
"sweden, logistics and supply chain, 1937",2
"cambodia, human resources, 2007",1
"ukraine, outsourcing/offshoring, 2015",8
"united states, plastics, 1933",2
"russia, wholesale, 1997",5
"united kingdom, individual & family services, 2000",12
"belgium, transportation/trucking/railroad, 1984",3
"russia, graphic design, 2012",2
"croatia, law practice, 1994",1
"switzerland, online media, 2006",2
"germany, pharmaceuticals, 2005",8
"ireland, import and export, 2010",1
"thailand, oil & energy, 2012",2
"singapore, accounting, 1992",2
"singapore, marketing and advertising, 2001",14
"france, performing arts, 1989",6
"indonesia, financial services, 1994",4
"united states, defense & space, 1968",12
"netherlands, civic & social organization, 1851",1
"australia, insurance, 1984",3
"peru, medical practice, 1990",3
"colombia, information technology and services, 1984",2
"ukraine, computer software, 2000",5
"lebanon, outsourcing/offshoring, 2010",1
"slovakia, publishing, 2012",1
"switzerland, restaurants, 2011",3
"dominican republic, marketing and advertising, 1974",1
"turkey, airlines/aviation, 2003",3
"india, leisure, travel & tourism, 1993",8
"south africa, information technology and services, 1991",13
"bangladesh, food & beverages, 2006",2
"peru, environmental services, 2002",1
"indonesia, restaurants, 2010",3
"italy, entertainment, 2010",20
"south africa, market research, 2014",1
"italy, construction, 2013",55
"france, automotive, 1931",1
"united states, music, 1961",17
"british virgin islands, computer software, 2013",1
"indonesia, logistics and supply chain, 2010",7
"united states, translation and localization, 1936",1
"philippines, environmental services, 1982",2
"switzerland, marketing and advertising, 1995",18
"ghana, marketing and advertising, 2004",1
"united kingdom, chemicals, 1964",2
"canada, medical devices, 2015",32
"japan, education management, 1946",2
"argentina, leisure, travel & tourism, 1998",3
"iran, electrical/electronic manufacturing, 2012",7
"india, veterinary, 1999",1
"netherlands, museums and institutions, 1918",1
"belgium, consumer goods, 1967",1
"latvia, marketing and advertising, 2007",8
"united kingdom, e-learning, 1990",6
"sweden, legal services, 1996",5
"new zealand, internet, 2012",16
"australia, museums and institutions, 1988",3
"spain, computer hardware, 1991",6
"finland, legal services, 2007",4
"panama, wholesale, 2013",3
"armenia, marketing and advertising, 2013",6
"italy, food & beverages, 1950",15
"india, e-learning, 1996",2
"bolivia, computer & network security, 1996",1
"guatemala, farming, 1986",1
"spain, facilities services, 2000",12
"turkey, international trade and development, 2007",4
"belgium, industrial automation, 1967",2
"united states, health, wellness and fitness, 1927",4
