countryindyear,count
"costa rica, sports, 2012",2
"united kingdom, arts and crafts, 2018",8
"belgium, logistics and supply chain, 1995",6
"united states, machinery, 1925",14
"belgium, outsourcing/offshoring, 2009",3
"united kingdom, research, 1981",1
"spain, judiciary, 2009",10
"czechia, events services, 2009",8
"canada, mechanical or industrial engineering, 2009",49
"thailand, industrial automation, 2012",2
"united kingdom, consumer goods, 2018",9
"united kingdom, translation and localization, 2006",16
"greece, entertainment, 2013",5
"ireland, logistics and supply chain, 2014",6
"spain, printing, 2014",5
"colombia, financial services, 2018",1
"cyprus, individual & family services, 2013",1
"india, packaging and containers, 2007",9
"iran, automotive, 2000",2
"france, translation and localization, 2007",8
"peru, architecture & planning, 2000",3
"ireland, management consulting, 1997",9
"indonesia, music, 1997",2
"iran, machinery, 1994",1
"greece, broadcast media, 1991",2
"philippines, broadcast media, 1996",1
"south africa, computer & network security, 2004",1
"romania, medical practice, 2009",4
"united kingdom, civic & social organization, 2010",43
"canada, sports, 2018",15
"slovenia, construction, 2013",2
"spain, computer games, 2015",36
"china, mechanical or industrial engineering, 1958",4
"united kingdom, health, wellness and fitness, 2001",66
"brazil, food & beverages, 1967",5
"chile, motion pictures and film, 1989",1
"hungary, food & beverages, 2011",3
"canada, computer & network security, 1990",4
"georgia, health, wellness and fitness, 2016",2
"united states, warehousing, 2009",17
"south africa, media production, 1993",5
"south africa, events services, 2003",14
"canada, industrial automation, 1998",13
"iran, research, 2016",3
"australia, motion pictures and film, 2016",7
"austria, farming, 2004",1
"indonesia, events services, 2012",10
"peru, automotive, 2010",7
"denmark, real estate, 2016",9
"italy, hospitality, 1873",1
"singapore, mechanical or industrial engineering, 2008",5
"peru, investment banking, 2016",1
"germany, shipbuilding, 1925",1
"russia, automotive, 1998",4
"bulgaria, program development, 2013",1
"united states, military, 2005",16
"argentina, medical devices, 2016",3
"nigeria, design, 2017",4
"china, import and export, 1992",9
"germany, professional training & coaching, 1975",1
"croatia, leisure, travel & tourism, 2017",3
"mexico, apparel & fashion, 1960",2
"netherlands, fund-raising, 2014",23
"brazil, investment management, 2011",23
"australia, health, wellness and fitness, 1946",1
"argentina, hospitality, 1998",2
"nigeria, legal services, 2012",5
"lithuania, online media, 2010",2
"netherlands, legal services, 1976",5
"croatia, sports, 2003",2
"united kingdom, apparel & fashion, 1996",13
"france, facilities services, 2007",5
"cameroon, information services, 2015",2
"india, oil & energy, 2005",12
"united states, hospital & health care, 1891",21
"estonia, media production, 2007",1
"canada, wholesale, 1989",20
"hong kong, education management, 2015",13
"argentina, education management, 1983",3
"armenia, international trade and development, 2014",1
"india, marketing and advertising, 1987",6
"australia, consumer goods, 2009",16
"spain, mechanical or industrial engineering, 1980",34
"france, writing and editing, 2016",18
"germany, sports, 2016",18
"chile, graphic design, 2010",10
"chile, printing, 1993",2
"indonesia, airlines/aviation, 2012",1
"brazil, entertainment, 2001",13
"ukraine, marketing and advertising, 2000",7
"argentina, marketing and advertising, 2003",29
"united states, fine art, 1985",26
"saudi arabia, electrical/electronic manufacturing, 2008",2
"greece, consumer goods, 1988",1
"india, legal services, 2009",39
"bangladesh, design, 2002",1
"serbia, mechanical or industrial engineering, 2016",5
"denmark, consumer goods, 2014",19
"colombia, construction, 1996",10
"united states, financial services, 1858",3
"brazil, events services, 2007",21
"australia, biotechnology, 1977",1
"romania, entertainment, 2007",6
"hungary, motion pictures and film, 2005",5
"ireland, automotive, 2015",8
"austria, wholesale, 2010",1
"canada, media production, 2001",31
"united arab emirates, writing and editing, 2012",3
"hungary, marketing and advertising, 2011",24
"belgium, non-profit organization management, 1976",3
"spain, design, 1992",9
"norway, computer hardware, 2012",2
"slovakia, wholesale, 2017",1
"argentina, media production, 2009",15
"peru, food production, 2013",1
"denmark, retail, 2014",31
"indonesia, leisure, travel & tourism, 2013",16
"lebanon, architecture & planning, 1990",1
"bulgaria, architecture & planning, 2011",6
"tanzania, mining & metals, 2014",1
"poland, design, 2012",10
"romania, law practice, 2007",7
"south africa, computer networking, 2014",5
"united states, program development, 1986",11
"spain, environmental services, 1999",15
"germany, staffing and recruiting, 2012",49
"madagascar, leisure, travel & tourism, 1997",1
"nigeria, insurance, 1979",2
"latvia, media production, 2015",1
"france, medical practice, 2013",4
"united states, insurance, 1904",18
"turkey, retail, 2000",8
"united states, internet, 1987",20
"bosnia and herzegovina, information technology and services, 2013",13
"spain, real estate, 1969",7
"bosnia and herzegovina, marketing and advertising, 2013",3
"australia, higher education, 2010",11
"lebanon, human resources, 2011",3
"united states, motion pictures and film, 1907",1
"belarus, electrical/electronic manufacturing, 2008",2
"pakistan, internet, 2015",15
"united kingdom, farming, 1962",4
"united states, animation, 2002",24
"belgium, health, wellness and fitness, 2012",13
"united states, business supplies and equipment, 1932",13
"united kingdom, transportation/trucking/railroad, 1967",5
"ireland, marketing and advertising, 2001",17
"france, wireless, 2011",6
"spain, information services, 2013",23
"palestine, professional training & coaching, 2009",1
"greece, textiles, 1973",1
"belgium, human resources, 2004",15
"chile, management consulting, 1997",10
"netherlands, consumer goods, 2017",30
"united arab emirates, architecture & planning, 2011",19
"belgium, plastics, 1999",1
"brazil, broadcast media, 2016",7
"germany, writing and editing, 2016",3
"united states, business supplies and equipment, 2018",19
"brazil, broadcast media, 2017",5
"canada, civic & social organization, 2008",20
"canada, plastics, 1970",2
"romania, financial services, 2015",9
"china, food & beverages, 2015",18
"germany, electrical/electronic manufacturing, 2006",10
"spain, textiles, 1987",5
"iran, telecommunications, 2010",15
"nigeria, computer software, 2012",10
"turkey, management consulting, 2006",20
"denmark, consumer services, 2016",17
"poland, architecture & planning, 2012",17
"canada, automotive, 1976",23
"canada, religious institutions, 2013",4
"lithuania, graphic design, 2013",1
"united states, public safety, 1906",6
"france, medical devices, 1985",3
"ukraine, entertainment, 1999",1
"latvia, paper & forest products, 2008",2
"switzerland, mechanical or industrial engineering, 2013",14
"switzerland, recreational facilities and services, 2014",4
"australia, information services, 2000",10
"spain, medical practice, 2008",11
"qatar, human resources, 2012",2
"singapore, accounting, 2010",11
"uruguay, information technology and services, 1996",4
"ireland, telecommunications, 2010",13
"norway, fishery, 2015",6
"sweden, computer games, 2011",22
"uruguay, mechanical or industrial engineering, 2004",2
"chile, transportation/trucking/railroad, 1977",3
"indonesia, pharmaceuticals, 1977",1
"new zealand, photography, 1938",1
"chile, marketing and advertising, 1917",1
"netherlands, plastics, 1987",3
"china, food production, 2000",7
"netherlands, textiles, 1991",3
"thailand, non-profit organization management, 2007",2
"france, music, 1992",8
"bahrain, events services, 2009",3
"venezuela, architecture & planning, 2013",4
"uruguay, consumer electronics, 2008",1
"united arab emirates, non-profit organization management, 2011",3
"kuwait, civil engineering, 2000",1
"peru, construction, 1999",6
"italy, museums and institutions, 2016",5
"france, accounting, 1990",10
"italy, furniture, 1966",14
"turkey, market research, 2005",2
"united kingdom, civic & social organization, 1858",1
"saudi arabia, machinery, 1982",1
"philippines, higher education, 1937",1
"vietnam, professional training & coaching, 2010",7
"france, computer & network security, 2007",14
"italy, plastics, 1972",18
"finland, pharmaceuticals, 2008",2
"ghana, printing, 1992",1
"norway, furniture, 2005",1
"sweden, farming, 2008",1
"canada, investment management, 2009",27
"italy, accounting, 1963",1
"indonesia, logistics and supply chain, 1992",4
"indonesia, higher education, 2011",3
"philippines, media production, 1989",1
"united kingdom, business supplies and equipment, 1995",26
"latvia, staffing and recruiting, 2003",1
"serbia, education management, 2005",2
"nigeria, printing, 1994",1
"italy, facilities services, 1984",3
"canada, fund-raising, 1978",3
"hong kong, media production, 2002",2
"china, computer networking, 2000",4
"united states, broadcast media, 1951",10
"norway, oil & energy, 1954",1
"bulgaria, international trade and development, 2012",1
"united states, legal services, 1927",3
"spain, consumer services, 2013",34
"italy, transportation/trucking/railroad, 1991",4
"nepal, individual & family services, 2011",1
"argentina, pharmaceuticals, 2006",1
"portugal, construction, 2011",16
"united states, marketing and advertising, 1939",13
"spain, civil engineering, 1990",11
"indonesia, non-profit organization management, 2002",6
"serbia, mechanical or industrial engineering, 2007",2
"philippines, chemicals, 1972",1
"mexico, hospital & health care, 2007",6
"mexico, apparel & fashion, 1974",2
"united states, consumer goods, 1968",24
"spain, government administration, 2014",2
"belgium, banking, 2010",2
"albania, machinery, 2004",1
"hong kong, information services, 2013",3
"cyprus, staffing and recruiting, 2015",2
"india, apparel & fashion, 1996",14
"tunisia, information technology and services, 2016",32
"united states, food production, 1971",18
"united states, alternative dispute resolution, 1985",6
"china, cosmetics, 1997",2
"australia, entertainment, 1968",1
"croatia, computer games, 2015",2
"portugal, automotive, 1979",3
"brazil, health, wellness and fitness, 1999",25
"united kingdom, venture capital & private equity, 2011",28
"netherlands, non-profit organization management, 1984",12
"sweden, civil engineering, 2015",10
"brazil, financial services, 1977",2
"comoros, management consulting, 2002",1
"turkey, electrical/electronic manufacturing, 2001",10
"italy, online media, 1945",1
"united kingdom, law practice, 1845",3
"armenia, information technology and services, 2014",13
"argentina, higher education, 2015",4
"spain, financial services, 2011",35
"thailand, hospital & health care, 2008",1
"puerto rico, marketing and advertising, 1998",3
"israel, legal services, 1995",1
"venezuela, airlines/aviation, 2007",2
"china, pharmaceuticals, 1993",4
"belgium, graphic design, 2001",9
"italy, transportation/trucking/railroad, 1964",6
"mexico, law practice, 2016",15
"uruguay, airlines/aviation, 2017",1
"switzerland, professional training & coaching, 2008",14
"germany, oil & energy, 1965",3
"switzerland, individual & family services, 2007",8
"kuwait, marketing and advertising, 2005",3
"sweden, computer hardware, 1992",4
"israel, civic & social organization, 2014",1
"nepal, management consulting, 2000",1
"iraq, higher education, 2007",1
"canada, mining & metals, 1958",1
"colombia, financial services, 2007",7
"germany, packaging and containers, 1978",5
"ireland, environmental services, 2003",7
"australia, motion pictures and film, 2015",6
"brazil, machinery, 2005",9
"united arab emirates, mining & metals, 2017",2
"spain, pharmaceuticals, 1997",5
"singapore, telecommunications, 2013",10
"canada, furniture, 1979",14
"bangladesh, telecommunications, 1989",3
"sweden, real estate, 2009",20
"portugal, plastics, 2014",3
"sweden, building materials, 1979",3
"belgium, architecture & planning, 2015",16
"united states, building materials, 2018",19
"chile, program development, 2008",6
"brazil, consumer goods, 2013",21
"jordan, management consulting, 2018",1
"france, import and export, 2017",6
"jordan, financial services, 1967",1
"colombia, industrial automation, 2016",4
"spain, professional training & coaching, 1996",14
"united states, public safety, 1979",14
"sweden, automotive, 1965",3
"hungary, information technology and services, 2007",35
"sweden, textiles, 2017",3
"brazil, paper & forest products, 2010",7
"thailand, health, wellness and fitness, 2001",2
"canada, museums and institutions, 1999",2
"south africa, internet, 2010",37
"italy, retail, 2015",41
"spain, investment management, 1999",4
"germany, media production, 1969",2
"brazil, restaurants, 2016",13
"germany, recreational facilities and services, 1958",1
"nigeria, law practice, 2006",3
"mexico, internet, 2005",14
"united kingdom, maritime, 2006",27
"singapore, entertainment, 2015",12
"panama, information technology and services, 2004",3
"angola, facilities services, 2010",2
"united states, religious institutions, 1880",9
"italy, food production, 1999",4
"norway, maritime, 2016",16
"ireland, recreational facilities and services, 1995",1
"china, information services, 2006",3
"sweden, industrial automation, 2002",9
"china, maritime, 1997",2
"qatar, marketing and advertising, 2015",12
"thailand, sports, 2015",2
"germany, mining & metals, 2005",2
"belgium, sports, 2011",14
"mexico, non-profit organization management, 2017",6
"greece, printing, 1957",1
"poland, market research, 1998",2
"united states, public relations and communications, 1978",14
"united states, farming, 1837",1
"italy, mining & metals, 2000",4
"netherlands, aviation & aerospace, 1989",3
"united arab emirates, plastics, 2011",1
"south africa, human resources, 2016",28
"spain, international trade and development, 2010",25
"france, logistics and supply chain, 2010",19
"netherlands, professional training & coaching, 2004",63
"france, computer & network security, 2017",15
"taiwan, non-profit organization management, 2009",1
"malaysia, human resources, 2017",6
"spain, transportation/trucking/railroad, 1985",8
"united kingdom, retail, 1967",9
"france, business supplies and equipment, 1992",23
"canada, religious institutions, 1997",4
"sweden, international trade and development, 2016",2
"bulgaria, industrial automation, 1952",1
"netherlands, consumer goods, 1910",2
"france, sports, 1983",5
"luxembourg, biotechnology, 2002",1
"mexico, architecture & planning, 1999",7
"canada, motion pictures and film, 2011",22
"latvia, import and export, 2009",1
"united kingdom, religious institutions, 1933",3
"south korea, medical devices, 2011",2
"india, luxury goods & jewelry, 2000",6
"austria, automotive, 2004",2
"india, real estate, 1992",16
"kenya, leisure, travel & tourism, 1967",1
"uzbekistan, commercial real estate, 2012",1
"singapore, graphic design, 2011",6
"netherlands, industrial automation, 2005",24
"portugal, real estate, 1994",2
"italy, furniture, 1986",18
"ghana, oil & energy, 2018",1
"new zealand, retail, 2016",11
"norway, program development, 2016",4
"china, plastics, 2006",11
"norway, electrical/electronic manufacturing, 1988",7
"panama, facilities services, 2010",3
"morocco, facilities services, 2004",1
"venezuela, legal services, 2015",2
"south africa, sports, 2009",3
"australia, research, 2007",9
"portugal, machinery, 2003",1
"egypt, arts and crafts, 2013",1
"fiji, environmental services, 2010",2
"venezuela, internet, 2004",2
"finland, construction, 2008",10
"canada, security and investigations, 2004",15
"china, apparel & fashion, 1999",17
"brazil, gambling & casinos, 2005",1
"denmark, environmental services, 2016",7
"russia, law practice, 2000",5
"slovakia, restaurants, 1994",1
"spain, non-profit organization management, 2004",13
"portugal, aviation & aerospace, 2015",5
"mexico, entertainment, 2016",15
"united kingdom, printing, 2003",41
"australia, electrical/electronic manufacturing, 2016",11
"chile, public relations and communications, 2007",5
"brazil, computer networking, 2012",11
"israel, environmental services, 2018",1
"philippines, construction, 1994",2
"france, logistics and supply chain, 2007",10
"new zealand, international trade and development, 2006",3
"sri lanka, utilities, 2016",1
"turkey, entertainment, 2017",13
"lithuania, individual & family services, 2017",1
"saudi arabia, apparel & fashion, 2011",4
"italy, education management, 1997",5
"italy, renewables & environment, 1968",7
"norway, sports, 2004",3
"belgium, investment banking, 2003",1
"guatemala, marketing and advertising, 2013",8
"estonia, maritime, 2010",2
"ireland, investment management, 2015",7
"greece, oil & energy, 2003",2
"andorra, retail, 1999",1
"denmark, professional training & coaching, 2012",10
"portugal, media production, 2007",6
"ghana, telecommunications, 2010",2
"belgium, environmental services, 2014",8
"saudi arabia, business supplies and equipment, 2015",3
"brazil, furniture, 1968",2
"brazil, facilities services, 1993",14
"egypt, logistics and supply chain, 2015",5
"sri lanka, medical devices, 2006",1
"italy, mechanical or industrial engineering, 1910",1
"romania, automotive, 1999",3
"saudi arabia, chemicals, 1994",2
"chile, information technology and services, 2004",25
"ireland, environmental services, 2015",5
"italy, building materials, 1965",6
"ireland, utilities, 2015",3
"czechia, information technology and services, 1994",24
"turkey, glass, ceramics & concrete, 1986",1
"indonesia, commercial real estate, 2010",1
"canada, mining & metals, 1981",17
"netherlands, transportation/trucking/railroad, 1957",5
"china, sports, 2008",6
"israel, consumer electronics, 2011",3
"italy, music, 1993",3
"united kingdom, entertainment, 1971",9
"united states, judiciary, 1975",1
"canada, apparel & fashion, 1958",5
"france, public relations and communications, 1995",13
"germany, real estate, 1991",7
"united states, performing arts, 1942",5
"nigeria, entertainment, 2016",9
"turkey, computer software, 1999",14
"bulgaria, food & beverages, 2014",8
"austria, design, 2011",3
"tunisia, oil & energy, 1992",1
"united kingdom, package/freight delivery, 2006",3
"ireland, religious institutions, 1980",1
"czechia, online media, 2003",2
"bahrain, marketing and advertising, 2011",5
"norway, venture capital & private equity, 2015",9
"azerbaijan, building materials, 2000",1
"china, civil engineering, 2001",2
"spain, plastics, 2015",5
"malaysia, photography, 2010",4
"mexico, import and export, 1994",6
"serbia, information technology and services, 2005",16
"mexico, consumer goods, 1967",1
"chile, mechanical or industrial engineering, 2016",12
"spain, consumer electronics, 1975",2
"netherlands, consumer goods, 1977",2
"portugal, insurance, 2014",2
"ireland, environmental services, 2007",14
"botswana, marketing and advertising, 2006",1
"mexico, financial services, 2010",31
"spain, health, wellness and fitness, 1972",7
"portugal, management consulting, 1998",10
"spain, human resources, 2008",34
"france, photography, 2000",2
"ukraine, internet, 2013",31
"netherlands, printing, 2006",8
"china, food & beverages, 2004",10
"thailand, hospitality, 2013",14
"china, international trade and development, 1982",1
"netherlands, leisure, travel & tourism, 2006",28
"turkey, public relations and communications, 2006",3
"argentina, food production, 1997",4
"portugal, international trade and development, 1995",2
"united arab emirates, legal services, 2001",7
"thailand, electrical/electronic manufacturing, 1980",1
"united states, airlines/aviation, 1994",44
"brazil, hospital & health care, 2006",14
"brazil, professional training & coaching, 1986",7
"argentina, medical devices, 1996",2
"singapore, health, wellness and fitness, 2016",16
"japan, construction, 2007",2
"poland, information technology and services, 2003",38
"united states, executive office, 2003",24
"india, leisure, travel & tourism, 2007",38
"sweden, industrial automation, 2010",7
"serbia, management consulting, 1962",1
"morocco, computer software, 2014",11
"kenya, food production, 2015",3
"united states, farming, 1904",3
"iran, photography, 2003",1
"turkey, packaging and containers, 2010",6
"united states, environmental services, 1964",21
"jersey, consumer electronics, 2007",1
"south africa, pharmaceuticals, 2012",6
"poland, building materials, 1994",6
"netherlands, non-profit organization management, 2004",29
"portugal, computer software, 1993",8
"spain, motion pictures and film, 2004",27
"sri lanka, staffing and recruiting, 2016",2
"turkey, civil engineering, 2011",16
"ukraine, outsourcing/offshoring, 2010",2
"denmark, law practice, 2014",5
"sweden, computer software, 1992",11
"colombia, utilities, 1959",1
"switzerland, hospital & health care, 1988",1
"canada, consumer services, 1979",9
"austria, airlines/aviation, 2017",2
"denmark, food & beverages, 1974",2
"malaysia, facilities services, 2017",3
"egypt, information services, 2009",1
"sweden, business supplies and equipment, 1995",1
"finland, textiles, 2000",1
"afghanistan, construction, 2006",6
"thailand, philanthropy, 2012",1
"zimbabwe, marketing and advertising, 2017",15
"british virgin islands, hospitality, 1991",1
"norway, graphic design, 1978",1
"sri lanka, events services, 2011",2
"colombia, information services, 2012",5
"norway, investment management, 1981",1
"denmark, retail, 2017",12
"switzerland, medical devices, 2007",9
"mexico, graphic design, 1990",2
"italy, higher education, 2013",16
"canada, biotechnology, 2006",9
"peru, management consulting, 2009",25
"luxembourg, logistics and supply chain, 2009",2
"denmark, accounting, 2008",11
"estonia, entertainment, 2007",2
"colombia, farming, 1972",1
"romania, transportation/trucking/railroad, 2010",10
"argentina, apparel & fashion, 2008",11
"italy, mechanical or industrial engineering, 2012",48
"china, machinery, 1992",28
"philippines, construction, 2009",5
"canada, broadcast media, 2017",31
"united kingdom, utilities, 1950",2
"united kingdom, performing arts, 2008",23
"belgium, publishing, 2005",2
"china, sports, 2015",11
"italy, food production, 1995",5
"brazil, investment management, 1996",3
"cyprus, construction, 2010",3
"india, mining & metals, 2012",12
"italy, fishery, 2004",1
"canada, computer & network security, 1986",3
"united kingdom, outsourcing/offshoring, 1994",7
"australia, health, wellness and fitness, 1993",19
"netherlands, computer hardware, 2013",20
"united kingdom, motion pictures and film, 2005",13
"spain, computer networking, 1994",2
"jamaica, information technology and services, 2008",4
"canada, program development, 2003",5
"new zealand, retail, 2004",5
"united kingdom, food production, 1804",1
"india, arts and crafts, 1989",3
"kuwait, financial services, 2015",2
"guernsey, philanthropy, 2006",1
"italy, outsourcing/offshoring, 2015",2
"united kingdom, packaging and containers, 1967",5
"norway, consumer electronics, 2016",10
"belgium, photography, 2010",14
"italy, mechanical or industrial engineering, 1999",37
"australia, higher education, 2006",11
"benin, professional training & coaching, 2001",1
"united states, telecommunications, 1964",16
"netherlands, public safety, 2011",14
"germany, music, 2015",15
"russia, commercial real estate, 2011",3
"france, printing, 1974",4
"ireland, financial services, 2017",17
"belgium, hospital & health care, 2015",30
"netherlands, retail, 1895",2
"kuwait, information technology and services, 2012",4
"south africa, food production, 2013",4
"austria, computer software, 2003",10
"indonesia, financial services, 2018",2
"turkey, plastics, 1975",4
"belgium, building materials, 1975",3
"brazil, import and export, 1996",14
"united states, media production, 1980",30
"finland, insurance, 2005",1
"united kingdom, aviation & aerospace, 1987",5
"south africa, computer hardware, 2000",4
"mexico, transportation/trucking/railroad, 1998",6
"denmark, building materials, 2013",12
"india, market research, 2001",4
"italy, restaurants, 1998",4
"malaysia, import and export, 2015",2
"croatia, civil engineering, 2008",4
"portugal, photography, 2010",6
"canada, staffing and recruiting, 1991",15
"united arab emirates, facilities services, 2008",13
"china, computer software, 2012",22
"pakistan, computer networking, 2005",1
"lithuania, staffing and recruiting, 2016",1
"germany, machinery, 1999",13
"bangladesh, leisure, travel & tourism, 2013",11
"switzerland, electrical/electronic manufacturing, 2017",5
"germany, oil & energy, 1999",4
"portugal, wine and spirits, 1971",2
"poland, chemicals, 1916",1
"costa rica, internet, 2017",6
"spain, health, wellness and fitness, 1997",32
"romania, real estate, 2011",16
"armenia, non-profit organization management, 2015",3
"macedonia, computer software, 2012",5
"italy, farming, 1996",9
"egypt, mechanical or industrial engineering, 2015",6
"hungary, internet, 2017",4
"pakistan, security and investigations, 2016",4
"jordan, e-learning, 2014",4
"lebanon, civic & social organization, 2008",3
"united kingdom, international affairs, 2009",10
"australia, industrial automation, 2007",4
"united kingdom, market research, 2017",30
"australia, management consulting, 1989",15
"united kingdom, machinery, 1991",11
"kenya, leisure, travel & tourism, 2016",2
"rwanda, management consulting, 2016",1
"switzerland, health, wellness and fitness, 1999",7
"kazakhstan, information technology and services, 2016",6
"uganda, non-profit organization management, 2008",6
"united kingdom, motion pictures and film, 2016",38
"netherlands, government relations, 1997",6
"denmark, marketing and advertising, 1998",10
"italy, internet, 1993",8
"gambia, food & beverages, 1975",1
"chile, biotechnology, 2015",8
"switzerland, real estate, 1998",9
"china, translation and localization, 2009",4
"united kingdom, hospital & health care, 1962",4
"mexico, chemicals, 1984",6
"united kingdom, consumer services, 1996",6
"australia, transportation/trucking/railroad, 1989",11
"china, real estate, 2013",12
"cape verde, professional training & coaching, 2011",1
"lebanon, events services, 2002",1
"slovenia, oil & energy, 2010",1
"nepal, information technology and services, 2017",15
"new zealand, information technology and services, 1993",12
"equatorial guinea, internet, 2010",1
"luxembourg, renewables & environment, 2015",2
"sweden, wholesale, 1981",3
"united kingdom, machinery, 2012",22
"thailand, maritime, 2011",4
"serbia, leisure, travel & tourism, 1992",4
"rwanda, computer software, 2012",1
"india, medical devices, 2008",16
"turkey, computer software, 1969",2
"united states, military, 2008",31
"namibia, venture capital & private equity, 2015",1
"peru, construction, 2017",13
"south africa, food production, 1997",2
"spain, broadcast media, 1999",10
"chile, legal services, 2017",1
"brazil, renewables & environment, 2011",29
"malaysia, management consulting, 2010",12
"chile, logistics and supply chain, 2014",12
"united arab emirates, hospital & health care, 1994",4
"philippines, retail, 2001",1
"poland, newspapers, 2014",1
"canada, publishing, 1997",13
"south africa, hospital & health care, 2015",4
"chile, leisure, travel & tourism, 1998",1
"caribbean netherlands, hospital & health care, 2011",1
"united states, design, 1961",6
"greece, online media, 2013",8
"italy, veterinary, 2010",4
"australia, sports, 2000",9
"estonia, construction, 1990",2
"zimbabwe, automotive, 1981",2
"portugal, printing, 1986",3
"brazil, building materials, 2007",7
"romania, management consulting, 2006",25
"ethiopia, computer software, 2009",2
"canada, machinery, 2016",24
"sweden, nanotechnology, 2013",6
"jordan, electrical/electronic manufacturing, 2013",3
"united arab emirates, accounting, 2005",3
"united states, wholesale, 1933",20
"colombia, marketing and advertising, 1986",3
"united kingdom, building materials, 1985",21
"spain, machinery, 1980",19
"iran, information technology and services, 1988",1
"latvia, internet, 2009",1
"turkey, machinery, 2006",16
"germany, hospitality, 2015",21
"canada, arts and crafts, 1972",2
"united states, events services, 1972",23
"united states, hospital & health care, 1859",8
"philippines, financial services, 1993",2
"latvia, oil & energy, 2013",2
"ireland, executive office, 1997",1
"spain, civil engineering, 1976",3
"spain, electrical/electronic manufacturing, 1917",1
"albania, marketing and advertising, 2011",3
"netherlands, alternative medicine, 2014",14
"colombia, veterinary, 2016",3
"romania, apparel & fashion, 2007",2
"united states, paper & forest products, 1982",6
"algeria, building materials, 2008",1
"lithuania, sports, 1993",1
"israel, plastics, 1992",1
"united kingdom, industrial automation, 1994",7
"hong kong, security and investigations, 2009",2
"canada, music, 1960",2
"mexico, education management, 2010",15
"united states, arts and crafts, 1977",12
"vietnam, broadcast media, 2005",2
"netherlands, media production, 1988",7
"ukraine, investment management, 2004",2
"south africa, electrical/electronic manufacturing, 1992",1
"united states, civic & social organization, 1948",9
"croatia, financial services, 2009",6
"spain, computer software, 1991",12
"ireland, hospitality, 2010",10
"estonia, public policy, 2004",1
"france, sporting goods, 2016",15
"greece, facilities services, 1981",1
"panama, logistics and supply chain, 2009",2
"qatar, automotive, 1960",1
"norway, hospital & health care, 2014",11
"croatia, biotechnology, 2011",1
"greece, sports, 2009",3
"mexico, professional training & coaching, 1999",7
"spain, international affairs, 1959",1
"guatemala, management consulting, 2005",1
"india, investment banking, 2012",13
"malta, hospitality, 2015",4
"new zealand, civil engineering, 1994",3
"france, computer & network security, 2009",18
"venezuela, logistics and supply chain, 2007",1
"bahamas, retail, 1973",1
"peru, arts and crafts, 2013",3
"spain, insurance, 1984",5
"germany, medical devices, 1975",3
"canada, government administration, 1997",9
"france, machinery, 1952",2
"czechia, mechanical or industrial engineering, 1998",2
"india, textiles, 1956",3
"singapore, research, 2009",3
"netherlands, professional training & coaching, 1992",15
"belgium, legal services, 2008",7
"azerbaijan, education management, 2014",9
"norway, individual & family services, 2007",2
"nepal, marketing and advertising, 2012",2
"luxembourg, architecture & planning, 1995",1
"lebanon, non-profit organization management, 2004",2
"czechia, program development, 2015",4
"australia, graphic design, 1991",6
"india, philanthropy, 2017",3
"bulgaria, non-profit organization management, 2013",2
"belgium, mental health care, 2014",7
"belgium, real estate, 1997",7
"spain, package/freight delivery, 2015",2
"canada, computer games, 2014",46
"slovenia, financial services, 2014",5
"sweden, consumer electronics, 2003",1
"united kingdom, accounting, 1945",6
"malaysia, primary/secondary education, 1973",1
"south africa, photography, 2002",2
"ghana, internet, 2010",2
"germany, professional training & coaching, 1985",4
"united kingdom, online media, 2001",25
"egypt, business supplies and equipment, 1988",1
"united kingdom, performing arts, 2001",18
"france, higher education, 2003",8
"portugal, building materials, 1981",4
"hungary, design, 2014",9
"united states, museums and institutions, 1894",6
"denmark, luxury goods & jewelry, 2011",2
"france, renewables & environment, 1934",2
"mexico, events services, 2014",13
"ukraine, translation and localization, 2001",1
"germany, paper & forest products, 2007",1
"india, animation, 2017",13
"mexico, online media, 2004",2
"chile, civil engineering, 2007",4
"italy, wholesale, 2004",9
"sweden, non-profit organization management, 1979",1
"new zealand, construction, 1987",8
"spain, sports, 1995",12
"australia, executive office, 2015",11
"sri lanka, leisure, travel & tourism, 2006",3
"united kingdom, computer networking, 1999",6
"denmark, insurance, 1946",2
"czechia, legal services, 1999",4
"bangladesh, design, 2007",1
"italy, computer networking, 2008",8
"italy, legal services, 2004",20
"sweden, marketing and advertising, 1997",31
"china, media production, 2014",13
"germany, government administration, 1969",1
"united arab emirates, capital markets, 2012",2
"france, international trade and development, 1965",2
"colombia, automotive, 2005",2
"greece, furniture, 1964",2
"canada, farming, 1980",5
"uruguay, management consulting, 2016",6
"belgium, events services, 2006",21
"sweden, arts and crafts, 1982",3
"india, staffing and recruiting, 1973",1
"iran, market research, 2016",4
"netherlands, furniture, 1880",1
"spain, accounting, 1996",14
"united kingdom, aviation & aerospace, 1993",6
"morocco, computer software, 2010",13
"new zealand, wine and spirits, 2015",3
"united kingdom, civil engineering, 2007",33
"netherlands antilles, financial services, 2011",1
"denmark, electrical/electronic manufacturing, 1921",1
"saudi arabia, marketing and advertising, 2017",13
"united states, computer software, 1961",5
"slovenia, civil engineering, 2013",1
"denmark, marketing and advertising, 2000",14
"turkey, import and export, 1999",9
"netherlands, financial services, 1925",3
"germany, health, wellness and fitness, 2016",35
"france, luxury goods & jewelry, 1867",1
"poland, architecture & planning, 2010",16
"turkey, industrial automation, 1956",2
