countryindyear,count
"chile, food & beverages, 1995",4
"finland, legal services, 1928",1
"sweden, business supplies and equipment, 1924",1
"united kingdom, non-profit organization management, 1937",4
"indonesia, building materials, 2012",5
"serbia, internet, 2003",1
"macedonia, non-profit organization management, 2008",2
"saudi arabia, civil engineering, 2015",1
"hong kong, education management, 1970",1
"denmark, information technology and services, 1969",1
"serbia, printing, 2000",1
"argentina, machinery, 1975",5
"china, medical devices, 1997",5
"france, printing, 1961",1
"guinea, mining & metals, 2014",1
"taiwan, electrical/electronic manufacturing, 1975",2
"morocco, higher education, 2005",1
"nicaragua, legal services, 2000",1
"niger, luxury goods & jewelry, 1983",1
"germany, telecommunications, 1980",2
"brazil, nanotechnology, 2006",1
"united states, railroad manufacture, 1928",1
"nepal, hospitality, 1998",1
"russia, law practice, 2013",3
"ireland, music, 2001",2
"united kingdom, religious institutions, 1974",3
"peru, professional training & coaching, 1973",1
"denmark, publishing, 1991",1
"lebanon, design, 1990",1
"morocco, telecommunications, 1996",2
"netherlands, security and investigations, 1980",2
"turkey, business supplies and equipment, 2015",6
"mexico, professional training & coaching, 1990",4
"germany, mining & metals, 2009",3
"denmark, wine and spirits, 2011",3
"argentina, investment management, 2017",6
"united arab emirates, furniture, 2006",4
"vietnam, civil engineering, 2012",1
"austria, nanotechnology, 2013",1
"luxembourg, staffing and recruiting, 2013",4
"sweden, mechanical or industrial engineering, 1899",1
"brazil, publishing, 2017",6
"turkey, media production, 1970",1
"czechia, computer games, 1997",1
"azerbaijan, industrial automation, 2015",2
"norway, professional training & coaching, 1990",1
"spain, automotive, 1973",8
"new zealand, printing, 1993",1
"canada, professional training & coaching, 1982",5
"lithuania, law practice, 2011",1
"netherlands, civil engineering, 1924",1
"united states, computer networking, 1968",1
"israel, aviation & aerospace, 1959",1
"chile, mining & metals, 1980",1
"taiwan, wireless, 2015",1
"united kingdom, biotechnology, 1963",1
"india, medical practice, 1984",1
"spain, wine and spirits, 1932",1
"serbia, telecommunications, 2017",1
"united kingdom, music, 1891",1
"slovenia, law practice, 1958",1
"tunisia, individual & family services, 2010",1
"trinidad and tobago, restaurants, 2016",1
"italy, computer networking, 2009",1
"liechtenstein, information technology and services, 1982",1
"netherlands, accounting, 1938",2
"chile, telecommunications, 1953",1
"romania, accounting, 1994",5
"denmark, automotive, 2011",7
"philippines, banking, 1953",1
"czechia, nanotechnology, 2008",1
"spain, packaging and containers, 1967",2
"argentina, management consulting, 1983",3
"portugal, airlines/aviation, 1979",1
"norway, leisure, travel & tourism, 1991",3
"sri lanka, design, 2018",1
"united kingdom, performing arts, 1966",1
"united states, medical devices, 1900",2
"france, museums and institutions, 1988",2
"spain, financial services, 1984",4
"norway, public safety, 2015",4
"turkey, law practice, 1912",1
"poland, apparel & fashion, 2004",2
"france, textiles, 1924",2
"sri lanka, events services, 2006",1
"united kingdom, machinery, 1958",2
"south africa, mechanical or industrial engineering, 1976",2
"united kingdom, farming, 1979",3
"ireland, government administration, 2007",3
"france, sporting goods, 2002",2
"turkey, transportation/trucking/railroad, 1970",2
"spain, alternative medicine, 1990",2
"madagascar, leisure, travel & tourism, 1991",1
"malaysia, medical devices, 1991",1
"slovenia, logistics and supply chain, 2008",1
"norway, food production, 1926",1
"india, apparel & fashion, 1939",1
"peru, warehousing, 1951",1
"hungary, electrical/electronic manufacturing, 2017",1
"italy, international trade and development, 1986",3
"sweden, environmental services, 1974",2
"bahrain, public safety, 2014",1
"turkey, motion pictures and film, 1991",1
"saudi arabia, marketing and advertising, 1982",2
"egypt, mechanical or industrial engineering, 2005",1
"russia, package/freight delivery, 1993",2
"pakistan, textiles, 1958",1
"chile, transportation/trucking/railroad, 1982",1
"dominican republic, automotive, 1999",1
"germany, mining & metals, 1953",1
"ireland, real estate, 1991",1
"austria, insurance, 1995",1
"curaçao, education management, 2007",1
"egypt, textiles, 1979",1
"pakistan, logistics and supply chain, 1983",3
"greece, business supplies and equipment, 2007",1
"poland, luxury goods & jewelry, 1989",3
"france, oil & energy, 1979",2
"italy, airlines/aviation, 1956",1
"germany, legal services, 1994",3
"norway, food production, 1948",1
"israel, leisure, travel & tourism, 2005",4
"new zealand, business supplies and equipment, 1992",3
"nepal, health, wellness and fitness, 2010",2
"luxembourg, real estate, 1976",1
"china, legal services, 1993",3
"finland, food & beverages, 1947",1
"hungary, investment management, 2007",1
"belgium, veterinary, 2013",1
"turkey, hospitality, 2004",2
"chile, plastics, 2014",1
"sweden, civic & social organization, 1926",1
"spain, logistics and supply chain, 1924",1
"greece, accounting, 2000",4
"norway, computer games, 1990",1
"poland, motion pictures and film, 2006",5
"france, mechanical or industrial engineering, 1892",1
"denmark, international trade and development, 1972",1
"belgium, public safety, 1996",1
"united arab emirates, business supplies and equipment, 1980",2
"sweden, machinery, 1994",4
"belgium, primary/secondary education, 1959",1
"ireland, real estate, 1988",2
"venezuela, motion pictures and film, 2014",2
"austria, internet, 2003",5
"ukraine, food & beverages, 1992",1
"south korea, sports, 1933",1
"south africa, publishing, 2011",3
"france, luxury goods & jewelry, 1983",1
"syria, photography, 2012",1
"nigeria, non-profit organization management, 1983",1
"canada, health, wellness and fitness, 1951",2
"germany, capital markets, 1994",1
"france, media production, 1980",1
"united states, motion pictures and film, 1975",1
"argentina, higher education, 1935",2
"canada, legal services, 1982",3
"dominican republic, airlines/aviation, 2011",1
"belgium, dairy, 1985",1
"taiwan, machinery, 1975",2
"thailand, insurance, 2014",2
"mexico, paper & forest products, 1957",1
"lithuania, sports, 2013",1
"netherlands, consumer electronics, 1987",3
"united states, restaurants, 1940",1
"israel, security and investigations, 1971",1
"estonia, investment management, 2010",2
"panama, international trade and development, 2014",1
"norway, design, 1999",2
"austria, pharmaceuticals, 1916",1
"greece, leisure, travel & tourism, 1965",2
"bangladesh, automotive, 2010",2
"hungary, mental health care, 2013",1
"indonesia, apparel & fashion, 1993",1
"mexico, law practice, 1942",1
"poland, human resources, 1999",3
"netherlands, farming, 1923",1
"united states, fine art, 1889",1
"denmark, luxury goods & jewelry, 1984",1
"spain, legal services, 1925",1
"italy, higher education, 1957",1
"hong kong, legal services, 2002",1
"belgium, law practice, 2001",8
"chile, wholesale, 1946",1
"libya, internet, 2014",1
"denmark, insurance, 1990",2
"iran, food production, 2001",1
"brazil, machinery, 1950",2
"poland, higher education, 1919",1
"united states, supermarkets, 1927",1
"united kingdom, sports, 1934",2
"bahrain, events services, 2014",2
"singapore, human resources, 1951",1
"afghanistan, computer software, 2013",2
"netherlands, sporting goods, 1983",1
"belgium, accounting, 1980",3
"canada, medical devices, 1914",1
"united states, newspapers, 1846",2
"indonesia, textiles, 1971",3
"new zealand, construction, 1980",3
"peru, import and export, 2004",2
"tunisia, education management, 2003",1
"united kingdom, apparel & fashion, 1953",1
"united arab emirates, business supplies and equipment, 1976",1
"indonesia, investment banking, 1999",1
"hong kong, individual & family services, 2014",2
"portugal, printing, 1998",1
"mexico, internet, 1988",1
"united states, mechanical or industrial engineering, 1843",1
"brazil, airlines/aviation, 1991",1
"british virgin islands, real estate, 2017",1
"italy, facilities services, 1971",1
"ireland, transportation/trucking/railroad, 1983",1
"south africa, real estate, 1976",1
"nigeria, chemicals, 2001",1
"croatia, consumer goods, 2010",1
"united states, computer hardware, 1955",2
"australia, mechanical or industrial engineering, 1920",2
"norway, construction, 1996",6
"russia, consumer goods, 2016",2
"ireland, maritime, 1993",1
"norway, government administration, 1991",2
"iran, management consulting, 2002",1
"uganda, events services, 2009",1
"australia, legal services, 1935",1
"united states, utilities, 1870",2
"portugal, civic & social organization, 1844",1
"united kingdom, newspapers, 1928",1
"peru, management consulting, 1965",1
"czechia, machinery, 1997",2
"united states, military, 1853",1
"belgium, individual & family services, 1952",1
"morocco, international trade and development, 2010",4
"switzerland, law practice, 1945",1
"kazakhstan, financial services, 2015",3
"netherlands, packaging and containers, 1938",1
"mexico, animation, 2005",2
"spain, chemicals, 2011",6
"brazil, machinery, 1956",4
"united kingdom, fund-raising, 1947",1
"south korea, public relations and communications, 1995",2
"liechtenstein, building materials, 2006",1
"united states, think tanks, 1970",3
"egypt, furniture, 2016",1
"argentina, insurance, 1908",2
"slovakia, logistics and supply chain, 1996",1
"hong kong, entertainment, 1983",1
"morocco, furniture, 1948",1
"new zealand, construction, 1956",1
"italy, building materials, 1932",1
"south africa, medical devices, 2016",3
"azerbaijan, computer & network security, 2017",1
"new zealand, farming, 1996",2
"switzerland, translation and localization, 2008",1
"finland, logistics and supply chain, 2014",3
"colombia, human resources, 1945",1
"portugal, education management, 1933",1
"peru, farming, 1992",1
"egypt, textiles, 1937",1
"jordan, security and investigations, 2015",1
"paraguay, pharmaceuticals, 2001",1
"georgia, e-learning, 2002",1
"azerbaijan, insurance, 2011",2
"sweden, entertainment, 1954",1
"kuwait, real estate, 2017",2
"madagascar, computer software, 2008",1
"venezuela, internet, 2005",2
"norway, computer hardware, 2015",5
"georgia, security and investigations, 2004",1
"south africa, environmental services, 2001",5
"hungary, gambling & casinos, 1991",1
"italy, market research, 1980",4
"afghanistan, business supplies and equipment, 2013",1
"ghana, international trade and development, 2010",3
"nigeria, utilities, 2000",1
"uzbekistan, events services, 2006",1
"saudi arabia, aviation & aerospace, 2012",2
"luxembourg, health, wellness and fitness, 1995",1
"sri lanka, environmental services, 1981",2
"mexico, online media, 2000",1
"south africa, program development, 2016",2
"guatemala, higher education, 1998",1
"italy, entertainment, 1972",1
"denmark, accounting, 1995",5
"russia, civil engineering, 2011",1
"new zealand, environmental services, 2005",3
"afghanistan, non-profit organization management, 1996",2
"venezuela, food & beverages, 2003",1
"slovenia, consumer services, 2008",1
"thailand, consumer goods, 1951",1
"algeria, oil & energy, 2004",2
"germany, oil & energy, 1990",3
"finland, alternative medicine, 2017",1
"italy, broadcast media, 1993",3
"saudi arabia, aviation & aerospace, 2014",1
"portugal, consumer services, 1966",1
"france, writing and editing, 1991",2
"russia, apparel & fashion, 2016",6
"denmark, building materials, 2003",3
"south africa, events services, 1984",1
"germany, printing, 1839",1
"spain, mining & metals, 1947",2
"belgium, museums and institutions, 1976",1
"jordan, food & beverages, 2016",2
"sweden, furniture, 1923",2
"libya, business supplies and equipment, 2009",1
"san marino, information technology and services, 1996",2
"italy, government administration, 2014",1
"taiwan, biotechnology, 1986",1
"india, pharmaceuticals, 1948",2
"spain, hospital & health care, 1966",5
"norway, education management, 1993",1
"united states, renewables & environment, 1933",1
"greece, luxury goods & jewelry, 1985",1
"slovenia, maritime, 2002",1
"malaysia, business supplies and equipment, 2000",2
"poland, apparel & fashion, 2010",8
"zimbabwe, apparel & fashion, 2013",1
"hong kong, human resources, 2000",1
"sweden, motion pictures and film, 2000",3
"mexico, insurance, 1994",3
"sweden, food production, 1996",2
"france, oil & energy, 1913",1
"lebanon, computer software, 1993",2
"mexico, leisure, travel & tourism, 1929",1
"canada, security and investigations, 1938",2
"norway, food & beverages, 2002",2
"romania, packaging and containers, 2003",1
"ireland, textiles, 1866",1
"slovenia, architecture & planning, 1996",2
"nigeria, insurance, 1987",2
"germany, accounting, 2003",2
"malaysia, legal services, 1999",2
"mexico, food & beverages, 1971",1
"mexico, airlines/aviation, 2011",3
"new zealand, research, 2011",3
"gabon, internet, 2014",1
"bosnia and herzegovina, information technology and services, 2000",2
"denmark, museums and institutions, 1848",1
"albania, financial services, 1992",1
"brazil, fund-raising, 2005",1
"kenya, media production, 1952",1
"italy, maritime, 1968",3
"new zealand, management consulting, 1992",3
"nigeria, logistics and supply chain, 1984",1
"mexico, airlines/aviation, 2004",4
"palestine, architecture & planning, 2016",1
"france, renewables & environment, 1982",3
"canada, education management, 1963",2
"israel, mental health care, 2012",1
"lebanon, computer networking, 2002",1
"argentina, pharmaceuticals, 1978",1
"lebanon, architecture & planning, 1980",1
"kenya, public relations and communications, 2003",1
"ukraine, professional training & coaching, 2009",2
"ireland, chemicals, 2009",1
"brazil, furniture, 1952",1
"new zealand, international trade and development, 2017",2
"new zealand, staffing and recruiting, 1987",1
"cuba, information services, 2014",1
"belgium, environmental services, 1987",2
"china, machinery, 1911",1
"austria, consumer goods, 2016",5
"united kingdom, newspapers, 2006",4
"france, shipbuilding, 2000",2
"guinea, real estate, 2017",1
"iran, computer & network security, 1996",2
"denmark, broadcast media, 2011",1
"kazakhstan, retail, 2005",1
"qatar, retail, 1900",1
"kazakhstan, management consulting, 2004",1
"serbia, gambling & casinos, 2009",1
"switzerland, chemicals, 1982",2
"new zealand, philanthropy, 2010",1
"india, paper & forest products, 1957",1
"russia, consumer goods, 2001",2
"bulgaria, internet, 2004",5
"greece, food & beverages, 1988",2
"belgium, broadcast media, 1996",2
"hungary, mechanical or industrial engineering, 1994",2
"senegal, media production, 2004",1
"argentina, entertainment, 1983",1
"slovenia, internet, 2004",3
"ireland, newspapers, 2003",1
"romania, sports, 2004",1
"new zealand, hospital & health care, 1997",3
"sweden, entertainment, 1979",1
"kenya, telecommunications, 2009",5
"malaysia, military, 1958",1
"malaysia, financial services, 1913",1
"sweden, semiconductors, 2011",1
"switzerland, consumer services, 2009",3
"macedonia, wine and spirits, 2012",1
"singapore, wholesale, 2000",1
"canada, law practice, 1892",2
"india, transportation/trucking/railroad, 1998",3
"australia, health, wellness and fitness, 1974",3
"lithuania, marketing and advertising, 1985",1
"paraguay, civil engineering, 2014",1
"united arab emirates, religious institutions, 1972",1
"mexico, libraries, 1989",2
"spain, food production, 1951",1
"australia, education management, 1929",1
"pakistan, law practice, 2013",1
"india, food & beverages, 1953",1
"portugal, sports, 1904",1
"iceland, leisure, travel & tourism, 1978",1
"canada, education management, 1952",1
"spain, package/freight delivery, 2012",5
"austria, philanthropy, 2015",1
"lithuania, industrial automation, 2008",2
"south africa, renewables & environment, 1992",2
"argentina, non-profit organization management, 1916",2
"australia, wine and spirits, 1994",5
"new zealand, accounting, 2004",5
"puerto rico, management consulting, 2009",1
"spain, newspapers, 1995",1
"china, broadcast media, 2010",4
"indonesia, financial services, 1895",1
"hungary, mental health care, 2008",1
"panama, investment banking, 2013",2
"hungary, security and investigations, 2016",1
"qatar, building materials, 2010",5
"malaysia, internet, 2003",1
"luxembourg, aviation & aerospace, 1983",1
"latvia, consumer goods, 2008",1
"denmark, textiles, 1865",1
"ireland, international trade and development, 1994",1
"vietnam, chemicals, 2013",1
"colombia, research, 2008",1
"uruguay, information technology and services, 1959",1
"mexico, computer software, 1985",3
"bahrain, construction, 2014",3
"singapore, individual & family services, 2010",1
"greece, chemicals, 2002",1
"bulgaria, market research, 1992",2
"honduras, consumer electronics, 2017",1
"brazil, utilities, 1818",1
"united states, public safety, 1923",3
"brazil, legal services, 1941",2
"saudi arabia, business supplies and equipment, 2001",1
"ireland, airlines/aviation, 2005",1
"united states, furniture, 1936",2
"south africa, printing, 1897",1
"norway, packaging and containers, 1884",1
"austria, mechanical or industrial engineering, 2015",3
"greece, sporting goods, 2006",1
"malta, real estate, 1969",1
"malta, leisure, travel & tourism, 1992",3
"sri lanka, utilities, 1979",1
"portugal, non-profit organization management, 1893",1
"israel, renewables & environment, 2007",2
"india, computer networking, 1989",3
"denmark, marketing and advertising, 1985",5
"chile, primary/secondary education, 2005",2
"pakistan, media production, 2006",3
"fiji, retail, 2012",1
"south africa, design, 1995",4
"sudan, fund-raising, 1974",1
"sweden, translation and localization, 2005",2
"ireland, market research, 1985",1
"denmark, oil & energy, 2000",8
"indonesia, automotive, 2012",9
"bermuda, medical devices, 2010",1
"brazil, judiciary, 1965",3
"south africa, law practice, 1965",1
"croatia, food & beverages, 2016",2
"lebanon, real estate, 2017",1
"indonesia, building materials, 1986",1
"myanmar, hospitality, 2016",2
"lebanon, media production, 1998",1
"barbados, management consulting, 2014",2
"united kingdom, farming, 1986",2
"tunisia, program development, 2016",1
"new zealand, commercial real estate, 1990",1
"finland, banking, 2010",1
"turkey, philanthropy, 2016",1
"south korea, venture capital & private equity, 1995",1
"switzerland, information technology and services, 1969",2
"italy, hospital & health care, 1918",1
"canada, individual & family services, 1902",1
"peru, transportation/trucking/railroad, 1988",1
"south africa, medical devices, 1996",2
"brazil, building materials, 1953",1
"iraq, construction, 2007",1
"portugal, building materials, 1970",1
"colombia, international trade and development, 1998",6
"algeria, higher education, 1964",1
"netherlands, staffing and recruiting, 1914",1
"egypt, sporting goods, 1994",1
"peru, banking, 1980",1
"guatemala, food & beverages, 1885",1
"cyprus, logistics and supply chain, 1981",1
"united kingdom, law enforcement, 1919",2
"austria, insurance, 1996",1
"peru, individual & family services, 2009",2
"france, music, 1978",1
"austria, individual & family services, 2012",1
"united kingdom, paper & forest products, 1975",1
"vietnam, computer hardware, 2011",1
"austria, health, wellness and fitness, 1998",1
"canada, facilities services, 1967",2
"serbia, banking, 2010",1
"chile, program development, 2006",1
"denmark, luxury goods & jewelry, 1976",1
"japan, food production, 2013",1
"germany, medical practice, 1989",1
"spain, transportation/trucking/railroad, 1946",3
"guatemala, apparel & fashion, 2008",1
"italy, security and investigations, 1988",1
"philippines, import and export, 1995",1
"poland, computer games, 2001",1
"netherlands, public policy, 1948",1
"spain, law enforcement, 2002",2
"south africa, printing, 1999",4
"united states, veterinary, 1868",1
"portugal, renewables & environment, 2000",2
"czechia, cosmetics, 2010",1
"luxembourg, medical devices, 2000",1
"united states, retail, 1863",1
"brazil, computer hardware, 2007",7
"rwanda, leisure, travel & tourism, 2013",1
"italy, luxury goods & jewelry, 1968",4
"spain, health, wellness and fitness, 1885",1
"norway, maritime, 1954",1
"germany, biotechnology, 1892",1
"norway, public relations and communications, 1988",3
"sri lanka, human resources, 2016",2
"ireland, staffing and recruiting, 1976",1
"denmark, public safety, 2010",1
"malaysia, human resources, 1999",3
"germany, shipbuilding, 2014",3
"united kingdom, transportation/trucking/railroad, 1947",5
"czechia, recreational facilities and services, 2000",1
"greece, recreational facilities and services, 2012",1
"japan, automotive, 2014",8
"philippines, entertainment, 2017",3
"hungary, graphic design, 2014",2
"mexico, electrical/electronic manufacturing, 1987",3
"dominican republic, financial services, 2003",2
"jamaica, insurance, 1972",1
"malaysia, staffing and recruiting, 1977",1
"canada, civic & social organization, 1909",2
"south africa, civil engineering, 1998",2
"philippines, banking, 1963",2
"indonesia, government administration, 1967",1
"germany, cosmetics, 1984",1
"united kingdom, utilities, 1998",21
"slovakia, import and export, 2008",1
"cyprus, leisure, travel & tourism, 2007",3
"netherlands, research, 1971",3
"united arab emirates, mechanical or industrial engineering, 1994",4
"luxembourg, consumer services, 2009",1
"netherlands, recreational facilities and services, 1993",3
"armenia, staffing and recruiting, 2015",2
"honduras, telecommunications, 2010",1
"south korea, computer software, 1995",1
"united kingdom, food production, 1892",1
"finland, cosmetics, 2016",3
"new zealand, paper & forest products, 1947",1
"south korea, government administration, 1949",1
"new zealand, publishing, 1976",1
"ireland, health, wellness and fitness, 1979",1
"sweden, health, wellness and fitness, 1986",2
"mexico, packaging and containers, 1976",1
"portugal, electrical/electronic manufacturing, 2011",6
"netherlands, airlines/aviation, 1982",2
"bosnia and herzegovina, telecommunications, 1977",1
"taiwan, design, 2005",1
"ireland, sports, 2001",5
"finland, law practice, 2001",1
"canada, leisure, travel & tourism, 1889",1
"egypt, retail, 1978",1
"hungary, education management, 1970",1
"switzerland, security and investigations, 2000",4
"myanmar, building materials, 2017",1
"qatar, facilities services, 2014",2
"egypt, import and export, 2004",2
"spain, apparel & fashion, 1955",2
"switzerland, health, wellness and fitness, 2001",5
"hong kong, telecommunications, 1991",1
"Åland islands, financial services, 2004",1
"singapore, mechanical or industrial engineering, 1971",2
"australia, civic & social organization, 1984",1
"austria, hospitality, 2001",1
"canada, nanotechnology, 1998",1
"netherlands, non-profit organization management, 1873",2
"china, plastics, 1994",4
"ghana, information technology and services, 1999",2
"united arab emirates, printing, 1990",1
"south africa, retail, 1935",1
"argentina, broadcast media, 1979",1
"finland, renewables & environment, 1986",2
"jersey, law practice, 2011",1
"greece, consumer goods, 1974",2
"india, non-profit organization management, 1964",3
"lebanon, financial services, 1994",1
"sweden, computer hardware, 1999",1
"czechia, semiconductors, 2009",1
"venezuela, broadcast media, 1996",1
"martinique, business supplies and equipment, 1977",1
"finland, legal services, 1985",1
"saudi arabia, think tanks, 2010",1
"malaysia, international trade and development, 1992",1
"canada, hospital & health care, 1875",2
"costa rica, higher education, 1989",1
"germany, accounting, 1983",4
"chile, transportation/trucking/railroad, 1997",1
"colombia, human resources, 2005",10
"greece, transportation/trucking/railroad, 2010",2
"romania, textiles, 2002",1
"italy, government administration, 1989",3
"bahamas, non-profit organization management, 2009",1
"france, motion pictures and film, 1996",3
"belgium, international trade and development, 2004",2
"czechia, electrical/electronic manufacturing, 1947",1
"south africa, mining & metals, 2003",4
"russia, banking, 1991",2
"brazil, utilities, 1924",1
"mexico, legal services, 1974",1
"bahrain, consumer goods, 2011",1
"greece, real estate, 1992",2
"sweden, printing, 1965",1
"belgium, education management, 1993",3
"singapore, airlines/aviation, 2002",1
"egypt, farming, 1996",2
"myanmar, online media, 2012",2
"united states, alternative medicine, 1988",8
"tanzania, leisure, travel & tourism, 2016",5
"ireland, gambling & casinos, 2012",1
"netherlands, international trade and development, 1987",2
"india, logistics and supply chain, 1960",1
"algeria, management consulting, 2017",2
"canada, military, 1855",1
"netherlands, publishing, 1983",2
"italy, printing, 1952",1
"canada, pharmaceuticals, 1956",1
"ireland, security and investigations, 2012",3
"united arab emirates, computer hardware, 2009",1
"gabon, information technology and services, 2017",1
"austria, banking, 2006",1
"netherlands, automotive, 1922",1
"china, military, 2012",1
"united kingdom, higher education, 1913",1
"switzerland, computer games, 2015",3
"australia, political organization, 1901",1
"luxembourg, accounting, 2005",4
"malta, telecommunications, 2016",1
"austria, professional training & coaching, 2014",3
"france, insurance, 1880",1
"mexico, renewables & environment, 1975",1
"brazil, automotive, 1952",4
"austria, biotechnology, 2014",5
"united states, warehousing, 1957",3
"singapore, wholesale, 1990",2
"malaysia, insurance, 1924",1
"ireland, performing arts, 1928",1
"sweden, business supplies and equipment, 1901",1
"argentina, warehousing, 2017",1
"spain, commercial real estate, 1942",1
"lebanon, telecommunications, 2016",1
"united kingdom, facilities services, 1904",1
"italy, biotechnology, 1972",1
"slovenia, media production, 2016",1
"ghana, civil engineering, 1996",1
"new zealand, hospital & health care, 1985",1
"hungary, accounting, 2013",3
"latvia, luxury goods & jewelry, 2005",1
"united states, railroad manufacture, 1918",1
"germany, wholesale, 1884",1
"netherlands, furniture, 1865",1
"lebanon, defense & space, 2008",1
"argentina, farming, 1995",4
"argentina, farming, 1982",6
"estonia, photography, 1992",1
"thailand, law practice, 2009",2
"luxembourg, retail, 2004",2
"sweden, machinery, 1945",2
"france, oil & energy, 2018",1
"switzerland, legal services, 1990",1
"brazil, mining & metals, 1900",1
"sri lanka, civic & social organization, 2004",3
"australia, printing, 1965",1
"turkey, non-profit organization management, 1926",2
"chile, building materials, 2013",1
"brazil, semiconductors, 2017",1
"malaysia, computer & network security, 2007",3
"croatia, media production, 2016",4
"united states, dairy, 1953",1
"tunisia, banking, 1964",1
"bahrain, consumer goods, 2013",1
"jersey, professional training & coaching, 2008",1
"estonia, apparel & fashion, 1997",1
"egypt, architecture & planning, 1982",1
"netherlands, religious institutions, 1971",1
"austria, research, 1995",1
"switzerland, semiconductors, 2017",2
"sweden, design, 1968",1
"slovenia, leisure, travel & tourism, 2001",1
"argentina, religious institutions, 1914",1
"china, investment management, 2004",5
"mauritius, real estate, 2004",1
"colombia, transportation/trucking/railroad, 2008",2
"canada, information technology and services, 1970",3
"hungary, internet, 2006",5
"new zealand, consumer goods, 1917",1
"canada, medical practice, 1993",7
"denmark, wholesale, 1904",1
"bangladesh, oil & energy, 1998",3
"guatemala, automotive, 2001",2
"fiji, non-profit organization management, 1987",1
"san marino, health, wellness and fitness, 1987",1
"colombia, telecommunications, 1990",2
"jordan, translation and localization, 2007",3
"turkey, investment banking, 2007",1
"norway, online media, 2017",1
"switzerland, consumer goods, 1905",2
"israel, international trade and development, 2006",3
"brazil, law practice, 1966",1
"united arab emirates, market research, 2014",1
"united arab emirates, import and export, 2013",8
"thailand, restaurants, 2013",2
"united arab emirates, environmental services, 2017",2
"mexico, computer software, 1987",1
"france, printing, 1987",7
"portugal, entertainment, 2007",7
"cyprus, maritime, 1995",2
"south korea, translation and localization, 2013",1
"bermuda, logistics and supply chain, 1995",1
"australia, higher education, 1899",1
"netherlands, logistics and supply chain, 1940",1
"hungary, civil engineering, 2012",1
"turks and caicos islands, telecommunications, 2006",1
"netherlands, think tanks, 1995",2
"morocco, security and investigations, 2007",2
"sweden, computer networking, 2007",1
"south africa, logistics and supply chain, 1982",1
"italy, information services, 1980",1
"lebanon, building materials, 1975",1
"italy, translation and localization, 1989",2
"colombia, higher education, 1915",1
"finland, furniture, 1959",1
"cameroon, media production, 2011",1
"pakistan, apparel & fashion, 2001",2
"fiji, banking, 2012",1
"united kingdom, food & beverages, 1937",1
"indonesia, fine art, 2012",1
"sweden, import and export, 1888",1
"nigeria, hospitality, 2007",3
"kuwait, telecommunications, 1999",1
"australia, recreational facilities and services, 2006",7
"jordan, education management, 1996",4
"spain, museums and institutions, 1963",1
"indonesia, computer software, 2008",3
"italy, publishing, 1932",1
"netherlands, oil & energy, 1933",1
"colombia, primary/secondary education, 2011",2
"united states, health, wellness and fitness, 1893",2
"ireland, consumer services, 1993",2
"laos, hospitality, 2009",1
"estonia, maritime, 2015",2
"south africa, market research, 1991",2
"netherlands, entertainment, 1985",6
"serbia, import and export, 1995",1
"turkey, printing, 2001",2
"lithuania, leisure, travel & tourism, 1992",2
"poland, mental health care, 2015",3
"luxembourg, hospital & health care, 1997",2
"new zealand, farming, 1986",2
"brazil, health, wellness and fitness, 1964",2
"indonesia, information technology and services, 1986",3
"lithuania, luxury goods & jewelry, 2012",1
"turkey, investment banking, 1982",1
"new zealand, events services, 1995",3
"united states, information services, 1850",1
"costa rica, airlines/aviation, 1990",1
"sweden, insurance, 1917",1
"netherlands, maritime, 1924",1
"saudi arabia, non-profit organization management, 2003",2
"belgium, government administration, 1847",1
"mexico, consumer electronics, 1991",2
"netherlands, paper & forest products, 1879",1
"united kingdom, higher education, 1836",1
"italy, maritime, 1926",1
"algeria, machinery, 2017",1
"brazil, online media, 2002",4
"switzerland, farming, 1938",1
"netherlands, medical devices, 1977",1
"costa rica, design, 2017",2
"estonia, information services, 2015",2
"sweden, market research, 2010",4
"new zealand, higher education, 1870",1
"argentina, chemicals, 1955",1
"el salvador, legal services, 1912",1
"luxembourg, business supplies and equipment, 2012",1
"united states, consumer services, 1869",4
"egypt, hospitality, 1987",1
"cambodia, program development, 2002",1
"france, building materials, 1935",1
"united states, apparel & fashion, 1830",2
"south korea, electrical/electronic manufacturing, 1998",2
"belgium, furniture, 1936",1
"aruba, information technology and services, 2012",1
"south korea, management consulting, 1982",1
"kuwait, architecture & planning, 2006",1
"colombia, electrical/electronic manufacturing, 1998",1
"malta, staffing and recruiting, 2014",2
"sweden, fine art, 1870",1
"canada, pharmaceuticals, 1990",3
"canada, pharmaceuticals, 1961",2
"dominican republic, human resources, 2012",2
"canada, aviation & aerospace, 1964",4
"israel, primary/secondary education, 1967",1
"germany, broadcast media, 1989",1
"france, pharmaceuticals, 1973",1
"france, photography, 1993",2
"india, glass, ceramics & concrete, 2004",1
"netherlands, real estate, 1949",2
"colombia, gambling & casinos, 2013",1
"switzerland, government relations, 2003",2
"serbia, international trade and development, 1962",1
"taiwan, writing and editing, 2009",1
"argentina, research, 1990",2
"hungary, real estate, 2003",2
"norway, publishing, 1999",1
"united states, sporting goods, 1918",4
"cyprus, computer games, 2013",1
"netherlands, maritime, 1910",2
"spain, paper & forest products, 2017",1
"india, facilities services, 1985",1
"colombia, sports, 2006",1
"chile, law practice, 1916",1
"austria, automotive, 1996",2
"belgium, automotive, 1962",2
