countryindyear,count
"united arab emirates, paper & forest products, 1996",2
"poland, computer software, 1992",10
"canada, financial services, 1982",16
"united arab emirates, packaging and containers, 1998",2
"italy, food & beverages, 1960",6
"france, retail, 1994",8
"canada, law practice, 1966",4
"united states, public relations and communications, 1969",8
"netherlands, construction, 1946",10
"uruguay, outsourcing/offshoring, 1999",1
"turkey, retail, 2006",9
"australia, higher education, 1912",2
"australia, gambling & casinos, 1998",2
"canada, mental health care, 1908",1
"netherlands, computer & network security, 2007",16
"united arab emirates, mechanical or industrial engineering, 1856",1
"czechia, human resources, 2015",11
"india, investment management, 2012",18
"australia, staffing and recruiting, 1988",9
"spain, machinery, 1985",18
"portugal, environmental services, 2003",6
"kenya, staffing and recruiting, 2012",2
"chile, international trade and development, 2005",2
"canada, sports, 1937",1
"united kingdom, broadcast media, 2014",65
"norway, construction, 1981",4
"chile, marketing and advertising, 1994",7
"netherlands, import and export, 1960",3
"india, legal services, 1992",3
"united kingdom, environmental services, 2005",64
"malaysia, transportation/trucking/railroad, 2004",1
"netherlands, retail, 1976",8
"united states, public safety, 1981",7
"united kingdom, marketing and advertising, 1977",7
"united states, medical practice, 1948",13
"netherlands, construction, 1914",3
"united states, primary/secondary education, 2004",47
"south korea, information technology and services, 2013",13
"united states, supermarkets, 1951",2
"united kingdom, chemicals, 1976",2
"denmark, design, 1997",8
"luxembourg, banking, 2009",4
"india, investment banking, 1991",1
"canada, logistics and supply chain, 1970",3
"uruguay, marketing and advertising, 1997",4
"poland, broadcast media, 1995",1
"gibraltar, financial services, 1974",1
"united states, entertainment, 1967",25
"united states, utilities, 1951",8
"mexico, broadcast media, 2009",12
"united states, retail, 1930",20
"netherlands, publishing, 1951",1
"united states, mechanical or industrial engineering, 1878",3
"united kingdom, insurance, 1995",41
"netherlands, computer hardware, 1926",1
"israel, human resources, 1999",4
"italy, legal services, 1961",1
"philippines, facilities services, 1960",1
"brazil, electrical/electronic manufacturing, 1975",2
"canada, food production, 1987",10
"canada, transportation/trucking/railroad, 1959",8
"united states, semiconductors, 1985",16
"australia, government administration, 1973",3
"guernsey, law practice, 2011",1
"belgium, architecture & planning, 2006",22
"argentina, computer software, 1992",9
"new zealand, civil engineering, 1956",2
"united kingdom, electrical/electronic manufacturing, 1921",1
"germany, newspapers, 1999",2
"russia, marketing and advertising, 1989",2
"colombia, industrial automation, 1987",2
"germany, higher education, 2003",5
"chile, insurance, 2009",3
"thailand, building materials, 1997",1
"portugal, apparel & fashion, 1994",6
"norway, maritime, 1994",3
"italy, logistics and supply chain, 1963",2
"united states, pharmaceuticals, 1954",10
"united states, machinery, 1896",3
"pakistan, telecommunications, 2014",11
"indonesia, electrical/electronic manufacturing, 1992",1
"nigeria, information technology and services, 1997",4
"united states, printing, 1933",13
"portugal, health, wellness and fitness, 2005",15
"canada, accounting, 1979",8
"united kingdom, legal services, 1980",5
"canada, electrical/electronic manufacturing, 1995",30
"united states, investment banking, 2007",60
"philippines, investment management, 2008",2
"singapore, computer & network security, 1992",1
"slovakia, newspapers, 1993",1
"italy, machinery, 1890",3
"denmark, transportation/trucking/railroad, 2007",8
"united kingdom, printing, 1984",37
"netherlands, building materials, 1962",5
"italy, hospital & health care, 1961",3
"singapore, human resources, 1985",3
"united states, warehousing, 1869",1
"nepal, apparel & fashion, 2001",1
"brazil, non-profit organization management, 2000",9
"india, international trade and development, 2007",13
"australia, internet, 1996",14
"mexico, consumer services, 1994",3
"united kingdom, hospital & health care, 1976",4
"switzerland, consumer services, 2014",12
"sudan, information technology and services, 2004",3
"germany, apparel & fashion, 2009",20
"india, health, wellness and fitness, 2002",13
"ukraine, financial services, 2014",7
"malta, security and investigations, 2004",1
"spain, investment banking, 1991",2
"italy, hospital & health care, 1993",8
"canada, insurance, 1972",8
"united kingdom, telecommunications, 1996",35
"united states, higher education, 1913",19
"united states, mining & metals, 1910",4
"poland, market research, 2000",1
"canada, construction, 1978",62
"slovenia, broadcast media, 1999",1
"australia, facilities services, 1980",8
"brazil, textiles, 2005",14
"netherlands, computer networking, 2004",16
"china, architecture & planning, 1996",1
"united states, building materials, 1932",16
"peru, electrical/electronic manufacturing, 1965",1
"india, banking, 2010",5
"france, marketing and advertising, 1988",29
"hong kong, security and investigations, 1999",3
"ireland, construction, 1999",13
"spain, banking, 2017",3
"finland, architecture & planning, 2006",3
"netherlands, real estate, 1948",3
"india, government relations, 1947",1
"belgium, international affairs, 1948",1
"united states, mining & metals, 1981",30
"netherlands, events services, 1993",19
"south africa, telecommunications, 1947",1
"thailand, non-profit organization management, 2003",1
"iran, building materials, 2009",4
"norway, mechanical or industrial engineering, 2007",3
"brazil, machinery, 1972",5
"australia, government administration, 2000",2
"united arab emirates, hospital & health care, 1998",2
"netherlands, writing and editing, 2003",9
"united states, textiles, 1897",1
"italy, pharmaceuticals, 1946",4
"france, accounting, 1929",1
"canada, medical devices, 1999",16
"brazil, health, wellness and fitness, 2001",32
"australia, government administration, 1852",1
"taiwan, food & beverages, 1992",1
"switzerland, mechanical or industrial engineering, 2009",13
"south africa, management consulting, 1997",15
"united states, government administration, 1888",15
"indonesia, non-profit organization management, 1999",7
"france, education management, 1988",5
"peru, printing, 1991",1
"canada, government administration, 1857",2
"netherlands, dairy, 1993",2
"united kingdom, individual & family services, 1946",3
"argentina, events services, 1997",5
"ecuador, legal services, 1996",1
"spain, civic & social organization, 1960",4
"switzerland, architecture & planning, 1985",4
"australia, public safety, 1987",5
"china, printing, 2000",6
"singapore, international trade and development, 2016",6
"mexico, restaurants, 1991",2
"poland, hospitality, 2011",5
"switzerland, mechanical or industrial engineering, 1998",3
"australia, environmental services, 1959",1
"morocco, staffing and recruiting, 2002",1
"netherlands, telecommunications, 2001",24
"united kingdom, design, 1938",3
"united kingdom, security and investigations, 2002",38
"united kingdom, civic & social organization, 1886",1
"sweden, telecommunications, 2009",24
"taiwan, computer hardware, 1983",6
"india, electrical/electronic manufacturing, 1997",23
"australia, primary/secondary education, 1965",5
"mauritius, security and investigations, 2012",2
"united kingdom, international affairs, 1994",1
"united kingdom, transportation/trucking/railroad, 1973",12
"hong kong, non-profit organization management, 1989",3
"canada, public policy, 1976",3
"australia, food production, 1978",7
"germany, pharmaceuticals, 1989",7
"spain, international trade and development, 2015",27
"brazil, transportation/trucking/railroad, 1974",5
"peru, real estate, 2011",9
"india, automotive, 1930",1
"croatia, publishing, 2009",2
"dominican republic, telecommunications, 2002",1
"austria, oil & energy, 1986",2
"canada, oil & energy, 1973",11
"mexico, construction, 1917",1
"ireland, professional training & coaching, 1980",1
"india, mining & metals, 1982",6
"croatia, shipbuilding, 1999",4
"kuwait, higher education, 2010",1
"india, computer & network security, 1998",6
"netherlands, law practice, 1968",1
"switzerland, industrial automation, 1969",1
"germany, oil & energy, 1996",6
"denmark, mental health care, 2010",6
"spain, construction, 1998",39
"sweden, construction, 1987",7
"switzerland, e-learning, 2002",1
"philippines, information technology and services, 1996",14
"russia, airlines/aviation, 2012",1
"france, e-learning, 1995",4
"new zealand, performing arts, 2001",1
"south africa, business supplies and equipment, 1985",3
"united states, luxury goods & jewelry, 1947",7
"nigeria, security and investigations, 2003",2
"australia, computer games, 2001",3
"south africa, construction, 1995",13
"turkey, events services, 2009",19
"australia, automotive, 1997",3
"canada, education management, 1937",4
"china, automotive, 1965",1
"italy, civic & social organization, 1966",3
"united kingdom, medical practice, 2016",27
"netherlands, publishing, 1992",11
"france, media production, 2000",23
"belgium, industrial automation, 1993",3
"united states, arts and crafts, 1964",6
"united kingdom, industrial automation, 1992",10
"india, real estate, 1981",10
"turkey, primary/secondary education, 1988",1
"fiji, non-profit organization management, 2004",1
"belgium, fund-raising, 1949",1
"ireland, sports, 1987",1
"netherlands, construction, 1907",5
"france, paper & forest products, 1929",1
"united states, telecommunications, 1967",15
"mexico, real estate, 2006",24
"greece, hospital & health care, 2001",2
"united states, religious institutions, 1920",15
"united states, food & beverages, 1919",11
"malaysia, media production, 1999",1
"united kingdom, renewables & environment, 2002",30
"south africa, package/freight delivery, 2014",1
"australia, hospitality, 1984",8
"spain, automotive, 1999",11
"united states, law enforcement, 1845",1
"tunisia, logistics and supply chain, 2010",2
"canada, real estate, 1994",30
"canada, individual & family services, 1975",10
"netherlands, marketing and advertising, 1992",25
"sweden, information technology and services, 1975",2
"sri lanka, consumer goods, 2011",2
"norway, human resources, 1997",7
"australia, environmental services, 2012",45
"bangladesh, real estate, 2002",1
"japan, banking, 1880",1
"brazil, electrical/electronic manufacturing, 1962",3
"peru, human resources, 1997",4
"india, staffing and recruiting, 2001",24
"saudi arabia, education management, 2005",3
"kenya, marketing and advertising, 2005",7
"denmark, architecture & planning, 1929",1
"denmark, medical devices, 1957",1
"latvia, education management, 2000",1
"netherlands, import and export, 2005",14
"united states, newspapers, 1947",7
"philippines, investment banking, 2012",2
"greece, health, wellness and fitness, 1987",1
"united kingdom, venture capital & private equity, 1989",3
"kuwait, business supplies and equipment, 2000",1
"singapore, oil & energy, 1993",2
"norway, fishery, 1899",1
"colombia, hospitality, 2012",14
"philippines, e-learning, 2010",2
"philippines, internet, 2008",9
"bangladesh, electrical/electronic manufacturing, 2012",4
"united states, hospitality, 1929",19
"ukraine, computer software, 2011",18
"mexico, machinery, 1983",3
"finland, construction, 2004",6
"brazil, machinery, 1998",13
"germany, biotechnology, 2000",15
"united states, e-learning, 1994",33
"united states, civic & social organization, 1966",25
"china, public relations and communications, 2009",7
"croatia, consumer services, 2018",1
"azerbaijan, hospital & health care, 2014",1
"ghana, oil & energy, 2009",8
"united states, automotive, 1919",26
"chile, machinery, 1996",3
"romania, internet, 2012",28
"chile, leisure, travel & tourism, 2012",10
"greece, luxury goods & jewelry, 2014",1
"peru, civic & social organization, 2010",4
"colombia, hospitality, 1998",2
"italy, hospitality, 1999",21
"denmark, leisure, travel & tourism, 1966",4
"fiji, import and export, 1998",1
"jersey, animation, 2018",1
"spain, maritime, 2013",13
"china, airlines/aviation, 2016",1
"united kingdom, arts and crafts, 2005",23
"taiwan, market research, 2013",1
"costa rica, management consulting, 2013",7
"united arab emirates, internet, 2011",18
"united states, consumer services, 1935",12
"mexico, public policy, 2016",1
"belgium, printing, 2003",5
"norway, information technology and services, 1998",30
"china, chemicals, 2015",8
"france, consumer services, 2018",4
"spain, health, wellness and fitness, 1980",15
"australia, events services, 1963",1
"belgium, law practice, 2007",6
"united kingdom, automotive, 1992",37
"russia, internet, 2013",39
"france, sports, 2005",17
"united states, financial services, 1946",25
"switzerland, renewables & environment, 2009",17
"greece, education management, 2008",7
"chile, graphic design, 2000",1
"venezuela, hospitality, 2005",1
"kenya, insurance, 2013",2
"canada, graphic design, 1999",28
"germany, photography, 1927",1
"kenya, entertainment, 2013",1
"canada, restaurants, 2002",9
"australia, biotechnology, 2014",8
"denmark, electrical/electronic manufacturing, 2009",17
"brazil, industrial automation, 1995",17
"paraguay, internet, 2012",3
"jordan, computer software, 2009",5
"portugal, restaurants, 1943",1
"hong kong, import and export, 2011",10
"luxembourg, marketing and advertising, 2016",6
"switzerland, building materials, 1986",1
"france, industrial automation, 2007",3
"slovakia, higher education, 1995",1
"switzerland, human resources, 2008",13
"romania, photography, 2010",5
"switzerland, chemicals, 2008",2
"malaysia, e-learning, 2017",2
"india, machinery, 1959",2
"philippines, financial services, 2005",3
"vietnam, consumer goods, 2014",3
"australia, food production, 1987",5
"venezuela, civic & social organization, 2015",2
"netherlands, pharmaceuticals, 2017",10
"switzerland, biotechnology, 2016",14
"finland, real estate, 1999",6
"united states, food & beverages, 1914",11
"netherlands, dairy, 1996",1
"australia, information services, 2010",21
"chile, photography, 2012",8
"denmark, program development, 2004",3
"spain, commercial real estate, 2011",9
"spain, insurance, 2016",17
"kenya, public relations and communications, 2016",4
"vietnam, legal services, 2011",4
"india, real estate, 1989",20
"italy, cosmetics, 2002",11
"germany, wholesale, 1952",3
"sweden, food & beverages, 2016",14
"china, architecture & planning, 2010",12
"india, animation, 2012",29
"sweden, higher education, 2011",5
"belgium, machinery, 2009",4
"mexico, motion pictures and film, 2012",8
"united states, wireless, 2000",61
"hungary, logistics and supply chain, 2010",7
"spain, textiles, 1982",6
"switzerland, writing and editing, 2010",5
"senegal, business supplies and equipment, 2016",1
"sweden, machinery, 1979",3
"spain, oil & energy, 1978",1
"japan, environmental services, 1997",2
"austria, financial services, 2003",1
"kenya, package/freight delivery, 2011",1
"united kingdom, business supplies and equipment, 2008",43
"spain, restaurants, 1980",4
"uruguay, primary/secondary education, 2012",1
"egypt, program development, 2015",3
"benin, marketing and advertising, 2012",2
"italy, photography, 1989",2
"iran, electrical/electronic manufacturing, 2000",6
"cyprus, capital markets, 2017",2
"norway, architecture & planning, 2014",12
"united kingdom, professional training & coaching, 1979",6
"czechia, international affairs, 2012",3
"united arab emirates, wireless, 2015",5
"lebanon, real estate, 2010",9
"peru, facilities services, 2012",6
"china, online media, 2013",3
"united states, textiles, 1971",8
"new zealand, leisure, travel & tourism, 2016",19
"greece, printing, 1984",3
"isle of man, automotive, 2007",1
"switzerland, media production, 2018",1
"hong kong, logistics and supply chain, 2014",2
"belgium, leisure, travel & tourism, 2013",18
"belgium, renewables & environment, 2017",8
"czechia, civic & social organization, 2008",3
"belgium, mental health care, 2010",7
"colombia, telecommunications, 1998",9
"switzerland, food & beverages, 2014",12
"pakistan, consumer services, 2017",5
"ireland, legal services, 2017",3
"italy, mechanical or industrial engineering, 1954",8
"united states, government relations, 2006",33
"finland, graphic design, 2011",9
"bangladesh, renewables & environment, 1999",1
"ireland, research, 2016",7
"malta, legal services, 1976",1
"united kingdom, renewables & environment, 1952",1
"china, textiles, 2007",19
"germany, design, 2013",60
"argentina, apparel & fashion, 1980",3
"thailand, consumer services, 2016",1
"canada, internet, 1998",44
"ireland, printing, 1955",1
"south africa, design, 2007",19
"germany, chemicals, 2014",6
"united states, events services, 1939",4
"panama, financial services, 2014",5
"canada, aviation & aerospace, 2009",13
"hungary, facilities services, 1979",1
"china, real estate, 2005",8
"morocco, sports, 2015",2
"argentina, mining & metals, 2000",4
"south africa, computer software, 2009",19
"finland, religious institutions, 1812",1
"kazakhstan, financial services, 2017",1
"hong kong, non-profit organization management, 1880",1
"argentina, leisure, travel & tourism, 2012",13
"ireland, law practice, 2008",3
"turkey, aviation & aerospace, 2010",8
"germany, law practice, 2017",12
"switzerland, information technology and services, 1993",18
"norway, computer hardware, 1992",3
"bangladesh, marketing and advertising, 2011",9
"china, computer software, 2014",36
"china, automotive, 2004",20
"portugal, media production, 2010",9
"united arab emirates, events services, 2004",14
"spain, food & beverages, 1975",23
"greece, computer software, 2002",10
"australia, environmental services, 2002",30
"germany, aviation & aerospace, 2013",7
"spain, higher education, 2009",29
"australia, civil engineering, 2011",25
"denmark, public relations and communications, 2016",18
"finland, telecommunications, 2014",10
"netherlands, management consulting, 1978",7
"india, design, 2001",18
"norway, staffing and recruiting, 2007",7
"united states, think tanks, 1985",6
"kenya, public relations and communications, 2013",4
"costa rica, entertainment, 2011",2
"china, building materials, 1999",16
"italy, medical devices, 2011",18
"india, legal services, 2010",33
"china, construction, 1997",10
"lithuania, biotechnology, 2012",5
"cambodia, marketing and advertising, 2015",2
"canada, luxury goods & jewelry, 2015",15
"france, luxury goods & jewelry, 1990",7
"united states, medical devices, 1956",12
"germany, human resources, 1992",5
"netherlands, hospitality, 2008",53
"singapore, professional training & coaching, 2015",13
"australia, entertainment, 2007",24
"united states, events services, 1981",41
"china, information technology and services, 1996",12
"netherlands, apparel & fashion, 1969",1
"italy, leisure, travel & tourism, 1991",5
"denmark, logistics and supply chain, 2009",3
"belgium, graphic design, 2009",20
"portugal, chemicals, 2012",3
"canada, investment management, 2011",28
"faroe islands, information technology and services, 2012",1
"india, broadcast media, 2013",23
"canada, broadcast media, 2011",18
"norway, staffing and recruiting, 2014",32
"cambodia, printing, 2018",1
"mexico, education management, 2014",21
"paraguay, computer hardware, 2010",1
"brazil, primary/secondary education, 2006",9
"canada, automotive, 1969",19
"finland, apparel & fashion, 2016",5
"netherlands, medical practice, 2011",21
"sweden, civil engineering, 2008",5
"china, marketing and advertising, 2013",28
"ireland, government administration, 2014",11
"kuwait, environmental services, 1997",1
"ireland, transportation/trucking/railroad, 2004",1
"canada, building materials, 2011",19
"portugal, legal services, 1992",1
"sweden, architecture & planning, 2016",17
"canada, civic & social organization, 1983",10
"colombia, transportation/trucking/railroad, 1995",2
"hungary, non-profit organization management, 2009",4
"germany, pharmaceuticals, 2001",9
"mexico, oil & energy, 1980",1
"portugal, facilities services, 2017",6
"lebanon, music, 2014",2
"cameroon, computer software, 2017",3
"united arab emirates, building materials, 1995",7
"denmark, political organization, 1995",1
"italy, civil engineering, 2017",12
"costa rica, construction, 1964",1
"japan, automotive, 1948",2
"ireland, legal services, 1945",1
"kazakhstan, internet, 2014",1
"new zealand, facilities services, 2000",1
"romania, civil engineering, 1998",3
"china, business supplies and equipment, 2006",13
"malaysia, facilities services, 2008",2
"kenya, real estate, 2015",10
"thailand, management consulting, 2011",6
"united states, consumer services, 1890",6
"indonesia, leisure, travel & tourism, 2012",21
"poland, sports, 1927",1
"czechia, education management, 1990",8
"netherlands, furniture, 1891",1
"united states, wholesale, 1931",9
"portugal, consumer services, 2009",3
"canada, international trade and development, 2013",14
"united states, import and export, 1992",19
"sweden, civic & social organization, 2014",6
"united states, fund-raising, 2001",48
"netherlands, music, 2005",36
"hong kong, staffing and recruiting, 2013",11
"belgium, sports, 2015",18
"united arab emirates, media production, 2000",8
"greece, newspapers, 2011",2
"iran, management consulting, 2015",18
"estonia, tobacco, 2012",1
"mexico, chemicals, 1951",1
"ireland, graphic design, 2006",6
"mexico, luxury goods & jewelry, 2012",2
"china, international trade and development, 1996",15
"spain, insurance, 1880",1
"sweden, industrial automation, 2017",7
"austria, food & beverages, 2003",1
"south africa, professional training & coaching, 2012",24
"pakistan, automotive, 1965",1
"estonia, law practice, 2004",2
"nepal, design, 2010",5
"belgium, apparel & fashion, 2016",22
"sweden, oil & energy, 2010",5
"united states, food & beverages, 1942",6
"greece, aviation & aerospace, 2014",3
"germany, renewables & environment, 1992",11
"australia, legal services, 2000",11
"united kingdom, higher education, 1981",3
"venezuela, automotive, 2009",2
"united states, writing and editing, 1925",1
"netherlands, publishing, 2003",15
"sweden, photography, 2008",11
"israel, venture capital & private equity, 2004",2
"netherlands, oil & energy, 1997",7
"france, information technology and services, 1978",8
"romania, non-profit organization management, 2014",6
"canada, e-learning, 2017",75
"cyprus, venture capital & private equity, 2015",2
"italy, professional training & coaching, 1979",11
"austria, food & beverages, 2004",1
"cyprus, cosmetics, 1985",1
"malaysia, mental health care, 2012",1
"nepal, airlines/aviation, 1993",1
"italy, insurance, 2004",14
"australia, non-profit organization management, 1995",17
"costa rica, marketing and advertising, 2006",10
"peru, renewables & environment, 2009",1
"germany, automotive, 2010",28
"canada, plastics, 2001",5
"finland, marketing and advertising, 2012",57
"sweden, leisure, travel & tourism, 2011",16
"spain, primary/secondary education, 1985",9
"finland, non-profit organization management, 2013",7
"estonia, transportation/trucking/railroad, 2006",1
"peru, mechanical or industrial engineering, 2010",15
"norway, electrical/electronic manufacturing, 1993",2
"peru, international trade and development, 2013",5
"canada, music, 2016",35
"switzerland, information services, 2007",6
"denmark, printing, 1969",1
"colombia, financial services, 2017",10
"ukraine, computer software, 2006",13
"saudi arabia, management consulting, 2011",12
"hungary, farming, 2009",1
"united states, commercial real estate, 1971",22
"ireland, medical devices, 1972",1
"spain, mechanical or industrial engineering, 1962",10
"new zealand, environmental services, 2010",9
"south africa, think tanks, 2016",2
"turkey, legal services, 2004",10
"jordan, architecture & planning, 2000",1
"brazil, publishing, 2009",17
"china, telecommunications, 2012",14
"colombia, program development, 2014",16
"finland, nanotechnology, 2006",2
"united states, warehousing, 2016",22
"isle of man, events services, 1999",1
"new zealand, import and export, 1955",1
"mexico, leisure, travel & tourism, 2009",15
"colombia, hospitality, 2008",7
"malawi, leisure, travel & tourism, 2005",1
"tanzania, non-profit organization management, 1991",1
"italy, public relations and communications, 1995",11
"sweden, internet, 2012",63
"united kingdom, broadcast media, 1990",12
"united arab emirates, legal services, 2013",7
"germany, sports, 2003",4
"brazil, market research, 2003",6
"japan, information technology and services, 2005",20
"italy, electrical/electronic manufacturing, 2010",27
"norway, information technology and services, 1988",10
"iran, graphic design, 2014",2
"netherlands, industrial automation, 1935",2
"brazil, motion pictures and film, 2017",12
"germany, hospital & health care, 2017",14
"netherlands, venture capital & private equity, 2017",12
"azerbaijan, events services, 2006",3
"ukraine, marketing and advertising, 2009",19
"belgium, building materials, 1904",2
"china, public safety, 2002",3
"spain, health, wellness and fitness, 1999",26
"netherlands, animation, 2009",6
"canada, museums and institutions, 1980",2
"norway, oil & energy, 2008",30
"greece, pharmaceuticals, 2013",3
"spain, wine and spirits, 2011",11
"latvia, internet, 2010",7
"poland, civic & social organization, 2017",11
"united arab emirates, human resources, 1979",2
"ireland, media production, 2000",3
"ghana, civil engineering, 2000",1
"australia, transportation/trucking/railroad, 2016",14
"united kingdom, commercial real estate, 2004",14
"netherlands, import and export, 2004",4
"canada, publishing, 1998",17
"canada, machinery, 1986",17
"sweden, marketing and advertising, 1989",16
"portugal, computer software, 1988",5
"netherlands, logistics and supply chain, 1971",4
"united kingdom, automotive, 1985",36
"singapore, environmental services, 1996",2
"brazil, warehousing, 2001",2
"serbia, medical devices, 2006",1
"united states, renewables & environment, 1973",10
"sweden, logistics and supply chain, 2014",11
"brazil, events services, 2003",16
"united arab emirates, investment management, 2016",9
"albania, research, 2017",1
"lithuania, marketing and advertising, 2009",12
"switzerland, education management, 1994",5
"germany, telecommunications, 2002",20
"algeria, information services, 2015",2
"united states, music, 1987",37
"china, business supplies and equipment, 2014",7
"france, computer software, 1995",38
"new zealand, automotive, 2013",6
"canada, design, 1995",32
"canada, transportation/trucking/railroad, 1992",15
"united kingdom, transportation/trucking/railroad, 1979",12
"indonesia, architecture & planning, 2012",7
"india, textiles, 1968",3
"ireland, pharmaceuticals, 2017",5
"mexico, transportation/trucking/railroad, 1900",1
"canada, security and investigations, 1999",21
"canada, political organization, 2007",4
"germany, logistics and supply chain, 1997",8
"canada, religious institutions, 1972",3
"kenya, renewables & environment, 2015",10
"united kingdom, luxury goods & jewelry, 2001",11
"canada, restaurants, 2012",41
"turkey, automotive, 1996",15
"bangladesh, health, wellness and fitness, 2016",7
"kenya, program development, 2003",1
"greece, architecture & planning, 2014",8
"netherlands, internet, 2004",103
"denmark, restaurants, 1992",2
"india, warehousing, 1983",1
"switzerland, telecommunications, 1977",2
"turkey, printing, 1985",4
"nepal, leisure, travel & tourism, 2005",4
"united states, media production, 1994",67
"mexico, food production, 2009",4
"peru, construction, 2016",30
"serbia, marketing and advertising, 2009",12
"nepal, computer software, 2013",12
"algeria, computer software, 2014",3
"nigeria, telecommunications, 2010",8
"sweden, computer software, 2005",30
"switzerland, medical devices, 2004",5
"ireland, renewables & environment, 2017",5
"germany, recreational facilities and services, 2013",5
"mexico, packaging and containers, 2014",3
"turkey, import and export, 1983",5
"chile, printing, 1930",1
"canada, investment banking, 2008",7
"hungary, construction, 1983",1
"south africa, environmental services, 2010",12
"united states, maritime, 1972",10
"australia, glass, ceramics & concrete, 1997",1
"france, arts and crafts, 1985",5
"netherlands, translation and localization, 2015",10
"jamaica, hospitality, 2009",1
"south africa, consumer services, 2009",8
"united states, museums and institutions, 1984",27
"kuwait, computer software, 1987",1
"romania, architecture & planning, 1993",3
"turkey, industrial automation, 1992",7
"hungary, design, 2008",1
"belgium, research, 1999",7
"south africa, hospitality, 2016",11
"benin, legal services, 1977",1
"tunisia, information technology and services, 2007",7
"italy, law practice, 2013",15
"paraguay, events services, 2009",1
"botswana, non-profit organization management, 2009",1
"colombia, insurance, 1987",1
"germany, international affairs, 2013",6
"denmark, mechanical or industrial engineering, 1946",4
"hungary, retail, 2016",4
"colombia, translation and localization, 2009",2
"poland, publishing, 1999",2
"united states, maritime, 1904",2
"cyprus, food & beverages, 2017",1
"spain, furniture, 1988",10
"venezuela, human resources, 2010",6
"italy, food production, 2011",6
"argentina, financial services, 2001",6
"united states, utilities, 1889",6
"brazil, international affairs, 2016",4
"germany, retail, 2017",12
"chile, consumer electronics, 2010",2
"china, human resources, 2015",15
"latvia, sports, 2009",1
"israel, non-profit organization management, 2015",7
"hungary, computer networking, 2014",2
"united kingdom, security and investigations, 2017",35
"bangladesh, renewables & environment, 2010",1
"seychelles, architecture & planning, 2002",1
"new zealand, construction, 1999",12
"singapore, furniture, 1995",1
"italy, mining & metals, 1983",2
"bangladesh, information technology and services, 2017",46
"united states, sports, 1926",6
"panama, management consulting, 2013",6
"france, construction, 1986",17
"new zealand, renewables & environment, 2017",6
"india, consumer electronics, 1986",2
"germany, computer software, 1990",22
"philippines, marketing and advertising, 1962",1
"spain, renewables & environment, 2002",27
"canada, consumer goods, 2009",35
"argentina, computer software, 2017",29
"turkey, non-profit organization management, 1991",9
"china, automotive, 1933",1
"ukraine, legal services, 2010",13
"finland, education management, 2009",7
"spain, biotechnology, 1985",1
"malaysia, education management, 2015",15
"italy, automotive, 1973",13
"guatemala, primary/secondary education, 2002",1
"belgium, leisure, travel & tourism, 2004",4
"chile, internet, 1997",3
"netherlands, import and export, 2001",5
"vietnam, graphic design, 2016",2
"nigeria, food production, 2012",4
"jordan, legal services, 1994",2
"belgium, writing and editing, 2009",7
"ireland, insurance, 2009",5
"japan, legal services, 2001",2
"sweden, mental health care, 2002",1
"morocco, renewables & environment, 2010",3
"finland, building materials, 1992",1
"costa rica, wholesale, 1968",1
"denmark, machinery, 2007",7
"new zealand, management consulting, 2008",12
"belgium, design, 2017",29
"united states, transportation/trucking/railroad, 1906",10
"czechia, information technology and services, 1998",27
"australia, building materials, 1970",9
"jordan, staffing and recruiting, 2001",2
"kuwait, facilities services, 2015",1
"malaysia, entertainment, 2003",2
"guernsey, financial services, 2012",5
"belgium, venture capital & private equity, 2009",5
"greece, sports, 2004",3
"denmark, information services, 2013",7
"lebanon, events services, 2014",2
"australia, media production, 2005",25
"poland, architecture & planning, 1996",3
"brazil, venture capital & private equity, 2016",14
"isle of man, management consulting, 1996",1
"france, consumer goods, 2012",13
"saudi arabia, luxury goods & jewelry, 2003",1
"netherlands, packaging and containers, 1987",8
"united kingdom, wholesale, 2018",4
"finland, research, 1996",4
"united kingdom, automotive, 2018",11
"portugal, professional training & coaching, 2008",11
"india, higher education, 1998",10
"romania, computer & network security, 2006",4
"japan, computer games, 2014",4
"lithuania, building materials, 2002",2
"south africa, chemicals, 1989",2
"brazil, performing arts, 1998",1
"belgium, telecommunications, 2012",17
"china, international affairs, 2000",3
"switzerland, sports, 2006",8
"france, photography, 1934",1
"australia, wine and spirits, 2004",11
"canada, information services, 2000",5
"turkey, motion pictures and film, 2008",3
"united kingdom, construction, 1980",65
"argentina, wholesale, 2016",2
"france, shipbuilding, 2017",1
"uruguay, wine and spirits, 1998",1
"qatar, human resources, 2005",1
"vietnam, telecommunications, 2013",3
"sweden, hospitality, 2015",11
"switzerland, marketing and advertising, 1991",16
"germany, architecture & planning, 1985",3
"canada, facilities services, 1999",7
"italy, cosmetics, 2014",27
"finland, medical devices, 2015",9
"jordan, construction, 1995",2
"lithuania, food & beverages, 2013",3
"portugal, civic & social organization, 2006",3
"united states, non-profit organization management, 1908",37
"portugal, furniture, 1998",3
"ghana, education management, 2003",2
"iran, mechanical or industrial engineering, 2014",5
"croatia, financial services, 2004",3
"india, arts and crafts, 2017",23
"nigeria, oil & energy, 2015",17
"singapore, construction, 2004",7
"bangladesh, textiles, 1997",3
"australia, cosmetics, 2007",9
"austria, sporting goods, 2010",3
"serbia, biotechnology, 2016",1
"new zealand, health, wellness and fitness, 1999",9
"canada, newspapers, 1973",1
