countryindyear,count
"egypt, industrial automation, 2016",3
"poland, government administration, 2012",1
"poland, e-learning, 2013",5
"brazil, farming, 1931",1
"denmark, retail, 1961",1
"nigeria, telecommunications, 1992",3
"switzerland, professional training & coaching, 1961",1
"switzerland, telecommunications, 1948",1
"australia, chemicals, 2002",2
"brazil, construction, 1971",6
"australia, hospital & health care, 1901",1
"venezuela, food & beverages, 1974",2
"qatar, real estate, 1930",1
"united kingdom, law enforcement, 1851",1
"nepal, online media, 2017",2
"netherlands, packaging and containers, 2008",4
"hong kong, hospitality, 2015",4
"germany, motion pictures and film, 1964",1
"bahrain, architecture & planning, 1980",1
"finland, restaurants, 1989",1
"bahrain, real estate, 2016",3
"guatemala, telecommunications, 2014",2
"morocco, medical devices, 1992",1
"ukraine, events services, 2016",3
"malaysia, telecommunications, 2005",2
"spain, events services, 1929",1
"mexico, telecommunications, 1985",2
"macedonia, marketing and advertising, 1998",1
"chile, plastics, 1991",2
"guatemala, civil engineering, 2011",1
"brazil, food & beverages, 1945",1
"cyprus, publishing, 1995",1
"denmark, public policy, 2014",1
"brunei, oil & energy, 2008",2
"spain, telecommunications, 1962",1
"honduras, legal services, 2014",1
"vietnam, import and export, 1994",1
"singapore, insurance, 2004",1
"venezuela, wholesale, 1995",2
"denmark, health, wellness and fitness, 1990",1
"philippines, cosmetics, 1997",1
"namibia, electrical/electronic manufacturing, 1991",1
"georgia, financial services, 1998",2
"estonia, retail, 2008",1
"france, newspapers, 1887",1
"spain, computer hardware, 1986",3
"venezuela, publishing, 2013",3
"united states, higher education, 1828",4
"sweden, wholesale, 2001",3
"ecuador, textiles, 1992",1
"poland, restaurants, 2011",2
"brazil, consumer goods, 1968",2
"nepal, information technology and services, 2001",3
"new zealand, publishing, 1959",1
"panama, hospitality, 2017",1
"turkey, transportation/trucking/railroad, 1950",1
"iceland, renewables & environment, 2016",1
"bolivia, civil engineering, 1986",1
"nigeria, law practice, 1949",1
"russia, mechanical or industrial engineering, 1988",2
"czechia, public relations and communications, 2003",2
"turkey, financial services, 1995",4
"thailand, food production, 1947",1
"brazil, insurance, 1981",2
"sweden, automotive, 1886",1
"switzerland, hospitality, 1938",1
"zimbabwe, research, 2001",1
"pakistan, law practice, 1991",1
"curaçao, business supplies and equipment, 2005",1
"italy, investment banking, 2002",1
"egypt, international affairs, 2014",1
"moldova, arts and crafts, 2015",1
"algeria, electrical/electronic manufacturing, 1997",1
"uruguay, furniture, 1912",1
"bulgaria, civil engineering, 1997",2
"latvia, civil engineering, 2000",1
"italy, alternative medicine, 1988",3
"luxembourg, venture capital & private equity, 2011",2
"canada, broadcast media, 1953",1
"colombia, mechanical or industrial engineering, 1948",1
"hong kong, furniture, 2011",1
"canada, tobacco, 1969",1
"france, packaging and containers, 2016",4
"norway, translation and localization, 1996",1
"argentina, broadcast media, 1915",1
"finland, human resources, 2007",2
"malta, mechanical or industrial engineering, 2001",1
"sweden, market research, 2000",1
"norway, retail, 1841",1
"united kingdom, pharmaceuticals, 1933",1
"taiwan, maritime, 1984",1
"denmark, business supplies and equipment, 1941",1
"germany, wireless, 2001",3
"hong kong, medical devices, 2017",1
"ireland, furniture, 1983",1
"spain, biotechnology, 1987",4
"canada, architecture & planning, 1904",1
"serbia, photography, 2004",1
"sweden, nanotechnology, 2009",4
"mexico, graphic design, 1981",1
"netherlands, medical devices, 1997",4
"germany, building materials, 1970",3
"iran, aviation & aerospace, 2012",2
"switzerland, real estate, 1959",1
"brazil, graphic design, 1993",3
"panama, logistics and supply chain, 2004",1
"united kingdom, apparel & fashion, 1974",2
"portugal, photography, 1967",1
"ecuador, civil engineering, 2007",1
"austria, wine and spirits, 1993",1
"isle of man, information technology and services, 1991",1
"spain, machinery, 1981",12
"united states, think tanks, 1939",1
"slovakia, construction, 2015",1
"united kingdom, education management, 1914",3
"germany, defense & space, 1995",1
"norway, hospitality, 1997",2
"canada, pharmaceuticals, 1977",4
"macedonia, translation and localization, 2004",1
"finland, events services, 1919",1
"australia, professional training & coaching, 1975",1
"mexico, food & beverages, 2002",1
"united states, security and investigations, 1917",1
"greece, consumer electronics, 2014",3
"kazakhstan, oil & energy, 1995",1
"bolivia, construction, 2002",1
"indonesia, mining & metals, 1978",1
"australia, import and export, 2004",3
"france, consumer electronics, 1986",1
"united states, military, 1961",3
"malaysia, insurance, 1984",1
"united arab emirates, printing, 1966",2
"bulgaria, arts and crafts, 2011",4
"bulgaria, think tanks, 1969",1
"ukraine, oil & energy, 2008",2
"denmark, information services, 1957",1
"turkey, staffing and recruiting, 2003",1
"uganda, security and investigations, 2011",1
"ukraine, research, 2014",1
"united kingdom, insurance, 1844",1
"russia, marketing and advertising, 1991",6
"kenya, transportation/trucking/railroad, 1993",1
"latvia, think tanks, 2016",1
"kazakhstan, professional training & coaching, 2006",2
"denmark, insurance, 1889",1
"colombia, banking, 1925",1
"guatemala, legal services, 1979",1
"denmark, plastics, 1952",2
"ireland, medical devices, 1982",3
"france, financial services, 1912",1
"norway, building materials, 1969",1
"hungary, sports, 2005",1
"greece, market research, 2013",3
"italy, performing arts, 1999",4
"germany, packaging and containers, 1872",1
"namibia, international trade and development, 2015",1
"india, glass, ceramics & concrete, 1967",1
"united states, mental health care, 1874",1
"india, restaurants, 1996",1
"kazakhstan, information services, 2005",1
"ireland, law practice, 1986",1
"norway, pharmaceuticals, 2009",1
"austria, airlines/aviation, 2014",1
"switzerland, sports, 1982",1
"cambodia, market research, 2002",1
"china, sporting goods, 1997",1
"united kingdom, performing arts, 1963",1
"argentina, mining & metals, 2014",2
"peru, real estate, 2018",1
"bolivia, publishing, 2015",1
"finland, photography, 2018",1
"ecuador, information services, 2008",1
"netherlands, food & beverages, 1901",2
"sweden, legal services, 1941",1
"costa rica, hospitality, 2009",2
"peru, education management, 1989",1
"mexico, electrical/electronic manufacturing, 1975",2
"canada, furniture, 1975",5
"denmark, aviation & aerospace, 2012",1
"poland, publishing, 2000",4
"argentina, marketing and advertising, 1993",8
"germany, medical practice, 1991",3
"brazil, utilities, 1872",1
"united arab emirates, medical practice, 1999",1
"denmark, investment management, 1976",1
"germany, wholesale, 2017",2
"lebanon, online media, 2000",1
"croatia, higher education, 2006",3
"bahrain, marketing and advertising, 1993",1
"czechia, printing, 1996",3
"taiwan, online media, 2011",1
"argentina, insurance, 1965",1
"russia, publishing, 2007",2
"france, hospitality, 1973",2
"new zealand, mechanical or industrial engineering, 1964",1
"austria, mechanical or industrial engineering, 1919",1
"bolivia, international trade and development, 1969",1
"norway, furniture, 1988",2
"united states, logistics and supply chain, 1953",10
"mexico, pharmaceuticals, 2007",4
"united states, facilities services, 1940",3
"singapore, leisure, travel & tourism, 1826",1
"lebanon, leisure, travel & tourism, 2005",1
"brazil, facilities services, 1966",4
"ireland, hospitality, 1861",2
"cameroon, civic & social organization, 2008",1
"united kingdom, translation and localization, 1981",3
"indonesia, mechanical or industrial engineering, 1994",2
"united kingdom, venture capital & private equity, 1970",1
"united kingdom, think tanks, 1978",1
"serbia, events services, 1989",2
"belgium, music, 1980",1
"australia, food production, 1983",3
"malaysia, insurance, 2013",1
"peru, electrical/electronic manufacturing, 1995",2
"poland, cosmetics, 2003",3
"colombia, apparel & fashion, 1942",1
"united arab emirates, events services, 1990",2
"sweden, transportation/trucking/railroad, 1988",3
"romania, oil & energy, 2002",3
"finland, machinery, 1947",1
"taiwan, food & beverages, 2015",2
"palestine, telecommunications, 1997",2
"afghanistan, automotive, 2008",1
"ireland, consumer services, 1996",2
"belgium, online media, 2018",1
"dominican republic, business supplies and equipment, 1987",1
"israel, education management, 2016",3
"united states, translation and localization, 1903",1
"japan, chemicals, 2015",1
"greece, public safety, 2015",1
"british virgin islands, construction, 1997",1
"south africa, business supplies and equipment, 1997",6
"mexico, pharmaceuticals, 1992",2
"guatemala, philanthropy, 2004",1
"bosnia and herzegovina, oil & energy, 2000",1
"sweden, cosmetics, 1972",2
"brazil, primary/secondary education, 1979",2
"turkey, aviation & aerospace, 1998",1
"botswana, non-profit organization management, 2008",2
"greece, airlines/aviation, 2018",1
"china, computer & network security, 2012",1
"dominican republic, events services, 1999",1
"mexico, logistics and supply chain, 1966",1
"croatia, industrial automation, 1974",1
"fiji, mechanical or industrial engineering, 2005",2
"argentina, business supplies and equipment, 1949",1
"luxembourg, insurance, 2004",1
"south africa, higher education, 1916",1
"brazil, commercial real estate, 1998",1
"indonesia, animation, 2012",1
"south korea, oil & energy, 1999",2
"sweden, mechanical or industrial engineering, 1822",1
"australia, farming, 1967",1
"united states, furniture, 1893",1
"china, machinery, 1975",3
"macedonia, environmental services, 1996",1
"germany, computer hardware, 2011",3
"south korea, staffing and recruiting, 2014",2
"south africa, religious institutions, 1999",2
"croatia, human resources, 2002",3
"italy, judiciary, 1990",1
"spain, hospital & health care, 1879",1
"portugal, business supplies and equipment, 1989",3
"ireland, human resources, 1960",1
"portugal, machinery, 1926",1
"switzerland, primary/secondary education, 2017",1
"spain, environmental services, 1925",1
"namibia, telecommunications, 2009",1
"bulgaria, consumer goods, 2004",1
"dominican republic, mechanical or industrial engineering, 2011",1
"canada, religious institutions, 1867",1
"ireland, legal services, 2015",5
"venezuela, security and investigations, 1992",2
"jordan, banking, 1995",1
"france, computer networking, 1980",2
"thailand, mechanical or industrial engineering, 1998",1
"lebanon, graphic design, 2000",2
"canada, primary/secondary education, 2005",3
"el salvador, sports, 2009",1
"united states, import and export, 1963",3
"nigeria, management consulting, 1975",1
"mexico, plastics, 2004",2
"spain, venture capital & private equity, 2005",2
"india, e-learning, 1985",2
"estonia, events services, 2005",1
"lebanon, entertainment, 2015",2
"united kingdom, marketing and advertising, 1947",4
"south africa, law practice, 1868",1
"belgium, transportation/trucking/railroad, 1962",2
"united states, maritime, 1944",1
"united arab emirates, publishing, 1995",1
"canada, paper & forest products, 1993",4
"austria, program development, 2016",3
"colombia, chemicals, 1958",1
"canada, international trade and development, 1964",1
"philippines, facilities services, 2008",1
"israel, architecture & planning, 2005",2
"spain, security and investigations, 1992",7
"libya, computer & network security, 2012",1
"cayman islands, architecture & planning, 1988",1
"new zealand, non-profit organization management, 1958",2
"switzerland, health, wellness and fitness, 1925",1
"canada, newspapers, 2009",1
"switzerland, textiles, 1941",1
"germany, design, 1980",1
"puerto rico, furniture, 2015",1
"italy, electrical/electronic manufacturing, 1966",2
"mexico, electrical/electronic manufacturing, 1934",1
"thailand, health, wellness and fitness, 2007",3
"bahamas, internet, 2013",1
"norway, package/freight delivery, 2015",1
"indonesia, public relations and communications, 2017",1
"armenia, import and export, 1995",1
"denmark, marketing and advertising, 1982",5
"australia, transportation/trucking/railroad, 1945",3
"portugal, venture capital & private equity, 2000",1
"thailand, hospital & health care, 2002",1
"israel, philanthropy, 2004",1
"peru, commercial real estate, 2012",1
"italy, semiconductors, 1998",1
"australia, broadcast media, 1965",1
"spain, health, wellness and fitness, 1915",1
"nigeria, medical devices, 2014",1
"venezuela, chemicals, 1977",1
"lithuania, mechanical or industrial engineering, 2010",3
"indonesia, education management, 1967",2
"netherlands, hospitality, 1929",4
"greece, international trade and development, 1981",1
"san marino, building materials, 2009",1
"taiwan, information technology and services, 1975",1
"france, professional training & coaching, 1921",1
"united kingdom, machinery, 1922",2
"mexico, leisure, travel & tourism, 1997",3
"peru, non-profit organization management, 2001",2
"saudi arabia, information technology and services, 1988",1
"côte d’ivoire, food production, 2016",1
"belgium, import and export, 1990",1
"mexico, facilities services, 2001",3
"switzerland, defense & space, 1992",1
"united states, political organization, 1924",2
"bangladesh, photography, 2015",1
"germany, non-profit organization management, 1998",3
"greece, farming, 1986",1
"australia, paper & forest products, 1985",1
"france, research, 1948",1
"india, veterinary, 2012",1
"egypt, printing, 1977",1
"ireland, wholesale, 1955",1
"hungary, oil & energy, 2013",1
"costa rica, consumer goods, 2010",2
"mongolia, facilities services, 2005",1
"romania, education management, 2018",2
"costa rica, computer networking, 2002",1
"france, publishing, 1953",2
"ireland, human resources, 1996",1
"russia, investment banking, 1994",3
"netherlands, think tanks, 1991",1
"tunisia, computer software, 1994",1
"brazil, warehousing, 1969",1
"colombia, telecommunications, 1974",2
"united arab emirates, real estate, 1989",1
"brazil, furniture, 1959",1
"haiti, retail, 1962",1
"portugal, market research, 2007",2
"germany, human resources, 1987",2
"france, consumer services, 2004",5
"chile, construction, 1961",1
"hong kong, packaging and containers, 2008",1
"saint kitts and nevis, construction, 2010",1
"malaysia, packaging and containers, 1991",1
"south africa, aviation & aerospace, 2013",3
"chile, international trade and development, 2007",1
"switzerland, sports, 1993",1
"ireland, law practice, 1840",1
"portugal, leisure, travel & tourism, 1987",1
"italy, health, wellness and fitness, 1974",1
"russia, non-profit organization management, 2010",1
"italy, insurance, 1994",7
"uganda, international trade and development, 2012",2
"belgium, motion pictures and film, 1938",2
"argentina, mental health care, 2013",1
"portugal, leisure, travel & tourism, 1986",3
"lithuania, media production, 2008",1
"malaysia, professional training & coaching, 2003",2
"india, program development, 2015",5
"germany, mining & metals, 1992",4
"russia, mechanical or industrial engineering, 1945",1
"chile, printing, 1983",1
"greece, information technology and services, 1981",4
"egypt, human resources, 1993",3
"albania, legal services, 1992",1
"philippines, restaurants, 2012",2
"united kingdom, wine and spirits, 1969",5
"indonesia, printing, 1982",1
"czechia, electrical/electronic manufacturing, 1952",1
"new zealand, health, wellness and fitness, 1950",1
"poland, fine art, 2016",2
"bulgaria, architecture & planning, 1970",1
"bahrain, telecommunications, 2008",4
"egypt, facilities services, 2006",1
"united states, airlines/aviation, 1977",10
"croatia, paper & forest products, 1956",1
"israel, luxury goods & jewelry, 1986",1
"brazil, public relations and communications, 1952",2
"slovenia, law practice, 2001",1
"armenia, mechanical or industrial engineering, 2014",1
"colombia, consumer goods, 2011",4
"denmark, furniture, 1988",1
"argentina, government administration, 1996",1
"czechia, higher education, 1953",1
"italy, semiconductors, 2015",2
"canada, hospital & health care, 1938",3
"spain, luxury goods & jewelry, 1945",1
"argentina, sports, 2014",4
"denmark, leisure, travel & tourism, 1999",4
"montenegro, shipbuilding, 1927",1
"germany, chemicals, 1856",1
"namibia, human resources, 2013",2
"malta, venture capital & private equity, 2011",1
"denmark, mechanical or industrial engineering, 1947",5
"russia, construction, 1931",1
"taiwan, arts and crafts, 2009",1
"jordan, financial services, 2010",2
"united states, supermarkets, 1974",1
"mexico, insurance, 1989",1
"egypt, design, 2005",4
"india, renewables & environment, 1993",1
"switzerland, food production, 1958",1
"norway, government administration, 1964",4
"brazil, motion pictures and film, 1992",1
"united kingdom, food & beverages, 1936",1
"italy, real estate, 1930",2
"united states, law practice, 1848",2
"panama, mining & metals, 1997",1
"pakistan, photography, 1991",1
"tanzania, renewables & environment, 2017",1
"germany, transportation/trucking/railroad, 1981",1
"malaysia, import and export, 2003",1
"peru, legal services, 1996",2
"cameroon, internet, 2006",1
"austria, human resources, 1981",1
"tunisia, electrical/electronic manufacturing, 1966",1
"czechia, recreational facilities and services, 1990",1
"tunisia, building materials, 1981",1
"vietnam, civil engineering, 1998",1
"egypt, construction, 2006",5
"germany, packaging and containers, 1962",1
"italy, food & beverages, 1901",1
"chile, environmental services, 1982",1
"colombia, health, wellness and fitness, 2001",2
"netherlands, sports, 1911",1
"thailand, packaging and containers, 1965",1
"portugal, computer games, 2011",1
"switzerland, mining & metals, 2016",1
"belgium, medical devices, 1964",1
"thailand, financial services, 2001",2
"india, insurance, 1988",1
"mexico, hospital & health care, 1910",1
"estonia, research, 2010",1
"germany, plastics, 1911",1
"egypt, mechanical or industrial engineering, 1945",1
"japan, apparel & fashion, 2011",2
"slovenia, computer software, 1989",4
"chile, medical practice, 1962",1
"luxembourg, packaging and containers, 1968",1
"south korea, consumer services, 2001",1
"uruguay, financial services, 2012",3
"laos, construction, 2007",1
"united kingdom, maritime, 1918",1
"mexico, outsourcing/offshoring, 1995",2
"united arab emirates, consumer services, 2000",2
"puerto rico, farming, 2015",1
"uruguay, civic & social organization, 1998",1
"united states, financial services, 1873",2
"czechia, business supplies and equipment, 2017",1
"macedonia, construction, 2007",1
"greece, supermarkets, 2016",1
"mexico, hospital & health care, 1982",1
"netherlands, printing, 1882",3
"romania, real estate, 1996",2
"mexico, tobacco, 2014",1
"india, fine art, 2017",2
"united states, medical devices, 1946",11
"new zealand, food production, 2000",1
"germany, furniture, 2017",5
"nepal, renewables & environment, 2009",1
"qatar, international trade and development, 2015",1
"mexico, e-learning, 2003",2
"denmark, arts and crafts, 2007",1
"united kingdom, museums and institutions, 1892",1
"switzerland, medical practice, 2000",2
"united states, commercial real estate, 1921",3
"monaco, media production, 1992",1
"greece, information services, 2012",2
"zambia, farming, 2015",1
"pakistan, publishing, 2016",3
"sweden, insurance, 2013",4
"united states, public safety, 1894",5
"iraq, sporting goods, 2011",1
"ecuador, financial services, 1980",1
"cayman islands, accounting, 2002",1
"denmark, newspapers, 1946",1
"france, import and export, 1960",1
"new zealand, online media, 2007",2
"italy, printing, 1914",1
"faroe islands, political organization, 1962",1
"germany, oil & energy, 1941",1
"united kingdom, political organization, 1934",2
"india, defense & space, 1985",3
"colombia, sports, 2008",1
"italy, non-profit organization management, 1990",3
"france, professional training & coaching, 1959",2
"peru, mechanical or industrial engineering, 1987",2
"tanzania, computer & network security, 2012",1
"greece, consumer electronics, 1978",1
"italy, mental health care, 2007",2
"georgia, construction, 2010",1
"united states, glass, ceramics & concrete, 1954",2
"paraguay, architecture & planning, 2000",1
"new zealand, veterinary, 1908",1
"pakistan, architecture & planning, 2008",1
"indonesia, business supplies and equipment, 1987",3
"venezuela, non-profit organization management, 1912",1
"morocco, electrical/electronic manufacturing, 1998",2
"australia, computer networking, 1986",1
"denmark, food & beverages, 1987",1
"denmark, farming, 1963",1
"spain, warehousing, 1978",1
"switzerland, nanotechnology, 1999",1
"guatemala, law practice, 1999",1
"iran, mining & metals, 2009",2
"germany, plastics, 1908",1
"slovenia, translation and localization, 2010",1
"czechia, civic & social organization, 2017",4
"switzerland, food & beverages, 2000",2
"canada, financial services, 1967",5
"philippines, restaurants, 2011",3
"united states, legal services, 1889",1
"mongolia, media production, 2011",1
"netherlands, farming, 1862",1
"seychelles, hospitality, 2003",2
"united states, furniture, 1888",2
"canada, luxury goods & jewelry, 2002",3
"norway, food & beverages, 2018",1
"switzerland, financial services, 1947",1
"spain, international affairs, 2005",1
"iran, hospitality, 2009",2
"south africa, writing and editing, 1992",1
"south africa, e-learning, 2007",1
"armenia, information services, 2012",1
"united states, cosmetics, 1938",2
"norway, entertainment, 2007",2
"germany, electrical/electronic manufacturing, 1960",2
"fiji, electrical/electronic manufacturing, 1987",1
"côte d’ivoire, media production, 2017",2
"libya, construction, 2015",1
"belgium, investment banking, 2008",1
"kazakhstan, public relations and communications, 2006",1
"greece, construction, 1969",2
"angola, staffing and recruiting, 2005",1
"czechia, automotive, 1888",1
"morocco, pharmaceuticals, 2010",1
"finland, mining & metals, 1955",1
"philippines, broadcast media, 2006",1
"colombia, program development, 1995",1
"norway, industrial automation, 1985",2
"venezuela, mechanical or industrial engineering, 2011",2
"bulgaria, education management, 1992",1
"italy, professional training & coaching, 1988",12
"turkey, accounting, 1996",1
"iran, consumer goods, 1998",1
"france, farming, 1921",1
"azerbaijan, building materials, 1996",2
"new zealand, civil engineering, 1973",1
"ireland, food production, 2009",3
"malaysia, computer hardware, 2004",1
"bangladesh, industrial automation, 2011",3
"estonia, environmental services, 1998",1
"indonesia, publishing, 2011",3
"peru, import and export, 1945",2
"argentina, mechanical or industrial engineering, 2007",3
"indonesia, sports, 2012",5
"mexico, law practice, 1992",2
"bulgaria, wine and spirits, 2008",2
"poland, individual & family services, 2008",2
"ukraine, business supplies and equipment, 1999",1
"ecuador, media production, 2013",3
"hong kong, public relations and communications, 2001",1
"dominican republic, electrical/electronic manufacturing, 1987",1
"azerbaijan, telecommunications, 1997",2
"australia, public safety, 1975",2
"romania, food & beverages, 2015",5
"malaysia, accounting, 1978",3
"angola, plastics, 2010",1
"ecuador, internet, 2008",1
"poland, furniture, 2010",2
"greece, financial services, 2007",1
"pakistan, mechanical or industrial engineering, 1981",2
"australia, international trade and development, 1998",3
"czechia, information services, 1993",1
"brazil, government administration, 2002",2
"united states, philanthropy, 1870",1
"australia, political organization, 1885",1
"slovakia, legal services, 2003",1
"hungary, sports, 1902",1
"panama, publishing, 2012",1
"peru, banking, 1951",1
"egypt, business supplies and equipment, 1976",1
"china, public safety, 2012",1
"lithuania, investment management, 2007",2
"france, food production, 1819",1
"saudi arabia, executive office, 2014",1
"greece, hospitality, 1983",3
"hong kong, automotive, 1955",1
"united kingdom, mechanical or industrial engineering, 1913",2
"romania, computer networking, 2013",1
"mexico, medical practice, 1990",4
"sudan, management consulting, 2012",1
"switzerland, industrial automation, 1965",1
"greece, chemicals, 1975",2
"netherlands, food & beverages, 1984",5
"nigeria, government administration, 2009",1
"kenya, law enforcement, 2003",1
"sweden, legal services, 1968",1
"zimbabwe, primary/secondary education, 2009",1
"macedonia, construction, 2006",1
"canada, sporting goods, 1988",3
"south africa, photography, 2012",4
"armenia, higher education, 2013",1
"italy, investment management, 1993",1
"mexico, mechanical or industrial engineering, 1973",2
"estonia, shipbuilding, 2008",1
"zimbabwe, renewables & environment, 2005",1
"jamaica, leisure, travel & tourism, 1996",1
"canada, package/freight delivery, 2012",1
"vietnam, internet, 2003",2
"lebanon, telecommunications, 1972",2
"south korea, higher education, 2010",1
"portugal, cosmetics, 2008",7
"south africa, program development, 2009",2
"sweden, veterinary, 2014",3
"united kingdom, non-profit organization management, 1910",3
"thailand, motion pictures and film, 2005",1
"indonesia, civil engineering, 1979",1
"greece, consumer goods, 2013",4
"brazil, sports, 1899",1
"czechia, real estate, 2003",4
"senegal, farming, 2017",2
"malta, higher education, 2009",1
"azerbaijan, entertainment, 2007",1
"luxembourg, management consulting, 2005",5
"armenia, construction, 2017",1
"china, internet, 1993",2
"puerto rico, information technology and services, 2004",4
"cyprus, building materials, 1968",1
"andorra, construction, 1980",1
"ukraine, individual & family services, 2016",1
"france, restaurants, 1952",1
"tunisia, motion pictures and film, 1993",1
"malta, professional training & coaching, 2009",1
"estonia, hospitality, 2005",3
"australia, hospitality, 1955",2
"canada, recreational facilities and services, 1975",5
"united kingdom, performing arts, 1985",4
"indonesia, apparel & fashion, 1994",1
"indonesia, entertainment, 1992",1
"bermuda, information services, 2009",1
"vietnam, environmental services, 2005",1
"india, medical devices, 1959",1
"japan, publishing, 2006",1
"sri lanka, telecommunications, 2016",1
"hong kong, public relations and communications, 2009",3
"ireland, investment management, 2003",2
"oman, transportation/trucking/railroad, 2001",1
"france, think tanks, 2010",4
"france, education management, 1909",1
"ghana, think tanks, 2013",1
"indonesia, sports, 2011",4
"india, human resources, 1979",3
"hong kong, broadcast media, 2004",1
"united states, mechanical or industrial engineering, 1890",3
"brazil, internet, 1984",1
"united arab emirates, transportation/trucking/railroad, 2017",3
"zimbabwe, hospitality, 1981",1
"sweden, consumer services, 2010",4
"indonesia, luxury goods & jewelry, 2012",1
"spain, events services, 1942",1
"france, wine and spirits, 1870",1
"italy, human resources, 1970",1
"nigeria, professional training & coaching, 2010",7
"russia, e-learning, 2006",1
"united arab emirates, consumer goods, 1919",1
"italy, plastics, 1991",2
"belgium, program development, 2010",3
"guadeloupe, leisure, travel & tourism, 2004",1
"slovakia, mental health care, 2016",1
"united arab emirates, textiles, 2015",1
"brazil, shipbuilding, 2001",1
"pakistan, printing, 2013",1
"bulgaria, civil engineering, 2009",2
"vietnam, medical devices, 2006",1
"netherlands, government administration, 1955",1
"china, information technology and services, 1973",2
"united kingdom, museums and institutions, 1965",1
"austria, oil & energy, 2010",4
"united kingdom, recreational facilities and services, 1986",1
"netherlands, supermarkets, 1989",1
"mexico, insurance, 1997",3
"oman, marketing and advertising, 1974",1
"mexico, museums and institutions, 1982",1
"united kingdom, accounting, 1953",4
"colombia, import and export, 1966",1
"suriname, insurance, 1980",1
"france, automotive, 1955",4
"brazil, sports, 1910",1
"greece, health, wellness and fitness, 1992",1
"japan, real estate, 2016",1
"united states, computer & network security, 1930",1
"sweden, mechanical or industrial engineering, 1898",2
"vietnam, internet, 2014",9
"denmark, farming, 2006",2
"united kingdom, legal services, 1913",2
"sweden, mechanical or industrial engineering, 1922",2
"palestine, publishing, 2016",1
"russia, broadcast media, 2001",2
"nigeria, non-profit organization management, 1999",2
"denmark, textiles, 1953",1
"canada, international affairs, 1985",1
"serbia, international affairs, 2013",1
"kenya, investment management, 2017",4
"united states, medical devices, 1906",5
"japan, insurance, 2006",1
"estonia, venture capital & private equity, 2014",2
"czechia, mental health care, 2014",3
"peru, research, 1971",1
"brazil, music, 1985",1
"mexico, retail, 2001",1
"china, international affairs, 1982",1
"argentina, environmental services, 1985",1
"canada, professional training & coaching, 1969",2
"united kingdom, religious institutions, 2007",5
"lebanon, retail, 1996",2
"australia, government administration, 1988",2
"mexico, professional training & coaching, 1983",1
"germany, logistics and supply chain, 1991",6
"china, leisure, travel & tourism, 1958",1
"vietnam, architecture & planning, 1997",1
"brazil, religious institutions, 1929",1
"belgium, think tanks, 2008",2
"australia, business supplies and equipment, 1964",1
"united states, publishing, 1874",1
"argentina, civic & social organization, 1999",3
"russia, information services, 2009",2
"australia, wholesale, 1993",3
"ireland, non-profit organization management, 1964",2
"russia, packaging and containers, 2003",1
"austria, medical practice, 2013",1
"norway, retail, 1959",1
"norway, hospital & health care, 1988",2
"taiwan, medical devices, 1992",1
"nigeria, financial services, 1991",1
"italy, nanotechnology, 2017",2
"italy, international trade and development, 1952",1
"czechia, computer hardware, 2003",1
"austria, media production, 1972",1
"oman, leisure, travel & tourism, 2010",1
"vietnam, computer networking, 2013",2
"norway, music, 2006",1
"guernsey, information technology and services, 2005",1
"russia, architecture & planning, 2008",7
"france, maritime, 1994",1
"canada, marketing and advertising, 1941",1
"zimbabwe, information technology and services, 1974",1
"costa rica, telecommunications, 2001",2
"turkey, hospital & health care, 1955",1
"philippines, aviation & aerospace, 1933",1
"hong kong, printing, 2003",1
"brazil, religious institutions, 2010",1
"new zealand, printing, 1920",1
"united states, research, 1957",4
"austria, international affairs, 1980",1
"peru, mining & metals, 2017",2
"china, transportation/trucking/railroad, 2016",1
"sweden, non-profit organization management, 1976",1
"indonesia, pharmaceuticals, 1953",1
"czechia, education management, 1948",1
"jordan, electrical/electronic manufacturing, 1992",2
"switzerland, individual & family services, 1976",1
"colombia, logistics and supply chain, 1954",1
"switzerland, public relations and communications, 1965",1
"cayman islands, publishing, 1998",1
"france, commercial real estate, 2005",3
"india, writing and editing, 1997",1
"argentina, human resources, 1986",2
"norway, political organization, 2002",1
"japan, telecommunications, 1979",1
"denmark, leisure, travel & tourism, 1985",1
"benin, construction, 2009",1
"south africa, executive office, 1872",2
"turkey, pharmaceuticals, 1963",1
"colombia, wholesale, 1987",1
"iran, glass, ceramics & concrete, 1982",1
"norway, business supplies and equipment, 2001",1
"venezuela, education management, 2004",1
"united states, libraries, 1986",4
"united states, tobacco, 2004",4
"bahrain, information technology and services, 2011",8
"philippines, music, 2014",2
"vietnam, sports, 2005",1
"united states, civil engineering, 1859",1
"canada, program development, 1996",2
"denmark, business supplies and equipment, 1981",1
"lebanon, education management, 2016",1
"malta, sports, 2006",1
"united kingdom, newspapers, 2001",2
"tunisia, insurance, 1983",1
"israel, online media, 2008",3
"argentina, electrical/electronic manufacturing, 1973",2
"australia, machinery, 1981",4
"united arab emirates, construction, 1991",6
"thailand, machinery, 1992",1
"iran, food production, 1991",3
"india, international trade and development, 2002",3
"canada, commercial real estate, 2008",8
"ethiopia, farming, 2004",1
"france, shipbuilding, 1970",1
"qatar, civil engineering, 2008",1
"vietnam, education management, 1998",1
"italy, events services, 1946",1
"algeria, transportation/trucking/railroad, 2016",1
"australia, government relations, 2016",5
