countryindyear,count
"brazil, food production, 2010",11
"spain, arts and crafts, 1977",2
"united states, utilities, 1981",19
"romania, wholesale, 2011",1
"united states, religious institutions, 1806",2
"canada, broadcast media, 2012",17
"germany, logistics and supply chain, 1921",1
"south africa, semiconductors, 1999",1
"italy, farming, 2012",13
"mexico, fund-raising, 2012",1
"germany, motion pictures and film, 2011",19
"italy, printing, 1910",1
"serbia, food & beverages, 2011",2
"switzerland, logistics and supply chain, 1996",3
"portugal, graphic design, 2003",5
"united states, nanotechnology, 2012",34
"spain, chemicals, 1984",5
"united states, graphic design, 1971",6
"philippines, design, 2012",5
"croatia, food & beverages, 2015",3
"turkey, public relations and communications, 2014",12
"philippines, staffing and recruiting, 2016",3
"new zealand, printing, 2008",5
"ireland, retail, 2012",23
"chile, law enforcement, 2014",1
"new zealand, telecommunications, 2012",5
"vietnam, information technology and services, 2009",22
"denmark, facilities services, 2014",9
"italy, utilities, 2013",12
"germany, legal services, 1997",4
"south africa, media production, 2011",18
"switzerland, legal services, 2013",9
"switzerland, computer networking, 2008",1
"mexico, management consulting, 1995",19
"france, security and investigations, 2007",7
"india, defense & space, 1962",1
"new zealand, farming, 2009",2
"united states, philanthropy, 1902",2
"united states, higher education, 1987",48
"united kingdom, security and investigations, 1993",26
"poland, education management, 1996",4
"mexico, sports, 2014",8
"australia, automotive, 1998",15
"lithuania, media production, 2016",3
"italy, civil engineering, 2013",23
"belgium, non-profit organization management, 2016",14
"mauritius, mechanical or industrial engineering, 2015",1
"united states, computer networking, 1964",2
"canada, hospitality, 1990",18
"south korea, higher education, 2012",5
"germany, consumer goods, 1972",2
"australia, medical devices, 2013",7
"indonesia, computer software, 2010",10
"united states, sports, 1973",24
"philippines, outsourcing/offshoring, 2016",34
"spain, motion pictures and film, 2008",31
"greece, marketing and advertising, 1998",4
"germany, fund-raising, 2008",2
"hong kong, consumer electronics, 2008",6
"germany, health, wellness and fitness, 1975",2
"mexico, consumer electronics, 2007",3
"canada, wireless, 1989",5
"turkey, publishing, 1974",1
"canada, performing arts, 2017",5
"kenya, higher education, 2012",1
"india, wholesale, 2006",5
"bosnia and herzegovina, utilities, 1855",1
"spain, music, 2017",18
"japan, international trade and development, 2007",5
"sweden, apparel & fashion, 2005",7
"china, health, wellness and fitness, 2001",5
"ukraine, telecommunications, 1970",1
"germany, publishing, 2011",14
"morocco, transportation/trucking/railroad, 2000",2
"chile, renewables & environment, 2009",9
"norway, sports, 2010",10
"france, consumer goods, 2005",8
"new zealand, entertainment, 2011",13
"italy, construction, 1993",26
"spain, packaging and containers, 2016",1
"united states, computer & network security, 1984",17
"philippines, furniture, 2001",2
"netherlands, retail, 1989",13
"chile, wholesale, 2013",6
"germany, architecture & planning, 1984",6
"malaysia, furniture, 1992",2
"united kingdom, executive office, 2008",16
"argentina, health, wellness and fitness, 2015",13
"ukraine, telecommunications, 2002",2
"poland, furniture, 2006",5
"sweden, events services, 1990",4
"croatia, medical devices, 2008",2
"spain, import and export, 1976",3
"tunisia, business supplies and equipment, 2011",1
"new zealand, events services, 1972",1
"netherlands, publishing, 1991",4
"poland, pharmaceuticals, 2008",3
"vietnam, leisure, travel & tourism, 2001",8
"switzerland, investment banking, 2014",5
"chile, photography, 2015",4
"united states, supermarkets, 1973",4
"netherlands, sporting goods, 2018",1
"qatar, non-profit organization management, 2009",2
"japan, information technology and services, 2006",18
"spain, alternative dispute resolution, 1993",2
"denmark, transportation/trucking/railroad, 1987",2
"saudi arabia, media production, 2010",2
"belgium, consumer services, 2016",10
"india, events services, 2001",14
"barbados, management consulting, 2000",1
"belgium, import and export, 1912",1
"sweden, logistics and supply chain, 1994",6
"bulgaria, entertainment, 2012",5
"australia, security and investigations, 1984",3
"brazil, law practice, 2014",40
"switzerland, performing arts, 1871",1
"switzerland, security and investigations, 2011",5
"united kingdom, higher education, 2016",38
"serbia, civic & social organization, 2018",1
"denmark, airlines/aviation, 2013",4
"italy, higher education, 2016",9
"venezuela, primary/secondary education, 1895",1
"lithuania, graphic design, 2016",2
"swaziland, food production, 2014",1
"portugal, facilities services, 1996",6
"spain, outsourcing/offshoring, 2010",12
"mexico, accounting, 2006",8
"switzerland, mechanical or industrial engineering, 2016",8
"italy, logistics and supply chain, 1999",10
"hungary, public relations and communications, 1991",2
"turkey, biotechnology, 2013",4
"vietnam, environmental services, 2002",2
"germany, textiles, 2014",11
"spain, logistics and supply chain, 1991",10
"united kingdom, insurance, 1982",17
"japan, sports, 2012",4
"united arab emirates, marketing and advertising, 1998",10
"south africa, pharmaceuticals, 2011",4
"bulgaria, machinery, 1992",3
"new zealand, food production, 2010",3
"mexico, chemicals, 2013",3
"germany, pharmaceuticals, 2010",9
"spain, banking, 1852",1
"romania, aviation & aerospace, 2003",1
"colombia, marketing and advertising, 1991",6
"italy, performing arts, 2013",22
"singapore, arts and crafts, 2013",4
"russia, online media, 2013",3
"czechia, machinery, 2002",2
"france, import and export, 1993",3
"united states, law enforcement, 1813",3
"spain, mechanical or industrial engineering, 1940",3
"brazil, public relations and communications, 1999",6
"turkey, public safety, 2015",2
"argentina, financial services, 2008",11
"portugal, insurance, 2010",2
"indonesia, food production, 2013",7
"india, luxury goods & jewelry, 1946",1
"australia, online media, 2003",6
"tanzania, mining & metals, 2012",1
"new zealand, consumer electronics, 2014",5
"sweden, education management, 2001",8
"poland, education management, 2006",9
"nigeria, farming, 2012",3
"ghana, human resources, 2011",2
"new zealand, accounting, 1939",1
"india, cosmetics, 2005",2
"germany, food & beverages, 2008",2
"italy, graphic design, 2015",24
"turkey, legal services, 1964",2
"mexico, commercial real estate, 2007",3
"mexico, furniture, 1948",1
"united kingdom, computer & network security, 1987",1
"lebanon, non-profit organization management, 1986",1
"germany, leisure, travel & tourism, 1927",2
"iraq, hospitality, 2013",6
"united states, building materials, 1865",3
"germany, education management, 1992",3
"brazil, law practice, 1981",1
"canada, philanthropy, 1996",10
"italy, dairy, 2004",1
"egypt, leisure, travel & tourism, 2000",1
"greece, online media, 2008",3
"cameroon, public relations and communications, 2008",1
"czechia, textiles, 2013",2
"brazil, oil & energy, 2000",20
"australia, education management, 1993",13
"russia, construction, 2004",12
"canada, fine art, 2010",14
"russia, financial services, 2017",8
"norway, computer hardware, 2009",4
"japan, computer games, 2002",4
"chile, construction, 2015",24
"spain, veterinary, 2010",7
"spain, facilities services, 1984",7
"germany, mechanical or industrial engineering, 2013",14
"new zealand, graphic design, 2012",4
"china, machinery, 2017",6
"belgium, civic & social organization, 1973",2
"australia, facilities services, 1997",12
"nigeria, real estate, 2010",8
"poland, accounting, 1993",5
"ukraine, staffing and recruiting, 2015",9
"norway, security and investigations, 2016",1
"india, transportation/trucking/railroad, 2008",8
"india, public policy, 2016",6
"argentina, hospitality, 2013",8
"australia, sports, 2017",14
"tanzania, leisure, travel & tourism, 2017",3
"italy, mechanical or industrial engineering, 1986",30
"new zealand, government relations, 2009",1
"netherlands, transportation/trucking/railroad, 1966",2
"poland, financial services, 2010",21
"brazil, farming, 1980",7
"iran, veterinary, 1999",1
"slovakia, information services, 2010",1
"russia, consumer services, 2016",1
"netherlands, wholesale, 1988",12
"cyprus, renewables & environment, 2003",1
"argentina, building materials, 1978",1
"israel, textiles, 1987",1
"united states, museums and institutions, 2017",18
"united arab emirates, photography, 2013",6
"singapore, museums and institutions, 2009",1
"denmark, market research, 1992",2
"chile, internet, 2011",19
"spain, consumer services, 1989",5
"colombia, financial services, 2015",17
"portugal, health, wellness and fitness, 1988",4
"pakistan, retail, 1880",2
"croatia, information technology and services, 1997",1
"ireland, motion pictures and film, 2012",3
"australia, transportation/trucking/railroad, 1976",6
"bulgaria, retail, 2008",4
"ireland, food production, 2007",2
"germany, venture capital & private equity, 2015",29
"spain, architecture & planning, 1992",23
"united kingdom, veterinary, 2005",8
"canada, financial services, 1993",40
"croatia, graphic design, 2009",2
"austria, real estate, 2017",5
"china, aviation & aerospace, 2013",3
"united states, glass, ceramics & concrete, 2016",11
"italy, investment management, 2008",10
"greece, events services, 2011",11
"poland, construction, 1998",4
"bulgaria, leisure, travel & tourism, 2005",5
"qatar, mechanical or industrial engineering, 1991",1
"nigeria, design, 2014",10
"netherlands, textiles, 1985",2
"netherlands, construction, 1988",17
"uganda, financial services, 2012",3
"italy, fund-raising, 2008",4
"united states, real estate, 1938",18
"israel, marketing and advertising, 2016",54
"canada, entertainment, 1972",4
"iceland, computer software, 2015",4
"sri lanka, investment management, 2012",1
"canada, computer & network security, 2002",7
"spain, farming, 1996",5
"canada, commercial real estate, 2012",16
"spain, translation and localization, 2000",14
"colombia, apparel & fashion, 2011",7
"croatia, leisure, travel & tourism, 1990",3
"germany, construction, 2006",13
"india, banking, 2016",11
"germany, semiconductors, 2014",4
"mexico, civic & social organization, 1963",1
"romania, events services, 2008",7
"argentina, machinery, 1997",2
"belgium, mechanical or industrial engineering, 2010",21
"thailand, legal services, 2005",3
"sri lanka, civil engineering, 1984",1
"brazil, law enforcement, 2015",3
"ecuador, information technology and services, 2006",10
"philippines, hospitality, 2005",3
"malaysia, hospitality, 2008",2
"taiwan, education management, 2013",2
"poland, health, wellness and fitness, 2014",20
"mexico, banking, 2009",2
"poland, insurance, 1996",1
"ireland, health, wellness and fitness, 2013",28
"norway, computer software, 1987",10
"malaysia, consumer services, 2008",2
"mexico, entertainment, 2007",17
"germany, industrial automation, 1994",10
"turkey, medical practice, 2006",3
"egypt, marketing and advertising, 2008",31
"belgium, textiles, 1950",2
"netherlands, legal services, 2001",15
"martinique, hospitality, 2014",2
"slovakia, automotive, 1992",2
"india, broadcast media, 2017",13
"colombia, telecommunications, 1986",3
"egypt, food production, 2017",1
"peru, financial services, 1992",1
"italy, medical practice, 1960",3
"denmark, investment management, 2016",11
"italy, renewables & environment, 1992",15
"ireland, apparel & fashion, 2013",11
"mexico, textiles, 2017",2
"sweden, environmental services, 1963",1
"new zealand, food production, 1980",2
"brazil, printing, 1994",13
"albania, gambling & casinos, 2012",3
"italy, textiles, 1969",8
"belgium, architecture & planning, 2004",12
"brazil, import and export, 2000",13
"spain, mental health care, 2006",10
"luxembourg, staffing and recruiting, 2007",2
"united states, publishing, 1933",6
"norway, wine and spirits, 2014",2
"united kingdom, fishery, 1994",1
"germany, food & beverages, 2010",18
"united kingdom, printing, 2017",20
"hong kong, marketing and advertising, 1994",2
"united states, furniture, 1941",5
"canada, plastics, 1990",4
"poland, legal services, 1996",3
"china, primary/secondary education, 2004",3
"belgium, printing, 1961",1
"spain, computer & network security, 2016",10
"australia, utilities, 2013",9
"chile, food & beverages, 2017",11
"costa rica, packaging and containers, 2004",1
"colombia, apparel & fashion, 2016",11
"united kingdom, package/freight delivery, 2011",3
"finland, real estate, 2002",6
"finland, translation and localization, 2018",1
"norway, public relations and communications, 1994",4
"sweden, insurance, 1993",2
"united kingdom, consumer electronics, 1992",7
"south africa, civic & social organization, 2009",2
"switzerland, financial services, 1918",2
"azerbaijan, leisure, travel & tourism, 2007",1
"greece, legal services, 2013",8
"switzerland, legal services, 1998",4
"lebanon, architecture & planning, 1999",1
"spain, music, 1997",9
"united states, mechanical or industrial engineering, 1916",9
"panama, legal services, 2016",2
"turkey, investment management, 2005",3
"australia, financial services, 1972",7
"france, logistics and supply chain, 1969",2
"spain, consumer services, 2015",19
"italy, museums and institutions, 2013",4
"romania, telecommunications, 2000",7
"croatia, information technology and services, 2005",11
"curaçao, accounting, 1999",1
"poland, mechanical or industrial engineering, 2016",12
"south africa, business supplies and equipment, 1964",1
"italy, business supplies and equipment, 2010",18
"norway, information services, 2008",5
"germany, publishing, 1864",1
"norway, automotive, 2011",5
"singapore, international affairs, 1989",1
"germany, writing and editing, 2015",5
"canada, political organization, 1966",2
"netherlands, venture capital & private equity, 2005",8
"new zealand, health, wellness and fitness, 1993",5
"brazil, security and investigations, 1997",3
"ecuador, security and investigations, 2009",1
"turkey, marketing and advertising, 2006",55
"new zealand, entertainment, 2017",10
"germany, higher education, 2011",8
"switzerland, think tanks, 2014",9
"bangladesh, graphic design, 2010",8
"bangladesh, computer software, 2007",21
"south africa, e-learning, 2010",7
"germany, accounting, 2014",7
"austria, information technology and services, 2002",20
"myanmar, design, 2014",1
"bahrain, consumer services, 2005",1
"finland, wholesale, 1995",3
"mexico, mechanical or industrial engineering, 1989",7
"uganda, financial services, 1994",1
"hungary, automotive, 2008",3
"norway, civic & social organization, 2016",2
"slovakia, sporting goods, 1994",2
"brazil, mechanical or industrial engineering, 1983",9
"japan, civil engineering, 2013",1
"australia, logistics and supply chain, 2014",21
"dominican republic, professional training & coaching, 2017",2
"chile, legal services, 2006",2
"french polynesia, market research, 2007",1
"sweden, information services, 2010",13
"uganda, transportation/trucking/railroad, 2010",2
"papua new guinea, music, 1979",1
"hong kong, leisure, travel & tourism, 2007",2
"lithuania, financial services, 2007",1
"united kingdom, computer hardware, 1996",14
"new zealand, packaging and containers, 1992",1
"belgium, medical devices, 2001",2
"taiwan, printing, 1982",1
"indonesia, management consulting, 2011",20
"spain, primary/secondary education, 1980",10
"macedonia, education management, 2009",2
"australia, mechanical or industrial engineering, 1985",13
"china, machinery, 1949",1
"italy, oil & energy, 1960",7
"hong kong, information technology and services, 1998",10
"netherlands, sports, 1927",9
"canada, government administration, 1966",4
"poland, animation, 2016",1
"hong kong, education management, 2005",4
"jordan, design, 2017",4
"india, broadcast media, 2015",20
"brazil, broadcast media, 2006",11
"canada, commercial real estate, 1953",1
"canada, consumer services, 1980",7
"france, warehousing, 2016",5
"united arab emirates, apparel & fashion, 2013",14
"hong kong, international affairs, 2008",2
"sweden, consumer electronics, 2004",3
"brazil, philanthropy, 1992",1
"finland, cosmetics, 2015",2
"greece, telecommunications, 2006",3
"portugal, architecture & planning, 1989",6
"united states, consumer goods, 1921",17
"chile, security and investigations, 2010",3
"bulgaria, security and investigations, 2013",2
"latvia, building materials, 2004",3
"sweden, restaurants, 2014",6
"peru, food & beverages, 2008",5
"kenya, non-profit organization management, 2014",6
"italy, leisure, travel & tourism, 2003",27
"spain, staffing and recruiting, 2007",9
"canada, hospitality, 1947",4
"philippines, real estate, 2016",13
"spain, law practice, 1989",14
"india, market research, 1988",1
"united states, research, 1945",5
"united states, commercial real estate, 1912",3
"france, consumer electronics, 2006",6
"italy, wine and spirits, 1808",1
"nigeria, law practice, 1963",1
"canada, public relations and communications, 1990",6
"spain, food & beverages, 1900",4
"united kingdom, graphic design, 1995",16
"zimbabwe, transportation/trucking/railroad, 1968",1
"spain, food & beverages, 1945",8
"malta, telecommunications, 2009",1
"malaysia, packaging and containers, 1994",1
"ireland, public relations and communications, 2016",4
"turkey, entertainment, 2018",4
"canada, paper & forest products, 1996",5
"sweden, furniture, 2008",5
"malaysia, construction, 1994",5
"spain, legal services, 1977",9
"china, aviation & aerospace, 2011",3
"germany, sporting goods, 1968",1
"mexico, mechanical or industrial engineering, 1980",11
"finland, cosmetics, 2013",1
"portugal, venture capital & private equity, 2017",2
"greece, entertainment, 2009",6
"brazil, outsourcing/offshoring, 1993",4
"canada, consumer electronics, 1981",1
"uruguay, telecommunications, 2012",2
"spain, philanthropy, 2006",2
"greece, computer software, 2014",14
"italy, furniture, 1937",4
"nigeria, sports, 2007",2
"united arab emirates, hospitality, 2011",11
"zimbabwe, construction, 1989",2
"switzerland, health, wellness and fitness, 2012",18
"united arab emirates, medical practice, 1980",1
"india, accounting, 1993",5
"philippines, pharmaceuticals, 1994",3
"cameroon, staffing and recruiting, 2015",3
"cambodia, real estate, 2018",1
"united kingdom, defense & space, 2009",7
"austria, leisure, travel & tourism, 2013",2
"russia, design, 2010",9
"indonesia, financial services, 2005",8
"pakistan, electrical/electronic manufacturing, 2011",3
"spain, industrial automation, 2006",10
"china, media production, 2003",5
"germany, management consulting, 1981",6
"spain, leisure, travel & tourism, 1999",20
"united kingdom, semiconductors, 2006",9
"montenegro, investment management, 2015",2
"netherlands, events services, 2006",58
"israel, leisure, travel & tourism, 2011",4
"brazil, animation, 2014",6
"estonia, civil engineering, 1996",1
"serbia, non-profit organization management, 2014",5
"greece, graphic design, 1985",2
"india, political organization, 2009",2
"belgium, marketing and advertising, 1995",15
"denmark, research, 2015",6
"guadeloupe, information technology and services, 2015",3
"argentina, farming, 1970",4
"latvia, food production, 1992",2
"estonia, marketing and advertising, 2004",3
"sweden, public relations and communications, 2002",4
"poland, automotive, 2012",8
"sweden, non-profit organization management, 2010",10
"ireland, mechanical or industrial engineering, 2011",6
"russia, sports, 2004",1
"united kingdom, computer hardware, 2006",30
"brazil, hospital & health care, 1981",7
"malaysia, furniture, 2014",2
"australia, aviation & aerospace, 1980",2
"canada, furniture, 1952",2
"sweden, arts and crafts, 2008",2
"united states, real estate, 1942",8
"ireland, health, wellness and fitness, 1963",1
"colombia, education management, 2016",11
"colombia, construction, 1992",6
"bangladesh, furniture, 2008",2
"ireland, legal services, 2011",6
"india, machinery, 1982",13
"czechia, music, 1992",1
"saudi arabia, media production, 2017",2
"slovakia, philanthropy, 2011",1
"netherlands, leisure, travel & tourism, 1993",8
"united kingdom, restaurants, 2009",28
"brazil, primary/secondary education, 2008",6
"mexico, consumer services, 2008",6
"france, civic & social organization, 1933",2
"south africa, e-learning, 2016",10
"greece, government administration, 1925",1
"finland, events services, 1966",2
"ireland, executive office, 2016",2
"monaco, management consulting, 2011",1
"hungary, pharmaceuticals, 1927",1
"ireland, media production, 2004",11
"brazil, sports, 2011",19
"egypt, apparel & fashion, 1989",2
"argentina, construction, 1958",2
"united states, sporting goods, 1980",15
"israel, human resources, 1995",4
"netherlands, graphic design, 1997",20
"italy, printing, 1947",3
"poland, professional training & coaching, 2010",18
"finland, plastics, 1942",1
"israel, medical devices, 2016",9
"puerto rico, automotive, 2000",1
"south africa, hospitality, 2013",18
"brazil, media production, 2000",12
"japan, medical devices, 2013",2
"united arab emirates, consumer goods, 2002",3
"croatia, professional training & coaching, 2006",1
"brazil, architecture & planning, 1986",10
"tunisia, internet, 2010",9
"colombia, accounting, 1982",1
"portugal, real estate, 1992",4
"united kingdom, accounting, 1984",21
"colombia, civic & social organization, 2009",4
"norway, professional training & coaching, 2014",7
"norway, professional training & coaching, 2007",6
"india, security and investigations, 2007",8
"bulgaria, entertainment, 2005",1
"azerbaijan, research, 2010",1
"south africa, computer hardware, 2008",1
"united states, aviation & aerospace, 1975",26
"lebanon, entertainment, 2005",2
"spain, professional training & coaching, 2005",24
"canada, glass, ceramics & concrete, 2012",4
"nigeria, computer & network security, 2004",1
"norway, building materials, 2017",1
"hungary, wholesale, 1991",5
"united kingdom, writing and editing, 1999",7
"belgium, public safety, 2009",1
"denmark, printing, 1976",4
"philippines, packaging and containers, 1997",1
"portugal, business supplies and equipment, 2011",2
"ukraine, hospital & health care, 1996",2
"cameroon, executive office, 2015",1
"slovenia, electrical/electronic manufacturing, 1965",1
"netherlands, wine and spirits, 1996",3
"denmark, wholesale, 1967",4
"israel, government administration, 1968",1
"singapore, shipbuilding, 2017",3
"romania, apparel & fashion, 2001",3
"italy, online media, 1920",1
"france, public policy, 2012",2
"norway, computer software, 2005",17
"kenya, electrical/electronic manufacturing, 2000",1
"mongolia, hospital & health care, 2014",1
"france, consumer goods, 2007",11
"spain, investment banking, 2001",4
"argentina, civic & social organization, 1998",6
"united kingdom, logistics and supply chain, 2016",38
"canada, arts and crafts, 1882",1
"italy, machinery, 1956",15
"chile, individual & family services, 2017",4
"czechia, construction, 2010",6
"panama, leisure, travel & tourism, 2005",5
"argentina, higher education, 1980",2
"singapore, insurance, 2003",1
"pakistan, medical devices, 2012",4
"israel, international trade and development, 2013",5
"philippines, graphic design, 2012",4
"spain, building materials, 1994",9
"switzerland, medical devices, 2013",12
"canada, farming, 1998",5
"switzerland, music, 2016",10
"nigeria, sports, 2015",3
"finland, staffing and recruiting, 2013",7
"trinidad and tobago, events services, 2008",1
"japan, translation and localization, 2005",3
"greece, transportation/trucking/railroad, 2016",2
"croatia, information technology and services, 2018",5
"united kingdom, chemicals, 2008",5
"mongolia, marketing and advertising, 2017",2
"slovenia, luxury goods & jewelry, 2009",1
"austria, wine and spirits, 2010",2
"united kingdom, airlines/aviation, 1981",4
"brazil, law practice, 1964",4
"switzerland, public relations and communications, 2009",7
"united arab emirates, international trade and development, 2016",8
"vietnam, arts and crafts, 2011",1
"china, construction, 2001",15
"turkey, entertainment, 1980",1
"nepal, leisure, travel & tourism, 2011",12
"italy, hospitality, 1974",10
"japan, facilities services, 2007",1
"colombia, entertainment, 2003",4
"india, environmental services, 1991",5
"brazil, international trade and development, 2017",13
"united kingdom, international affairs, 2016",12
"netherlands, airlines/aviation, 2012",12
"italy, accounting, 1964",2
"spain, management consulting, 1986",13
"india, mining & metals, 1895",1
"vietnam, financial services, 1997",1
"norway, leisure, travel & tourism, 1980",1
"switzerland, public safety, 2017",2
"italy, health, wellness and fitness, 2007",19
"italy, non-profit organization management, 2013",21
"brazil, real estate, 2001",17
"united states, machinery, 1902",9
"portugal, business supplies and equipment, 2009",3
"italy, machinery, 1988",15
"venezuela, accounting, 2007",1
"greece, transportation/trucking/railroad, 2012",3
"belgium, packaging and containers, 1924",1
"ireland, music, 2015",9
"malta, events services, 2008",2
"poland, broadcast media, 1998",2
"mexico, aviation & aerospace, 2013",3
"netherlands, think tanks, 2010",11
"italy, hospitality, 2006",35
"estonia, electrical/electronic manufacturing, 1968",1
"netherlands, marketing and advertising, 1983",14
"isle of man, accounting, 2007",2
"nigeria, business supplies and equipment, 2014",3
"spain, security and investigations, 2017",4
"namibia, architecture & planning, 2017",1
"algeria, information technology and services, 2003",1
"canada, accounting, 2001",16
"united states, consumer goods, 1929",18
"luxembourg, architecture & planning, 2004",1
"ukraine, events services, 2009",4
"netherlands, packaging and containers, 2004",4
"hungary, renewables & environment, 2012",6
"argentina, higher education, 2008",5
"uganda, security and investigations, 1997",1
"serbia, design, 2000",1
"netherlands, automotive, 2000",25
"china, textiles, 2012",12
"latvia, program development, 2002",1
"morocco, venture capital & private equity, 2000",1
"saudi arabia, electrical/electronic manufacturing, 2009",3
"isle of man, gambling & casinos, 2012",1
"canada, broadcast media, 2000",11
"germany, market research, 2015",4
"portugal, online media, 2005",1
"hungary, events services, 2012",5
"lebanon, construction, 2014",3
"belgium, commercial real estate, 2007",1
"slovenia, farming, 2013",1
"united kingdom, hospitality, 1976",7
"iran, import and export, 2011",6
"france, media production, 2018",10
"peru, research, 2013",5
"lebanon, computer & network security, 2002",1
"mexico, professional training & coaching, 2005",16
"chile, design, 1988",2
"united states, mental health care, 1918",3
"slovenia, media production, 1990",2
"qatar, legal services, 2014",1
"canada, apparel & fashion, 1999",10
"france, electrical/electronic manufacturing, 1962",4
"indonesia, marketing and advertising, 2015",49
"kazakhstan, education management, 2013",3
"new zealand, management consulting, 1987",1
"netherlands, capital markets, 2010",3
"united states, recreational facilities and services, 1969",25
"philippines, security and investigations, 2013",2
"taiwan, mechanical or industrial engineering, 1979",1
"mexico, environmental services, 2011",7
"canada, religious institutions, 1906",1
"netherlands, insurance, 1943",1
"canada, music, 2003",15
"new zealand, health, wellness and fitness, 2000",9
"france, automotive, 1973",5
"ecuador, management consulting, 1982",1
"serbia, medical practice, 2001",2
"saudi arabia, human resources, 2015",8
"nigeria, internet, 2017",12
"united states, utilities, 1946",22
"australia, marketing and advertising, 1987",18
"turkey, food production, 2009",13
"uruguay, banking, 2014",1
"brazil, real estate, 1983",12
"chile, computer networking, 2015",2
"nigeria, computer software, 2001",2
"serbia, computer software, 2015",24
"malaysia, leisure, travel & tourism, 2015",8
"ireland, food production, 1983",1
"norway, public relations and communications, 2009",2
"denmark, law practice, 1985",3
"costa rica, food & beverages, 2017",4
"puerto rico, computer software, 2007",2
"luxembourg, accounting, 1999",1
"ireland, health, wellness and fitness, 2008",16
"philippines, research, 2016",2
"nigeria, maritime, 2010",2
"new zealand, financial services, 2005",15
"chile, events services, 1983",1
"bangladesh, apparel & fashion, 2016",15
"hong kong, construction, 2017",1
"portugal, automotive, 1976",3
"netherlands, facilities services, 1980",3
"india, farming, 2014",6
"italy, environmental services, 1976",4
"finland, consumer goods, 2015",10
"canada, arts and crafts, 2006",14
"zambia, financial services, 1994",2
"france, hospital & health care, 1966",1
"norway, health, wellness and fitness, 1998",4
"australia, transportation/trucking/railroad, 1963",5
"united states, information services, 1904",3
"united states, public safety, 1990",14
"russia, printing, 2004",3
"ireland, hospital & health care, 2008",6
"australia, semiconductors, 2009",1
"mexico, information services, 2006",3
"italy, semiconductors, 1991",1
"hong kong, aviation & aerospace, 2009",3
"netherlands, research, 1936",1
"united states, paper & forest products, 1979",10
"malaysia, education management, 2013",16
"united states, philanthropy, 1932",3
"israel, hospital & health care, 2016",4
"brazil, wine and spirits, 2011",3
"brazil, non-profit organization management, 1974",4
"united kingdom, cosmetics, 2004",14
"guatemala, human resources, 2010",4
"chile, human resources, 2004",8
"denmark, automotive, 1974",4
"israel, architecture & planning, 2012",2
"new zealand, automotive, 2008",4
"switzerland, security and investigations, 2006",3
"italy, international trade and development, 1968",4
"china, graphic design, 2009",3
"france, law practice, 1984",10
"india, luxury goods & jewelry, 1947",1
"romania, glass, ceramics & concrete, 2005",2
"ukraine, international affairs, 2000",1
"india, human resources, 2002",45
"lebanon, financial services, 2012",4
"philippines, business supplies and equipment, 2000",2
"hungary, events services, 1999",1
"united states, chemicals, 1931",6
"india, business supplies and equipment, 1988",9
"nigeria, entertainment, 2010",8
"switzerland, individual & family services, 2000",1
"united states, education management, 1865",5
"france, banking, 2015",7
"australia, health, wellness and fitness, 1922",1
"australia, non-profit organization management, 1898",2
"united states, libraries, 1848",1
"denmark, government administration, 2011",4
"united states, hospital & health care, 1907",27
"japan, information services, 1986",1
"argentina, higher education, 1904",1
"canada, law practice, 1855",1
"united states, entertainment, 1946",8
"dominican republic, marketing and advertising, 2009",5
"south africa, higher education, 2001",2
"algeria, automotive, 1998",2
"ireland, outsourcing/offshoring, 2010",5
"united kingdom, retail, 1923",4
"united states, hospital & health care, 1896",23
"nigeria, oil & energy, 1997",12
"united states, defense & space, 1981",25
"norway, e-learning, 2015",16
"russia, construction, 2005",9
"switzerland, environmental services, 1989",2
"thailand, package/freight delivery, 1979",1
"luxembourg, aviation & aerospace, 2003",1
"ecuador, architecture & planning, 2012",2
"denmark, mechanical or industrial engineering, 1973",4
"sweden, telecommunications, 2007",20
"argentina, wine and spirits, 2010",6
"curaçao, leisure, travel & tourism, 2003",1
"netherlands, textiles, 1913",2
"czechia, railroad manufacture, 1991",1
"new zealand, music, 2006",2
"argentina, graphic design, 1993",3
"spain, construction, 1956",5
"united kingdom, computer games, 2017",55
"spain, music, 1996",3
"switzerland, furniture, 1989",1
"australia, business supplies and equipment, 1999",8
"france, construction, 1999",14
"argentina, information technology and services, 1994",14
"china, textiles, 2015",5
"canada, utilities, 1906",1
"new zealand, animation, 2006",2
"australia, pharmaceuticals, 1901",1
"brazil, textiles, 1950",2
"japan, higher education, 1900",1
"pakistan, packaging and containers, 1986",1
"netherlands, maritime, 2007",18
"russia, staffing and recruiting, 1993",5
"sweden, oil & energy, 1993",3
"south africa, higher education, 2002",3
"cambodia, human resources, 2012",1
"spain, machinery, 1998",14
"turkey, consumer electronics, 2004",6
"brazil, civic & social organization, 1946",3
"belgium, investment management, 1936",1
"united states, electrical/electronic manufacturing, 1920",9
"united states, higher education, 1837",11
"denmark, consumer services, 1899",1
"united states, luxury goods & jewelry, 1965",5
"united states, mining & metals, 1945",8
"sweden, retail, 2003",7
"australia, maritime, 1978",2
"united kingdom, utilities, 1996",16
"united states, education management, 1859",7
"brazil, judiciary, 1874",1
"canada, law practice, 1974",5
"canada, law practice, 1839",1
"italy, telecommunications, 1972",2
"spain, apparel & fashion, 1985",8
"india, financial services, 1991",12
"south africa, broadcast media, 2007",6
