countryindyear,count
"brazil, mechanical or industrial engineering, 1970",5
"turkey, staffing and recruiting, 2008",3
"cyprus, retail, 1976",1
"united states, marketing and advertising, 1885",4
"germany, packaging and containers, 2011",2
"switzerland, printing, 1947",2
"denmark, architecture & planning, 1977",4
"slovenia, human resources, 2002",1
"mexico, glass, ceramics & concrete, 2001",1
"pakistan, consumer services, 2012",3
"new zealand, telecommunications, 2015",4
"oman, market research, 2007",1
"colombia, real estate, 1983",2
"israel, fund-raising, 1998",1
"united kingdom, individual & family services, 1978",1
"thailand, cosmetics, 1990",1
"germany, museums and institutions, 2012",3
"china, environmental services, 1951",1
"france, computer & network security, 1985",4
"côte d’ivoire, mining & metals, 2012",2
"united kingdom, mining & metals, 1919",1
"bangladesh, real estate, 2011",4
"germany, business supplies and equipment, 2009",1
"italy, wireless, 2004",1
"latvia, real estate, 1998",4
"paraguay, health, wellness and fitness, 1995",1
"taiwan, information services, 2011",1
"united states, investment banking, 1959",2
"hungary, capital markets, 2010",1
"australia, plastics, 1956",1
"new zealand, building materials, 1953",2
"romania, import and export, 2017",1
"india, computer hardware, 2016",6
"turkey, paper & forest products, 2014",4
"spain, medical devices, 2003",5
"united states, hospitality, 1876",3
"israel, graphic design, 2014",3
"belgium, sporting goods, 1999",1
"portugal, arts and crafts, 2013",2
"azerbaijan, facilities services, 2018",1
"saudi arabia, human resources, 2000",3
"morocco, management consulting, 2005",2
"lebanon, construction, 2006",5
"chile, mental health care, 2017",3
"saudi arabia, photography, 2010",2
"uruguay, professional training & coaching, 1994",1
"canada, primary/secondary education, 2008",6
"australia, executive office, 2008",5
"italy, computer & network security, 1999",1
"costa rica, photography, 2016",2
"denmark, printing, 2010",5
"spain, market research, 2003",4
"united arab emirates, events services, 2017",8
"austria, real estate, 2015",9
"turkey, public policy, 1967",1
"united states, executive office, 1923",1
"indonesia, textiles, 1974",1
"romania, broadcast media, 2010",1
"switzerland, photography, 2006",2
"chile, railroad manufacture, 2014",2
"nepal, education management, 2010",6
"canada, industrial automation, 1980",8
"ecuador, computer hardware, 2011",1
"paraguay, banking, 1996",1
"poland, publishing, 2013",4
"peru, health, wellness and fitness, 2017",7
"luxembourg, newspapers, 2013",1
"canada, hospital & health care, 1941",2
"italy, wine and spirits, 1875",1
"romania, apparel & fashion, 1993",1
"ireland, higher education, 2012",2
"netherlands, architecture & planning, 1913",1
"germany, e-learning, 2017",13
"hong kong, veterinary, 2016",1
"hong kong, broadcast media, 2009",1
"uganda, e-learning, 2015",1
"china, information services, 2011",5
"uganda, food production, 2009",1
"brunei, information technology and services, 2010",1
"nigeria, food & beverages, 2006",1
"croatia, plastics, 1982",1
"chile, automotive, 2015",6
"united arab emirates, translation and localization, 2010",3
"spain, plastics, 2017",1
"china, broadcast media, 2008",3
"poland, education management, 2004",4
"peru, security and investigations, 2017",1
"norway, insurance, 1927",1
"colombia, graphic design, 2005",10
"china, luxury goods & jewelry, 1993",4
"netherlands, cosmetics, 1946",2
"china, photography, 1993",1
"india, libraries, 2009",2
"india, higher education, 2005",9
"lithuania, furniture, 2009",3
"philippines, program development, 2014",2
"united kingdom, mining & metals, 1873",2
"china, plastics, 1993",3
"netherlands, public relations and communications, 1993",7
"philippines, security and investigations, 1966",1
"china, retail, 2016",3
"switzerland, management consulting, 1993",5
"netherlands, design, 1973",3
"hungary, accounting, 2001",4
"italy, computer networking, 2010",4
"finland, music, 2009",3
"switzerland, cosmetics, 2015",5
"finland, paper & forest products, 2014",3
"portugal, building materials, 1935",2
"ukraine, civil engineering, 1998",2
"singapore, education management, 1998",3
"uruguay, internet, 2017",6
"tunisia, supermarkets, 1993",1
"new caledonia, information technology and services, 2014",2
"turkey, professional training & coaching, 2010",4
"united kingdom, wine and spirits, 1985",4
"lithuania, non-profit organization management, 1994",1
"czechia, hospitality, 1999",2
"united states, import and export, 1993",12
"mexico, medical practice, 2006",3
"ireland, marketing and advertising, 1996",7
"france, fund-raising, 2007",1
"croatia, legal services, 1955",1
"luxembourg, internet, 2012",8
"serbia, insurance, 2016",2
"turkey, health, wellness and fitness, 2007",6
"cambodia, investment management, 2016",2
"paraguay, consumer services, 2016",1
"kuwait, arts and crafts, 2017",1
"argentina, wholesale, 2014",1
"argentina, sports, 2012",7
"romania, printing, 2011",5
"senegal, music, 2015",1
"france, printing, 2001",4
"mexico, transportation/trucking/railroad, 2002",4
"nepal, leisure, travel & tourism, 2006",3
"macedonia, renewables & environment, 2011",1
"malaysia, semiconductors, 2008",1
"united states, philanthropy, 1953",10
"latvia, maritime, 2001",1
"nigeria, investment management, 2013",4
"italy, sports, 1969",3
"uruguay, animation, 1994",1
"hong kong, architecture & planning, 2007",1
"belgium, cosmetics, 2013",4
"taiwan, computer software, 2016",5
"iceland, information technology and services, 2006",3
"poland, textiles, 1997",2
"saudi arabia, computer networking, 2008",1
"canada, photography, 1961",1
"netherlands, arts and crafts, 1978",4
"uruguay, research, 2005",1
"mauritius, professional training & coaching, 2015",1
"ireland, mechanical or industrial engineering, 2010",9
"croatia, industrial automation, 1994",3
"china, industrial automation, 1984",3
"canada, banking, 2014",4
"finland, transportation/trucking/railroad, 2007",1
"india, animation, 1993",2
"madagascar, wholesale, 2006",1
"nigeria, investment management, 2012",3
"greece, cosmetics, 2009",2
"cyprus, real estate, 2012",3
"colombia, international affairs, 2010",4
"mexico, philanthropy, 2016",2
"slovakia, hospital & health care, 2009",1
"india, music, 2017",9
"poland, law practice, 2016",8
"china, events services, 2014",12
"palestine, marketing and advertising, 1999",1
"south korea, food production, 1969",1
"canada, events services, 1980",4
"france, automotive, 1958",4
"ecuador, law practice, 2014",3
"belgium, building materials, 1908",2
"turkey, individual & family services, 2005",2
"norway, environmental services, 2014",8
"costa rica, leisure, travel & tourism, 2014",5
"united arab emirates, wholesale, 2008",3
"slovakia, human resources, 2004",8
"australia, media production, 2003",18
"portugal, automotive, 2012",6
"mexico, printing, 2010",8
"canada, nanotechnology, 2016",5
"egypt, professional training & coaching, 2007",9
"australia, individual & family services, 1946",1
"denmark, wholesale, 1998",2
"canada, automotive, 1951",3
"south africa, industrial automation, 2006",2
"indonesia, apparel & fashion, 1997",2
"serbia, chemicals, 1989",2
"switzerland, construction, 1938",1
"malaysia, semiconductors, 2005",1
"switzerland, entertainment, 2017",7
"india, wholesale, 2005",4
"hong kong, civic & social organization, 1990",1
"thailand, retail, 2012",3
"brazil, primary/secondary education, 1978",3
"india, sporting goods, 1997",1
"switzerland, industrial automation, 1979",2
"spain, food & beverages, 1860",3
"greece, architecture & planning, 1981",2
"greece, electrical/electronic manufacturing, 1998",1
"australia, printing, 1972",4
"netherlands, wholesale, 1950",2
"bulgaria, investment management, 2006",2
"france, non-profit organization management, 1987",3
"bangladesh, computer software, 1999",4
"brazil, individual & family services, 2008",2
"libya, management consulting, 2012",3
"netherlands, civil engineering, 1965",7
"sweden, accounting, 2002",1
"macedonia, computer networking, 2009",1
"spain, law practice, 1981",11
"germany, mining & metals, 1939",1
"montenegro, philanthropy, 2014",1
"india, public relations and communications, 2000",5
"slovakia, security and investigations, 2017",1
"united states, retail, 1889",7
"netherlands, staffing and recruiting, 1994",17
"israel, consumer electronics, 1978",1
"netherlands, maritime, 1960",2
"denmark, real estate, 1947",2
"singapore, mining & metals, 2014",2
"united states, recreational facilities and services, 1898",6
"nicaragua, leisure, travel & tourism, 2012",3
"italy, civil engineering, 1991",4
"netherlands, individual & family services, 2005",6
"china, publishing, 2013",5
"serbia, food & beverages, 2012",4
"portugal, market research, 1980",1
"japan, publishing, 2003",2
"south africa, government administration, 2009",4
"luxembourg, transportation/trucking/railroad, 1993",1
"nigeria, computer software, 2007",3
"australia, defense & space, 1906",1
"luxembourg, hospitality, 1998",1
"romania, packaging and containers, 2008",1
"macedonia, photography, 2016",1
"thailand, telecommunications, 2016",1
"italy, building materials, 2005",12
"kazakhstan, education management, 2007",3
"israel, online media, 2009",2
"denmark, computer games, 2017",10
"australia, religious institutions, 2010",3
"united states, newspapers, 1910",6
"denmark, retail, 2004",7
"bulgaria, information technology and services, 2018",3
"israel, environmental services, 2005",1
"india, chemicals, 1961",5
"saudi arabia, photography, 2004",1
"india, airlines/aviation, 1973",2
"united kingdom, publishing, 1970",7
"lebanon, philanthropy, 2012",1
"portugal, online media, 2010",1
"belgium, real estate, 1974",5
"iceland, financial services, 2009",2
"finland, recreational facilities and services, 2014",1
"south africa, consumer electronics, 2014",3
"ethiopia, transportation/trucking/railroad, 2012",1
"italy, environmental services, 1954",1
"mozambique, international trade and development, 2013",1
"united states, human resources, 1967",8
"spain, marketing and advertising, 1976",6
"united states, mechanical or industrial engineering, 1775",1
"brazil, philanthropy, 2005",2
"algeria, information technology and services, 2017",3
"united kingdom, photography, 1938",1
"germany, shipbuilding, 2007",1
"austria, textiles, 2012",2
"united arab emirates, furniture, 2016",5
"spain, publishing, 1994",5
"italy, wholesale, 1994",8
"greece, mining & metals, 2005",2
"switzerland, investment banking, 2010",4
"germany, marketing and advertising, 1977",5
"brazil, airlines/aviation, 1987",2
"croatia, airlines/aviation, 2010",1
"samoa, professional training & coaching, 1999",1
"australia, higher education, 2017",6
"portugal, food production, 1984",1
"norway, facilities services, 2015",5
"isle of man, marketing and advertising, 2014",2
"italy, medical devices, 1976",7
"uruguay, legal services, 2015",2
"norway, sporting goods, 1986",1
"norway, civil engineering, 2012",7
"austria, professional training & coaching, 2013",4
"brazil, cosmetics, 2014",17
"jordan, facilities services, 2016",1
"romania, business supplies and equipment, 2011",1
"spain, legal services, 2006",32
"switzerland, hospitality, 1989",4
"portugal, wine and spirits, 2012",8
"new zealand, philanthropy, 2016",1
"netherlands, outsourcing/offshoring, 2014",7
"china, airlines/aviation, 2014",4
"indonesia, food production, 1998",3
"united kingdom, security and investigations, 1976",6
"malaysia, facilities services, 2015",5
"romania, internet, 1992",2
"spain, music, 1984",2
"fiji, health, wellness and fitness, 2016",1
"south korea, international trade and development, 2017",2
"sweden, biotechnology, 2015",12
"italy, events services, 1984",12
"united states, farming, 1900",2
"bangladesh, apparel & fashion, 1981",1
"greece, leisure, travel & tourism, 2004",7
"belgium, music, 2012",13
"france, leisure, travel & tourism, 1984",6
"mexico, food production, 2013",5
"romania, recreational facilities and services, 2016",1
"denmark, health, wellness and fitness, 2018",2
"poland, consumer electronics, 2017",3
"uruguay, computer software, 2013",7
"china, international trade and development, 1990",3
"zambia, hospitality, 2008",2
"germany, computer & network security, 2013",9
"portugal, packaging and containers, 1981",1
"greece, retail, 2004",2
"france, apparel & fashion, 1845",1
"hong kong, mechanical or industrial engineering, 1983",1
"egypt, music, 2009",1
"mexico, computer networking, 2007",1
"russia, apparel & fashion, 2013",4
"bangladesh, outsourcing/offshoring, 2016",12
"peru, civil engineering, 2014",6
"bangladesh, environmental services, 2017",3
"germany, graphic design, 2004",6
"australia, law practice, 1881",2
"romania, research, 1995",2
"south africa, food & beverages, 1905",1
"peru, leisure, travel & tourism, 2005",8
"singapore, import and export, 1970",1
"egypt, mining & metals, 1990",1
"bosnia and herzegovina, design, 2006",1
"kenya, human resources, 2008",4
"mexico, law practice, 1825",1
"philippines, retail, 1987",3
"italy, maritime, 2004",6
"germany, medical practice, 1994",2
"united arab emirates, building materials, 1989",3
"panama, computer software, 2014",2
"netherlands, international trade and development, 2008",20
"ukraine, maritime, 2011",2
"chile, import and export, 2010",8
"brazil, primary/secondary education, 2013",8
"india, wholesale, 2000",1
"mexico, consumer goods, 1950",1
"spain, graphic design, 1999",23
"cyprus, writing and editing, 2016",1
"italy, events services, 1960",2
"pakistan, industrial automation, 1999",2
"portugal, financial services, 2010",7
"slovenia, events services, 2011",2
"sweden, executive office, 2011",1
"poland, research, 1946",1
"australia, sports, 1925",5
"argentina, construction, 1989",5
"italy, airlines/aviation, 2006",3
"egypt, management consulting, 2014",15
"peru, events services, 1999",1
"colombia, commercial real estate, 1981",1
"singapore, building materials, 2004",2
"costa rica, graphic design, 2012",1
"denmark, security and investigations, 2009",3
"netherlands, facilities services, 1984",4
"denmark, photography, 1996",1
"argentina, packaging and containers, 1987",1
"hungary, business supplies and equipment, 1989",1
"portugal, government administration, 1993",2
"china, construction, 1992",6
"spain, construction, 1960",8
"lebanon, photography, 2013",1
"jordan, media production, 2005",2
"mexico, capital markets, 2011",1
"bulgaria, sports, 2014",2
"guadeloupe, telecommunications, 2012",1
"new zealand, management consulting, 1988",1
"new zealand, professional training & coaching, 2012",7
"romania, motion pictures and film, 2010",3
"qatar, machinery, 2003",1
"china, fine art, 2012",2
"hong kong, banking, 1985",1
"spain, wholesale, 2007",9
"italy, market research, 2016",3
"bangladesh, supermarkets, 2015",1
"bulgaria, publishing, 2008",1
"colombia, veterinary, 1995",1
"vietnam, public relations and communications, 2013",2
"italy, building materials, 1995",3
"netherlands, consumer goods, 1993",4
"nepal, non-profit organization management, 2011",6
"argentina, supermarkets, 2003",1
"hong kong, professional training & coaching, 2009",4
"georgia, leisure, travel & tourism, 2013",3
"ireland, government administration, 2013",2
"bangladesh, events services, 2015",5
"greece, medical devices, 2014",3
"netherlands, recreational facilities and services, 1974",2
"australia, consumer goods, 1997",2
"cambodia, marketing and advertising, 2017",1
"spain, chemicals, 1991",6
"new zealand, computer hardware, 2006",2
"ireland, architecture & planning, 2004",4
"colombia, management consulting, 1995",8
"zimbabwe, photography, 2017",2
"germany, health, wellness and fitness, 2005",7
"bulgaria, machinery, 2012",1
"thailand, restaurants, 2009",3
"ukraine, libraries, 1930",1
"indonesia, accounting, 1993",1
"china, maritime, 2000",3
"new zealand, information technology and services, 1971",2
"romania, accounting, 2011",3
"finland, marketing and advertising, 1998",5
"finland, real estate, 2015",9
"croatia, textiles, 2005",2
"italy, wholesale, 1969",1
"italy, veterinary, 1993",1
"bahrain, events services, 2000",1
"australia, facilities services, 2011",13
"switzerland, veterinary, 2005",1
"united kingdom, museums and institutions, 1875",1
"kuwait, marketing and advertising, 2010",6
"colombia, investment management, 2002",2
"china, civic & social organization, 2003",1
"costa rica, import and export, 1990",2
"greece, media production, 2017",3
"poland, mechanical or industrial engineering, 2004",7
"canada, glass, ceramics & concrete, 1986",2
"brazil, program development, 1994",12
"cyprus, management consulting, 2001",2
"slovenia, industrial automation, 2010",1
"india, chemicals, 1968",2
"south korea, investment management, 2014",1
"indonesia, computer & network security, 2008",1
"indonesia, import and export, 2012",1
"france, food & beverages, 1991",3
"kuwait, construction, 2000",1
"china, information technology and services, 1982",2
"china, retail, 1996",1
"south africa, hospitality, 1982",1
"australia, management consulting, 1984",4
"united kingdom, consumer goods, 1963",1
"pakistan, machinery, 2004",1
"portugal, public relations and communications, 2014",4
"luxembourg, health, wellness and fitness, 2013",3
"kenya, information technology and services, 1998",9
"thailand, restaurants, 2012",2
"brazil, executive office, 2009",5
"iran, design, 2014",6
"sweden, glass, ceramics & concrete, 1909",1
"israel, environmental services, 2006",1
"united states, legal services, 1914",5
"netherlands, construction, 1993",17
"sri lanka, automotive, 2011",2
"germany, machinery, 1991",11
"czechia, sports, 1993",3
"latvia, computer games, 2017",1
"netherlands, online media, 1994",2
"new zealand, utilities, 1997",1
"norway, apparel & fashion, 2002",1
"pakistan, design, 2008",6
"india, apparel & fashion, 1932",2
"south africa, wholesale, 1997",2
"malta, insurance, 2002",1
"cameroon, research, 2007",2
"georgia, retail, 2012",5
"russia, luxury goods & jewelry, 2013",4
"united states, leisure, travel & tourism, 1859",2
"pakistan, logistics and supply chain, 2007",3
"italy, electrical/electronic manufacturing, 2018",1
"new zealand, arts and crafts, 1993",1
"france, food & beverages, 1999",1
"poland, capital markets, 2014",2
"argentina, construction, 1991",6
"turkey, education management, 2018",3
"bulgaria, management consulting, 2001",4
"united states, libraries, 1906",7
"switzerland, consumer goods, 2012",9
"sweden, leisure, travel & tourism, 1991",4
"belgium, textiles, 1955",1
"australia, hospitality, 1964",3
"slovenia, leisure, travel & tourism, 2010",3
"ecuador, construction, 2004",7
"mongolia, leisure, travel & tourism, 2005",2
"afghanistan, consumer services, 2002",1
"malaysia, environmental services, 2010",4
"hungary, management consulting, 2010",10
"brazil, executive office, 2015",3
"saudi arabia, staffing and recruiting, 2016",3
"rwanda, management consulting, 2014",1
"thailand, computer games, 2017",1
"norway, building materials, 2005",3
"kazakhstan, mining & metals, 2004",1
"czechia, human resources, 2000",4
"australia, professional training & coaching, 1986",3
"canada, dairy, 1999",1
"united kingdom, civil engineering, 1977",10
"united states, non-profit organization management, 1807",1
"germany, aviation & aerospace, 1971",1
"ireland, law practice, 1980",2
"switzerland, events services, 1969",1
"australia, mining & metals, 2017",14
"united kingdom, accounting, 1943",2
"russia, telecommunications, 2013",10
"netherlands, wholesale, 1957",4
"germany, wholesale, 1998",6
"spain, legal services, 1971",4
"jersey, construction, 1994",1
"georgia, computer hardware, 2011",1
"germany, civil engineering, 2013",2
"norway, medical practice, 2017",1
"brazil, online media, 1986",1
"netherlands, newspapers, 2006",1
"finland, glass, ceramics & concrete, 2014",1
"spain, animation, 2014",10
"united kingdom, defense & space, 1947",2
"uganda, farming, 2014",2
"argentina, automotive, 1943",1
"hong kong, chemicals, 2003",1
"united states, building materials, 1849",2
"australia, events services, 1978",3
"guernsey, staffing and recruiting, 2001",1
"united kingdom, consumer electronics, 1999",7
"norway, sports, 1912",1
"belize, oil & energy, 1992",1
"belgium, hospitality, 1978",2
"united kingdom, fund-raising, 2006",8
"singapore, medical devices, 2003",3
"indonesia, construction, 1979",2
"norway, furniture, 2004",5
"netherlands, apparel & fashion, 1898",1
"vietnam, computer games, 2018",2
"united arab emirates, insurance, 1976",3
"peru, accounting, 2009",4
"jordan, financial services, 2017",3
"italy, hospital & health care, 1936",1
"netherlands, farming, 1992",2
"italy, food production, 1970",1
"colombia, financial services, 2003",2
"estonia, human resources, 2001",2
"belgium, professional training & coaching, 1948",1
"switzerland, architecture & planning, 2002",5
"singapore, e-learning, 2006",1
"hungary, information services, 2013",4
"slovakia, electrical/electronic manufacturing, 2011",2
"ireland, furniture, 1982",1
"andorra, management consulting, 2012",3
"belgium, online media, 2009",6
"portugal, motion pictures and film, 2010",5
"poland, printing, 1994",2
"estonia, furniture, 1947",2
"united arab emirates, apparel & fashion, 1989",1
"malawi, telecommunications, 2009",1
"fiji, maritime, 2008",1
"ghana, retail, 2014",2
"iceland, wholesale, 1935",1
"united states, medical devices, 1941",4
"bermuda, architecture & planning, 1993",2
"bulgaria, automotive, 2011",4
"croatia, marketing and advertising, 1987",1
"united kingdom, photography, 1998",10
"moldova, political organization, 2013",2
"tunisia, renewables & environment, 2011",2
"lithuania, automotive, 2009",1
"united kingdom, farming, 1895",1
"united arab emirates, business supplies and equipment, 2016",2
"italy, performing arts, 1984",4
"spain, electrical/electronic manufacturing, 1969",11
"turkey, legal services, 2001",6
"switzerland, food production, 2013",6
"nigeria, package/freight delivery, 2010",1
"netherlands, food production, 1870",2
"jersey, supermarkets, 2007",1
"sweden, computer & network security, 2012",3
"norway, real estate, 1996",3
"australia, alternative medicine, 2001",2
"united kingdom, banking, 2003",4
"canada, textiles, 1917",1
"new zealand, apparel & fashion, 2009",3
"china, computer hardware, 2011",7
"finland, wholesale, 2008",4
"slovakia, retail, 2010",6
"hong kong, computer software, 2009",6
"germany, political organization, 2015",1
"turkey, furniture, 1995",5
"united states, military, 1966",1
"australia, government relations, 1996",3
"turkey, apparel & fashion, 1979",5
"nepal, research, 2015",1
"russia, electrical/electronic manufacturing, 2013",4
"japan, machinery, 2017",1
"germany, music, 1996",2
"belgium, investment management, 2004",3
"germany, newspapers, 1996",2
"new zealand, mechanical or industrial engineering, 1987",1
"india, medical practice, 2014",3
"nigeria, apparel & fashion, 2004",2
"monaco, sporting goods, 2010",1
"poland, sports, 2013",11
"netherlands, automotive, 1943",1
"estonia, architecture & planning, 2013",3
"israel, graphic design, 2011",4
"poland, import and export, 1994",1
"colombia, professional training & coaching, 2011",6
"india, medical devices, 2002",8
"united kingdom, medical devices, 1992",13
"australia, logistics and supply chain, 1992",4
"suriname, leisure, travel & tourism, 2009",1
"vietnam, law practice, 2011",3
"japan, architecture & planning, 2005",2
"russia, media production, 2001",1
"slovenia, publishing, 1996",2
"united kingdom, supermarkets, 2003",1
"united arab emirates, business supplies and equipment, 1969",2
"jamaica, hospital & health care, 2013",2
"colombia, hospitality, 2006",3
"puerto rico, education management, 1957",1
"ireland, construction, 1988",11
"iran, staffing and recruiting, 2011",1
"italy, wholesale, 1976",6
"thailand, architecture & planning, 2011",4
"senegal, restaurants, 2015",1
"south africa, furniture, 2017",1
"mozambique, logistics and supply chain, 2012",2
"netherlands, apparel & fashion, 1983",3
"malaysia, government administration, 2007",1
"croatia, restaurants, 1969",1
"colombia, computer software, 1996",4
"el salvador, insurance, 1995",1
"mauritius, insurance, 1982",1
"colombia, media production, 1997",1
"france, international affairs, 2010",5
"italy, fine art, 1989",2
"japan, accounting, 2016",1
"switzerland, research, 2015",12
"laos, veterinary, 2014",1
"saudi arabia, media production, 1999",1
"canada, fishery, 1990",1
"united states, newspapers, 1914",5
"latvia, electrical/electronic manufacturing, 2001",1
"czechia, legal services, 1995",2
"portugal, computer & network security, 1998",1
"saudi arabia, security and investigations, 2003",1
"india, food production, 1991",2
"israel, semiconductors, 2009",5
"colombia, restaurants, 2002",1
"germany, financial services, 1964",1
"united kingdom, environmental services, 1946",2
"israel, graphic design, 2007",4
"united arab emirates, public relations and communications, 2009",5
"serbia, food & beverages, 2007",3
"greece, hospital & health care, 2009",6
"turkey, management consulting, 1998",12
"italy, media production, 1984",1
"singapore, environmental services, 2008",2
"finland, non-profit organization management, 1985",2
"serbia, electrical/electronic manufacturing, 2012",1
"slovenia, health, wellness and fitness, 2015",4
"japan, professional training & coaching, 2000",2
"brazil, capital markets, 2014",7
"luxembourg, electrical/electronic manufacturing, 2001",2
"hong kong, telecommunications, 2008",4
"spain, non-profit organization management, 1958",1
"bulgaria, graphic design, 2006",2
"serbia, law practice, 2011",1
"ireland, food & beverages, 1982",1
"united states, marketing and advertising, 1944",6
"germany, legal services, 1998",4
"canada, packaging and containers, 1920",1
"portugal, accounting, 1995",5
"belarus, information technology and services, 2006",4
"jordan, real estate, 2000",2
"netherlands, commercial real estate, 2007",10
"ireland, law practice, 1967",3
"united states, restaurants, 1941",7
"slovenia, plastics, 1947",1
"colombia, industrial automation, 2007",5
"mexico, individual & family services, 2017",3
"spain, consumer goods, 1912",1
"russia, outsourcing/offshoring, 2008",2
"peru, higher education, 1997",2
"tanzania, logistics and supply chain, 2011",2
"italy, building materials, 2001",6
"finland, health, wellness and fitness, 2011",13
"venezuela, oil & energy, 1999",3
"hong kong, international trade and development, 2013",10
"greece, electrical/electronic manufacturing, 1963",1
"azerbaijan, construction, 2002",1
"colombia, telecommunications, 2001",8
"zimbabwe, mechanical or industrial engineering, 2016",3
"mexico, online media, 1998",2
"united kingdom, wholesale, 1871",1
"united kingdom, alternative dispute resolution, 2013",6
"india, hospitality, 1996",13
"united states, biotechnology, 1939",2
"luxembourg, civic & social organization, 2013",1
"panama, hospital & health care, 2006",2
"serbia, health, wellness and fitness, 2002",1
"mexico, information technology and services, 1974",4
"united states, writing and editing, 1959",1
"turkey, consumer goods, 2010",6
"turkey, mining & metals, 1986",7
"puerto rico, leisure, travel & tourism, 2011",3
"ireland, civic & social organization, 1986",3
"bermuda, hospitality, 2006",1
"united states, environmental services, 1965",15
"united arab emirates, electrical/electronic manufacturing, 1994",3
"netherlands, primary/secondary education, 1992",1
"united kingdom, professional training & coaching, 1961",2
"belgium, research, 2000",6
"chile, mechanical or industrial engineering, 1987",3
"india, apparel & fashion, 1965",1
"portugal, textiles, 2015",8
"madagascar, accounting, 2009",1
"italy, food production, 1822",1
"finland, furniture, 1995",1
"new zealand, construction, 1898",1
"malta, health, wellness and fitness, 1980",1
"turkey, textiles, 1950",4
"oman, professional training & coaching, 2011",1
"brazil, business supplies and equipment, 1995",8
"united states, newspapers, 1881",8
"poland, consumer electronics, 2010",7
"united kingdom, outsourcing/offshoring, 2012",22
"switzerland, chemicals, 2001",4
"netherlands, alternative medicine, 2010",8
"turkey, plastics, 2012",5
"jamaica, research, 2011",1
"japan, airlines/aviation, 1960",1
"spain, computer hardware, 2016",7
"turkey, translation and localization, 2013",8
"serbia, mechanical or industrial engineering, 1987",1
"lithuania, building materials, 2014",1
"bangladesh, business supplies and equipment, 2014",2
"switzerland, information services, 2013",9
"switzerland, motion pictures and film, 2006",5
"switzerland, design, 2006",7
"turkey, apparel & fashion, 2010",6
"argentina, food & beverages, 1991",5
"united states, dairy, 1989",2
"spain, capital markets, 1971",1
"russia, design, 2003",3
"philippines, consumer services, 2017",2
"france, research, 2001",17
"norway, legal services, 2018",1
"south africa, information technology and services, 1992",15
"argentina, chemicals, 2010",3
"portugal, higher education, 2004",3
"australia, events services, 2002",22
"switzerland, electrical/electronic manufacturing, 1972",5
"italy, civic & social organization, 1997",6
"mongolia, food production, 2006",1
"bangladesh, food & beverages, 2001",2
"italy, recreational facilities and services, 2009",4
"slovakia, real estate, 2015",5
"iran, events services, 2000",2
"portugal, mechanical or industrial engineering, 1980",6
"bulgaria, renewables & environment, 2012",5
"austria, electrical/electronic manufacturing, 2011",5
"india, computer hardware, 1998",6
"greece, writing and editing, 2004",1
"singapore, real estate, 2012",7
"japan, business supplies and equipment, 1996",1
"kenya, logistics and supply chain, 2002",1
"denmark, international trade and development, 2014",7
"mexico, printing, 1971",2
"greece, information technology and services, 1998",13
"lebanon, international trade and development, 1992",1
"belgium, retail, 1941",1
"serbia, wine and spirits, 2007",1
"italy, entertainment, 1981",3
"finland, graphic design, 2005",3
"united arab emirates, graphic design, 2006",1
"switzerland, construction, 1996",4
"argentina, online media, 2007",1
"slovakia, mechanical or industrial engineering, 2015",2
"spain, executive office, 2004",1
"argentina, apparel & fashion, 2017",4
"united states, accounting, 1834",1
"turkey, museums and institutions, 2015",1
"serbia, building materials, 1992",1
"united kingdom, textiles, 2012",18
"new zealand, law practice, 1920",1
"france, mental health care, 1998",1
"panama, broadcast media, 2013",2
"latvia, investment management, 2014",2
"china, music, 2006",4
"belarus, packaging and containers, 2001",1
"bulgaria, media production, 2013",6
"lithuania, health, wellness and fitness, 2005",1
"united arab emirates, higher education, 2014",5
"china, food & beverages, 2008",15
"netherlands, fund-raising, 2000",3
"sweden, international trade and development, 2012",4
"austria, translation and localization, 1987",1
"canada, motion pictures and film, 1997",11
"estonia, printing, 1999",1
"morocco, investment management, 2016",1
"united kingdom, food & beverages, 1939",2
"taiwan, business supplies and equipment, 2010",1
"brazil, computer hardware, 2016",2
"bosnia and herzegovina, education management, 2010",3
"spain, military, 2010",1
"ireland, utilities, 2006",3
"china, textiles, 2000",16
"spain, individual & family services, 1996",4
"china, photography, 1999",1
"finland, banking, 1811",2
"colombia, civil engineering, 1987",2
"nigeria, events services, 2013",6
"peru, mechanical or industrial engineering, 1998",3
"new zealand, mechanical or industrial engineering, 2001",5
"australia, industrial automation, 2016",5
"slovenia, hospital & health care, 2003",1
"spain, mining & metals, 1985",8
"netherlands, information services, 1987",1
"united kingdom, legal services, 1956",3
"costa rica, broadcast media, 2008",1
"kenya, environmental services, 2015",4
"ghana, business supplies and equipment, 2013",3
"jordan, media production, 2012",4
"belgium, insurance, 1992",4
"brazil, veterinary, 2011",5
"japan, machinery, 1990",2
"qatar, events services, 2015",3
"sri lanka, internet, 2015",9
"philippines, internet, 2009",8
"france, animation, 2009",5
"italy, retail, 1979",6
"saudi arabia, accounting, 1992",2
"albania, staffing and recruiting, 2009",1
"ecuador, real estate, 2015",3
"brazil, cosmetics, 2012",25
"norway, electrical/electronic manufacturing, 2011",9
"mozambique, environmental services, 2012",2
"pakistan, publishing, 1951",1
"brazil, computer & network security, 2011",12
"el salvador, hospitality, 2009",1
