countryindyear,count
"singapore, food production, 2015",3
"germany, individual & family services, 2016",6
"united states, fine art, 1899",1
"denmark, electrical/electronic manufacturing, 1945",1
"sweden, printing, 2012",4
"new zealand, maritime, 2017",1
"canada, cosmetics, 1995",3
"latvia, accounting, 2001",1
"lithuania, education management, 1980",1
"spain, apparel & fashion, 1950",2
"turkey, professional training & coaching, 2016",15
"spain, professional training & coaching, 1995",28
"united states, writing and editing, 1999",47
"switzerland, non-profit organization management, 1900",1
"denmark, education management, 2001",8
"mexico, apparel & fashion, 2017",4
"australia, marketing and advertising, 1992",18
"nigeria, legal services, 2011",1
"turkey, design, 2016",48
"united kingdom, farming, 1957",2
"new zealand, computer software, 1996",6
"argentina, program development, 1998",6
"netherlands, medical practice, 2008",9
"zimbabwe, real estate, 2010",2
"india, chemicals, 2003",14
"united states, logistics and supply chain, 2006",102
"belgium, food production, 1929",2
"austria, design, 2010",7
"malaysia, construction, 2015",2
"tanzania, public relations and communications, 2016",1
"sri lanka, education management, 2003",2
"india, commercial real estate, 2016",12
"turkey, management consulting, 2005",19
"india, legal services, 1996",5
"new zealand, information technology and services, 2008",57
"yemen, automotive, 1986",2
"united states, chemicals, 1996",49
"brazil, motion pictures and film, 2008",16
"denmark, financial services, 2009",17
"switzerland, human resources, 2016",23
"sweden, security and investigations, 2010",9
"poland, management consulting, 2007",24
"canada, hospitality, 2013",40
"czechia, graphic design, 1999",1
"nigeria, construction, 2012",10
"france, music, 2006",16
"russia, computer software, 2004",11
"sweden, oil & energy, 2014",10
"mexico, wireless, 2000",2
"switzerland, business supplies and equipment, 2002",2
"czechia, investment management, 2009",4
"italy, construction, 1824",1
"switzerland, food production, 2010",7
"spain, printing, 1953",3
"tunisia, electrical/electronic manufacturing, 2013",3
"taiwan, public policy, 2010",1
"china, construction, 2007",14
"united states, glass, ceramics & concrete, 1984",14
"united states, newspapers, 1952",3
"germany, mental health care, 2017",4
"france, medical practice, 2003",2
"switzerland, construction, 1959",5
"morocco, outsourcing/offshoring, 2014",2
"canada, staffing and recruiting, 2008",49
"chile, mining & metals, 2015",15
"czechia, consumer goods, 2011",1
"portugal, hospitality, 2013",20
"venezuela, management consulting, 2001",3
"lebanon, architecture & planning, 2007",3
"panama, investment management, 2013",1
"norway, electrical/electronic manufacturing, 2016",6
"greece, leisure, travel & tourism, 1992",6
"hong kong, motion pictures and film, 1972",1
"poland, design, 2014",21
"australia, music, 2013",14
"australia, transportation/trucking/railroad, 1999",12
"taiwan, photography, 2005",1
"united states, furniture, 1981",33
"netherlands, mechanical or industrial engineering, 2007",46
"brazil, cosmetics, 2016",16
"nepal, information technology and services, 2007",8
"greece, writing and editing, 2005",2
"brazil, consumer services, 2017",14
"brazil, investment management, 2014",32
"brazil, plastics, 2011",5
"brazil, human resources, 2004",34
"china, glass, ceramics & concrete, 1990",2
"peru, utilities, 2010",3
"turkey, information services, 2015",5
"united kingdom, security and investigations, 1969",3
"denmark, e-learning, 1994",1
"norway, utilities, 2016",3
"colombia, computer hardware, 2013",4
"brazil, printing, 1995",8
"canada, hospitality, 1958",4
"australia, hospitality, 2008",37
"canada, wholesale, 2003",18
"new zealand, security and investigations, 1997",4
"spain, online media, 2013",13
"united states, shipbuilding, 2011",6
"greece, education management, 1964",1
"india, textiles, 2011",20
"germany, apparel & fashion, 1923",2
"guatemala, retail, 1990",1
"spain, computer & network security, 2007",7
"puerto rico, apparel & fashion, 2013",3
"spain, food & beverages, 1967",12
"italy, mechanical or industrial engineering, 2016",47
"switzerland, entertainment, 2013",8
"germany, architecture & planning, 1961",4
"italy, medical practice, 2015",19
"brazil, medical practice, 1996",2
"netherlands, management consulting, 1993",37
"united states, graphic design, 1980",26
"netherlands, photography, 2006",35
"south africa, gambling & casinos, 2007",3
"norway, architecture & planning, 1997",6
"spain, chemicals, 1992",6
"australia, photography, 2008",24
"nigeria, electrical/electronic manufacturing, 2011",1
"brazil, computer hardware, 2002",6
"norway, oil & energy, 1993",10
"turkey, business supplies and equipment, 2003",1
"turkey, automotive, 2016",28
"azerbaijan, marketing and advertising, 2013",9
"uganda, public relations and communications, 2017",2
"mexico, wireless, 2011",2
"greece, defense & space, 2014",2
"italy, sports, 1999",5
"finland, online media, 2007",2
"canada, luxury goods & jewelry, 2017",16
"japan, internet, 2017",9
"united states, publishing, 1985",65
"germany, publishing, 2003",7
"italy, international trade and development, 2016",31
"ireland, business supplies and equipment, 2015",2
"moldova, international trade and development, 2017",1
"new zealand, food & beverages, 2010",8
"ecuador, higher education, 2005",3
"italy, electrical/electronic manufacturing, 1994",19
"brazil, media production, 2004",12
"canada, higher education, 2010",17
"united kingdom, wholesale, 2017",16
"israel, online media, 2010",3
"united states, fund-raising, 1988",12
"hungary, leisure, travel & tourism, 2016",3
"india, import and export, 1990",9
"spain, market research, 1994",3
"saint vincent and the grenadines, information technology and services, 2013",1
"ireland, design, 1989",4
"italy, alternative dispute resolution, 2013",2
"canada, online media, 1999",9
"hungary, information technology and services, 2012",36
"macedonia, internet, 2014",1
"canada, consumer services, 1982",8
"brazil, judiciary, 2008",23
"spain, mental health care, 2015",18
"turkey, oil & energy, 1993",9
"denmark, music, 2014",14
"united states, fine art, 1973",13
"mexico, marketing and advertising, 1995",15
"slovakia, events services, 2009",2
"spain, chemicals, 2013",4
"germany, media production, 2007",32
"switzerland, facilities services, 2015",7
"united states, sports, 1948",13
"south africa, accounting, 2016",17
"chile, marketing and advertising, 2016",80
"latvia, internet, 2017",2
"hong kong, staffing and recruiting, 2005",3
"united kingdom, photography, 1979",4
"canada, security and investigations, 2008",15
"denmark, public relations and communications, 2008",10
"turkey, oil & energy, 2012",14
"germany, mechanical or industrial engineering, 1925",5
"switzerland, design, 2013",23
"nigeria, oil & energy, 2011",24
"argentina, consumer electronics, 2010",6
"russia, wholesale, 2006",4
"ecuador, logistics and supply chain, 2001",1
"zimbabwe, import and export, 2010",1
"israel, research, 2009",4
"spain, business supplies and equipment, 2003",3
"south africa, facilities services, 2009",11
"australia, mining & metals, 2001",20
"venezuela, telecommunications, 2015",5
"australia, telecommunications, 2003",31
"switzerland, consumer electronics, 2011",3
"greece, furniture, 1973",1
"portugal, marketing and advertising, 2001",25
"cameroon, law enforcement, 2016",1
"spain, veterinary, 2015",7
"india, printing, 2005",14
"turkey, events services, 1982",1
"russia, real estate, 2007",2
"bolivia, construction, 2003",1
"sweden, marketing and advertising, 1966",1
"indonesia, consumer goods, 2015",6
"bangladesh, investment management, 2005",2
"germany, machinery, 1994",11
"united arab emirates, information technology and services, 1994",12
"australia, performing arts, 2001",7
"germany, architecture & planning, 1980",4
"poland, information services, 2009",14
"mexico, telecommunications, 1999",16
"spain, computer networking, 2014",7
"mexico, motion pictures and film, 2013",12
"italy, sporting goods, 2001",2
"israel, legal services, 1991",1
"pakistan, computer software, 2016",55
"ireland, renewables & environment, 2008",12
"kenya, retail, 2014",7
"germany, semiconductors, 2012",5
"mexico, insurance, 2013",6
"spain, retail, 1983",8
"venezuela, construction, 2016",3
"united states, newspapers, 1889",10
"peru, research, 2015",5
"canada, civil engineering, 2001",8
"italy, media production, 1999",10
"canada, restaurants, 2001",9
"italy, retail, 2013",54
"serbia, entertainment, 2016",5
"switzerland, management consulting, 2004",36
"sudan, computer software, 2011",2
"italy, furniture, 1918",1
"netherlands, military, 2004",1
"turkey, package/freight delivery, 1987",1
"mexico, food production, 1997",3
"spain, utilities, 2000",7
"netherlands, medical devices, 2009",15
"isle of man, media production, 2011",1
"taiwan, automotive, 1988",1
"germany, program development, 1993",1
"france, accounting, 2015",22
"south africa, investment banking, 2018",1
"sweden, accounting, 2016",23
"cyprus, real estate, 2003",4
"russia, design, 2005",8
"united states, furniture, 1972",30
"switzerland, education management, 2018",5
"japan, publishing, 2004",1
"russia, financial services, 2013",12
"australia, construction, 1956",3
"ecuador, renewables & environment, 2017",3
"switzerland, construction, 2005",7
"poland, mechanical or industrial engineering, 1989",11
"argentina, internet, 1947",1
"canada, building materials, 2006",12
"united states, maritime, 2009",69
"south africa, business supplies and equipment, 2015",11
"mongolia, computer software, 2007",3
"taiwan, higher education, 2015",1
"australia, luxury goods & jewelry, 2012",4
"italy, market research, 2017",6
"colombia, individual & family services, 2010",4
"slovenia, education management, 2012",2
"australia, human resources, 2009",70
"egypt, food & beverages, 1947",1
"japan, events services, 2009",6
"india, apparel & fashion, 1957",1
"united kingdom, packaging and containers, 2007",17
"belgium, design, 1987",7
"south africa, construction, 2002",15
"georgia, education management, 2016",6
"italy, food production, 1997",2
"ireland, design, 2016",15
"united kingdom, internet, 2018",51
"hungary, machinery, 1973",1
"estonia, arts and crafts, 2000",1
"peru, real estate, 2007",4
"italy, public relations and communications, 2012",19
"indonesia, utilities, 2012",1
"pakistan, apparel & fashion, 1995",3
"hungary, furniture, 2010",1
"canada, electrical/electronic manufacturing, 2017",30
"ireland, accounting, 1962",3
"canada, fine art, 2017",16
"united kingdom, printing, 1892",1
"greece, marketing and advertising, 2009",21
"lithuania, leisure, travel & tourism, 2013",8
"kuwait, construction, 2005",6
"thailand, events services, 2018",1
"kenya, media production, 2015",6
"united kingdom, business supplies and equipment, 2010",40
"canada, architecture & planning, 2012",30
"canada, utilities, 2004",14
"india, printing, 2000",9
"united states, alternative medicine, 1992",13
"canada, online media, 2012",22
"united states, farming, 1999",26
"united arab emirates, apparel & fashion, 2015",8
"romania, machinery, 2005",1
"canada, media production, 2018",29
"new zealand, sports, 1999",5
"south africa, machinery, 2008",3
"chile, information technology and services, 1987",8
"italy, health, wellness and fitness, 2016",58
"italy, architecture & planning, 1996",20
"spain, venture capital & private equity, 2002",5
"germany, printing, 1999",2
"portugal, renewables & environment, 2013",8
"spain, translation and localization, 2011",26
"netherlands, building materials, 2017",15
"united kingdom, individual & family services, 2010",28
"italy, financial services, 1974",5
"singapore, financial services, 2008",7
"united kingdom, writing and editing, 1996",5
"sweden, human resources, 2016",26
"lebanon, telecommunications, 2000",1
"sweden, graphic design, 2017",5
"germany, aviation & aerospace, 2007",6
"brazil, retail, 2009",32
"united states, museums and institutions, 2011",33
"france, telecommunications, 2016",27
"jersey, financial services, 2011",4
"australia, consumer services, 2017",14
"brazil, computer hardware, 1990",2
"spain, logistics and supply chain, 2007",14
"united kingdom, online media, 1999",26
"poland, management consulting, 2012",36
"belgium, music, 2018",2
"finland, retail, 1999",3
"united kingdom, retail, 1991",33
"sri lanka, computer software, 2018",2
"gabon, computer networking, 2014",1
"belgium, retail, 2014",25
"canada, legal services, 1980",4
"france, design, 2011",59
"argentina, mechanical or industrial engineering, 1994",5
"finland, environmental services, 2015",6
"mexico, law practice, 2010",15
"argentina, medical devices, 1985",1
"united kingdom, design, 1837",1
"belgium, management consulting, 2018",12
"mexico, internet, 2013",46
"italy, food & beverages, 1990",16
"germany, transportation/trucking/railroad, 2014",7
"portugal, security and investigations, 2013",5
"germany, staffing and recruiting, 2000",13
"spain, machinery, 1948",5
"uruguay, information technology and services, 2017",15
"united arab emirates, leisure, travel & tourism, 2009",14
"united states, venture capital & private equity, 1978",7
"kenya, financial services, 2016",8
"netherlands, media production, 2010",139
"india, information services, 2015",44
"netherlands, graphic design, 1996",18
"finland, market research, 1986",1
"united states, civic & social organization, 1931",7
"turkey, executive office, 1994",2
"singapore, accounting, 2013",10
"spain, medical devices, 2016",10
"brazil, human resources, 2015",87
"brazil, consumer services, 2005",6
"netherlands, nanotechnology, 1999",5
"gabon, internet, 2012",2
"brazil, motion pictures and film, 2004",5
"finland, human resources, 2014",10
"italy, retail, 2017",14
"germany, aviation & aerospace, 2009",6
"germany, environmental services, 2005",3
"spain, wine and spirits, 2000",12
"denmark, design, 2000",10
"spain, computer software, 2006",30
"canada, alternative dispute resolution, 1998",2
"united states, medical practice, 1960",14
"switzerland, international affairs, 1979",2
"united states, religious institutions, 1852",13
"thailand, food & beverages, 2013",7
"australia, mental health care, 2015",14
"new zealand, building materials, 2010",4
"united states, information services, 2001",67
"argentina, food & beverages, 2004",5
"united kingdom, executive office, 1996",1
"norway, design, 2016",24
"canada, warehousing, 2001",4
"philippines, renewables & environment, 2011",4
"slovakia, information technology and services, 2009",38
"suriname, information technology and services, 2014",3
"turkey, pharmaceuticals, 2017",3
"united states, writing and editing, 1990",30
"denmark, security and investigations, 2018",2
"france, civil engineering, 2014",8
"lebanon, information technology and services, 2016",9
"india, transportation/trucking/railroad, 2007",11
"greenland, information technology and services, 2013",1
"singapore, consumer services, 2000",1
"belgium, insurance, 1999",4
"south africa, leisure, travel & tourism, 2005",15
"turkey, mechanical or industrial engineering, 2015",36
"china, machinery, 1990",18
"australia, hospitality, 2015",51
"greenland, newspapers, 2013",1
"canada, construction, 1981",57
"indonesia, events services, 2014",8
"zimbabwe, consumer electronics, 1981",1
"spain, judiciary, 1961",1
"brazil, research, 2010",22
"saudi arabia, telecommunications, 2005",8
"lithuania, mechanical or industrial engineering, 2003",1
"spain, e-learning, 2013",58
"united states, translation and localization, 2016",38
"united kingdom, apparel & fashion, 2005",48
"denmark, architecture & planning, 2011",17
"croatia, higher education, 2007",1
"mexico, marketing and advertising, 2000",55
"belgium, apparel & fashion, 2011",6
"united states, consumer goods, 1936",5
"canada, fine art, 2015",30
"united kingdom, public policy, 1986",3
"south africa, ranching, 2016",1
"argentina, facilities services, 2003",3
"united states, publishing, 1982",41
"czechia, management consulting, 2015",21
"france, museums and institutions, 2008",7
"lithuania, human resources, 2015",6
"united kingdom, transportation/trucking/railroad, 1996",29
"india, fund-raising, 2015",10
"australia, mechanical or industrial engineering, 2011",17
"greece, machinery, 2010",3
"italy, renewables & environment, 2015",67
"italy, e-learning, 2012",11
"greece, medical devices, 2016",1
"united states, hospital & health care, 1961",46
"argentina, computer hardware, 2000",3
"united arab emirates, financial services, 2016",30
"côte d’ivoire, internet, 2012",1
"australia, law practice, 2017",24
"south africa, design, 2006",24
"vietnam, packaging and containers, 1974",1
"indonesia, translation and localization, 2011",2
"france, human resources, 2014",101
"italy, renewables & environment, 2002",22
"sweden, arts and crafts, 2013",7
"singapore, hospitality, 2017",9
"brazil, medical devices, 2010",16
"united states, museums and institutions, 1975",27
"italy, food & beverages, 1981",7
"turkey, telecommunications, 2017",10
"nigeria, oil & energy, 2016",9
"united states, computer & network security, 2006",137
"germany, public relations and communications, 1993",9
"united states, medical practice, 1952",8
"brazil, construction, 2012",95
"morocco, import and export, 1997",1
"poland, motion pictures and film, 2016",5
"united kingdom, farming, 2012",10
"switzerland, entertainment, 2015",9
"brazil, international affairs, 2009",3
"spain, banking, 2004",4
"united states, health, wellness and fitness, 1872",1
"italy, industrial automation, 1985",28
"ukraine, photography, 2009",2
"italy, consumer electronics, 1977",2
"united states, textiles, 2017",29
"indonesia, renewables & environment, 2016",5
"australia, media production, 2007",31
"germany, automotive, 1997",14
"azerbaijan, internet, 2004",1
"south africa, machinery, 2003",3
"ireland, packaging and containers, 2006",2
"france, farming, 2016",23
"india, arts and crafts, 2009",13
"japan, internet, 2015",27
"ireland, hospitality, 2002",5
"indonesia, import and export, 2010",6
"czechia, computer games, 2001",2
"united kingdom, public safety, 1994",7
"colombia, biotechnology, 2008",3
"new zealand, medical practice, 2014",3
"netherlands, airlines/aviation, 2015",10
"argentina, environmental services, 2012",12
"united states, legal services, 1925",9
"australia, architecture & planning, 2006",29
"romania, consumer electronics, 1997",2
"india, import and export, 1995",13
"india, defense & space, 2012",6
"united states, research, 1990",49
"belgium, graphic design, 2015",37
"italy, civic & social organization, 2010",24
"china, pharmaceuticals, 2009",1
"greece, hospitality, 2013",8
"france, civic & social organization, 2018",9
"united kingdom, insurance, 2018",14
"belgium, retail, 1992",8
"russia, machinery, 2004",2
"spain, plastics, 1994",3
"united kingdom, furniture, 2007",42
"italy, furniture, 2016",14
"panama, information technology and services, 2007",7
"brazil, insurance, 2012",26
"poland, wholesale, 2016",2
"belgium, food production, 2016",12
"kuwait, management consulting, 1993",1
"jordan, construction, 2016",2
"chile, law practice, 2004",1
"kenya, information technology and services, 2006",20
"united kingdom, hospitality, 1978",9
"morocco, international affairs, 2014",1
"united kingdom, outsourcing/offshoring, 2015",30
"lithuania, medical devices, 1998",2
"benin, management consulting, 2017",2
"tanzania, professional training & coaching, 2017",2
"spain, computer games, 2008",10
"italy, translation and localization, 2007",7
"japan, investment management, 2012",1
"spain, furniture, 2004",16
"united states, dairy, 2017",7
"turkey, design, 1998",7
"zambia, computer & network security, 1999",1
"united states, wireless, 2017",43
"russia, design, 2014",14
"united kingdom, medical practice, 1983",4
"egypt, education management, 2015",17
"austria, health, wellness and fitness, 2004",1
"brazil, consumer services, 2016",20
"qatar, construction, 2012",16
"italy, food & beverages, 1999",14
"singapore, events services, 2008",7
"australia, media production, 2016",36
"united kingdom, import and export, 2010",21
"mexico, industrial automation, 1993",3
"portugal, automotive, 2015",11
"south africa, consumer goods, 2005",2
"chile, internet, 2017",8
"kazakhstan, investment management, 2014",2
"peru, medical devices, 2017",3
"south africa, education management, 2007",18
"sweden, entertainment, 1993",3
"brazil, furniture, 2013",22
"brazil, professional training & coaching, 1998",29
"panama, management consulting, 2011",6
"india, philanthropy, 2007",4
"pakistan, online media, 2016",3
"philippines, computer software, 2016",12
"greece, online media, 1998",1
"moldova, architecture & planning, 2006",1
"ireland, consumer electronics, 2007",2
"sri lanka, telecommunications, 2017",1
"united states, business supplies and equipment, 1985",78
"italy, consumer goods, 1965",7
"new zealand, wholesale, 1988",4
"malta, events services, 2014",1
"ireland, accounting, 1979",5
"bolivia, information technology and services, 2010",8
"chile, publishing, 2009",2
"united states, civic & social organization, 1964",32
"netherlands, government relations, 2009",10
"germany, retail, 1987",6
"turkey, glass, ceramics & concrete, 1988",1
"fiji, investment management, 2009",1
"australia, financial services, 2007",101
"spain, accounting, 1985",13
"india, luxury goods & jewelry, 2005",8
"greece, cosmetics, 2001",1
"united states, public policy, 1977",11
"canada, primary/secondary education, 2011",4
"united states, individual & family services, 1906",4
"peru, investment banking, 2014",1
"germany, glass, ceramics & concrete, 1966",1
"indonesia, environmental services, 1990",2
"united kingdom, sports, 1998",22
"spain, photography, 2001",4
"united kingdom, import and export, 2012",14
"italy, supermarkets, 2011",2
"new zealand, human resources, 2013",14
"morocco, leisure, travel & tourism, 2014",7
"romania, architecture & planning, 2004",12
"poland, higher education, 2010",3
"australia, hospital & health care, 1992",13
"canada, primary/secondary education, 2018",3
"saudi arabia, computer software, 2016",7
"panama, internet, 2011",5
"spain, fund-raising, 2010",5
"myanmar, consumer goods, 2013",1
"poland, environmental services, 2000",2
"turkey, retail, 2014",30
"brazil, legal services, 2013",102
"bulgaria, wine and spirits, 1930",1
"canada, machinery, 2004",17
"new zealand, non-profit organization management, 1946",3
"italy, mining & metals, 1958",3
"hungary, international trade and development, 2014",1
"democratic republic of the congo, internet, 2014",2
"japan, staffing and recruiting, 2013",10
"france, retail, 1958",4
"iran, health, wellness and fitness, 2015",6
"israel, cosmetics, 2011",2
"sweden, security and investigations, 2008",6
"hungary, building materials, 2002",1
"russia, animation, 1936",1
"indonesia, restaurants, 2014",5
"new zealand, investment management, 2009",3
"canada, international trade and development, 2015",27
"new zealand, health, wellness and fitness, 2017",36
"united states, professional training & coaching, 1912",16
"thailand, information services, 2016",1
"china, translation and localization, 2017",1
"australia, defense & space, 2017",6
"netherlands, mining & metals, 2003",2
"united kingdom, alternative medicine, 2003",4
"singapore, logistics and supply chain, 1998",2
"vietnam, computer software, 2008",12
"argentina, program development, 2012",22
"netherlands, pharmaceuticals, 2013",8
"germany, music, 1992",3
"netherlands, automotive, 1949",1
"portugal, entertainment, 2015",15
"new zealand, international trade and development, 1996",1
"greenland, internet, 2014",1
"singapore, fine art, 2010",4
"chile, renewables & environment, 2016",23
"kenya, logistics and supply chain, 2014",4
"italy, computer games, 2016",17
"norway, oil & energy, 2017",23
"united states, international trade and development, 1979",13
"spain, e-learning, 2004",11
"italy, events services, 2010",72
"germany, international trade and development, 2001",4
"norway, computer software, 1984",7
"spain, pharmaceuticals, 1998",11
"peru, accounting, 2015",11
"france, farming, 1957",3
"turkey, electrical/electronic manufacturing, 2011",39
"canada, food production, 2009",23
"bolivia, renewables & environment, 2015",1
"israel, computer & network security, 2012",9
"kenya, pharmaceuticals, 2009",2
"iran, photography, 2010",1
"denmark, consumer electronics, 2011",7
"united arab emirates, construction, 1987",7
"united kingdom, furniture, 2009",54
"germany, sports, 2010",12
"netherlands, computer hardware, 1999",7
"brazil, civic & social organization, 1963",1
"ecuador, marketing and advertising, 2017",16
"vietnam, investment management, 2011",1
"netherlands, public policy, 2009",6
"colombia, sports, 2015",4
"united kingdom, philanthropy, 2016",15
"brazil, health, wellness and fitness, 1998",28
"denmark, human resources, 2010",21
"philippines, marketing and advertising, 1988",1
"canada, sports, 1890",3
"switzerland, telecommunications, 1996",7
"norway, graphic design, 2001",3
"canada, publishing, 2002",16
"china, glass, ceramics & concrete, 2001",4
"belgium, consumer electronics, 2016",3
"poland, furniture, 1997",3
"canada, veterinary, 2013",8
"united kingdom, professional training & coaching, 2002",93
"united kingdom, information services, 2011",49
"italy, insurance, 2011",20
"spain, printing, 2007",9
"italy, real estate, 1991",4
"philippines, sports, 2015",1
"united arab emirates, translation and localization, 2015",3
"new zealand, marketing and advertising, 2009",48
"spain, airlines/aviation, 2012",20
"netherlands, leisure, travel & tourism, 1980",7
"netherlands, civic & social organization, 1981",3
"australia, oil & energy, 1997",12
"romania, information technology and services, 2010",49
"finland, media production, 2013",16
"france, environmental services, 1996",6
"netherlands, textiles, 2006",9
"spain, wholesale, 1992",13
"italy, fine art, 2015",16
"united arab emirates, civil engineering, 2008",5
"iran, design, 2010",6
"south africa, staffing and recruiting, 2010",26
"spain, newspapers, 1985",2
"russia, staffing and recruiting, 2015",10
"finland, import and export, 2014",4
"chile, professional training & coaching, 2005",4
"portugal, printing, 1959",1
"italy, construction, 1967",12
"australia, leisure, travel & tourism, 1992",8
"portugal, computer software, 1990",6
"canada, primary/secondary education, 1960",2
"india, computer & network security, 2010",21
"france, packaging and containers, 1993",4
"australia, retail, 1983",9
"portugal, import and export, 2013",7
"united kingdom, computer hardware, 2014",23
"united states, security and investigations, 1956",10
"spain, oil & energy, 2012",17
"portugal, arts and crafts, 2008",5
"vietnam, information technology and services, 2017",21
"india, venture capital & private equity, 2004",4
"monaco, apparel & fashion, 2012",2
"finland, construction, 1953",3
"germany, hospitality, 2013",15
"austria, information technology and services, 2006",23
"denmark, staffing and recruiting, 2002",5
"venezuela, music, 2008",1
"spain, fine art, 2010",8
"mexico, individual & family services, 1992",1
"united states, retail, 1947",61
"denmark, music, 2015",10
"france, food production, 1976",10
"united kingdom, veterinary, 2004",6
"united states, public policy, 1985",23
"australia, sports, 2015",26
"norway, human resources, 2013",16
"france, marketing and advertising, 1897",1
"united kingdom, mechanical or industrial engineering, 1986",62
"singapore, wholesale, 1973",1
"ireland, publishing, 1987",2
"switzerland, automotive, 1909",2
"belgium, printing, 1982",4
"switzerland, construction, 2009",8
"india, translation and localization, 2012",6
"philippines, food production, 2000",1
"italy, machinery, 1964",21
"switzerland, retail, 2016",17
"nepal, music, 2010",1
"canada, transportation/trucking/railroad, 1968",6
"chile, sports, 2016",9
"latvia, packaging and containers, 2003",2
"costa rica, financial services, 1997",1
"italy, food production, 1990",2
"denmark, facilities services, 2008",6
"germany, apparel & fashion, 2017",14
"pakistan, textiles, 2001",5
"mexico, sporting goods, 2008",1
"estonia, computer software, 2012",6
"italy, accounting, 2003",8
"portugal, food & beverages, 1997",1
"vietnam, hospitality, 2005",6
"france, environmental services, 2013",34
"ireland, construction, 1932",2
"canada, hospitality, 1994",9
"china, security and investigations, 1995",2
"myanmar, health, wellness and fitness, 2015",1
"netherlands, aviation & aerospace, 2015",6
"united states, security and investigations, 1984",39
"chile, entertainment, 2013",14
"bolivia, internet, 2003",1
"ireland, construction, 1984",5
"sweden, education management, 2015",36
"brazil, online media, 2004",2
"united kingdom, airlines/aviation, 2006",29
"netherlands, research, 2003",9
"south africa, human resources, 2012",26
"chile, internet, 2012",34
"norway, political organization, 1995",2
"south africa, music, 2012",10
"portugal, design, 2008",36
"ireland, architecture & planning, 1992",3
"united kingdom, information technology and services, 1988",80
"denmark, information services, 2016",8
"south africa, outsourcing/offshoring, 2012",5
"czechia, marketing and advertising, 1994",16
"finland, consumer services, 2013",7
"brazil, transportation/trucking/railroad, 2008",20
"argentina, public relations and communications, 1995",1
"italy, apparel & fashion, 1991",15
"uganda, food production, 2010",1
"finland, construction, 1971",2
"canada, program development, 2014",12
"south africa, printing, 1996",5
"canada, wholesale, 2000",16
"peru, human resources, 2012",14
"peru, non-profit organization management, 1992",3
"russia, accounting, 1995",3
"brazil, oil & energy, 2004",14
"netherlands, entertainment, 2013",56
"latvia, internet, 2011",4
"brazil, online media, 2008",7
"spain, staffing and recruiting, 2015",13
"italy, apparel & fashion, 1914",3
"turkey, construction, 2012",46
"turkey, consumer goods, 2009",6
"albania, real estate, 2011",1
"united states, veterinary, 1987",21
"united arab emirates, apparel & fashion, 2014",17
"bahamas, health, wellness and fitness, 2013",1
"canada, food production, 1939",1
"brazil, leisure, travel & tourism, 2014",45
"spain, media production, 2000",18
"indonesia, broadcast media, 2015",9
"united states, construction, 1881",15
"united kingdom, transportation/trucking/railroad, 1924",2
"united states, defense & space, 1990",25
"spain, retail, 1982",5
"portugal, automotive, 1991",9
"sweden, graphic design, 2009",21
"seychelles, hospitality, 1996",1
"india, public relations and communications, 2009",13
"russia, hospitality, 2000",2
"denmark, logistics and supply chain, 1983",2
"mexico, automotive, 2011",8
"united kingdom, wholesale, 1999",14
"germany, apparel & fashion, 2014",31
"turkey, consumer services, 2014",10
"israel, law practice, 2012",4
"iran, mining & metals, 2006",4
"brazil, building materials, 1995",8
"canada, electrical/electronic manufacturing, 2007",27
"germany, media production, 2011",43
"iran, import and export, 2001",1
"united states, farming, 1860",2
"china, sporting goods, 1964",1
"united kingdom, events services, 2005",118
"australia, human resources, 2005",36
"brazil, consumer services, 2006",10
"indonesia, events services, 2007",6
"united states, machinery, 1917",19
"germany, sports, 1994",4
"mexico, design, 2010",41
"slovakia, computer software, 1993",3
"united states, public relations and communications, 1994",83
"russia, international affairs, 1969",1
"switzerland, consumer services, 2017",9
"russia, supermarkets, 2017",1
"france, commercial real estate, 1906",1
"spain, translation and localization, 2002",10
"finland, media production, 2011",20
"brazil, sports, 2012",32
"united states, human resources, 1898",5
"finland, renewables & environment, 2010",7
"switzerland, food & beverages, 2012",18
"kenya, information technology and services, 2007",23
"ireland, internet, 2016",30
"israel, maritime, 2011",1
"new zealand, computer software, 2011",14
"ireland, higher education, 2002",3
"netherlands, staffing and recruiting, 1984",5
"australia, renewables & environment, 1996",2
"italy, computer games, 2006",6
"italy, professional training & coaching, 1958",3
"peru, telecommunications, 1995",4
"france, individual & family services, 2014",47
"united states, electrical/electronic manufacturing, 1914",6
"belgium, industrial automation, 1945",1
"austria, renewables & environment, 1984",1
"cyprus, design, 2000",1
"canada, government relations, 2013",6
"spain, animation, 2004",6
"latvia, environmental services, 2005",3
"india, law practice, 2010",16
"vietnam, chemicals, 2003",2
"switzerland, entertainment, 2009",4
"bosnia and herzegovina, hospitality, 2009",3
"senegal, import and export, 2016",1
"israel, internet, 2005",25
"egypt, computer software, 2016",39
"mexico, utilities, 1992",2
"netherlands, law practice, 1990",11
"united kingdom, civil engineering, 1980",14
"greece, hospitality, 2011",13
"brazil, staffing and recruiting, 2008",12
"morocco, internet, 2015",15
"united states, maritime, 1897",2
"spain, building materials, 2014",8
"canada, pharmaceuticals, 1991",5
"austria, research, 2007",5
"italy, mechanical or industrial engineering, 1967",17
"switzerland, fine art, 2006",3
"bosnia and herzegovina, leisure, travel & tourism, 2011",2
"colombia, automotive, 1992",5
